"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"11","neutral",0,0,1,6,1,2,0,2,2,1,1,11,1,126,49,49,126,19,0.899825766437,2.44968664098,35,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.329654468313,1,1.01026653018,52,1.2,"b",0,-14,17,14,-3,-15,25,10
"12","cued",1,1,0,6,2,1,2,2,0,1,1,12,1,40,11,40,11,57,0.499885977519,1.76991404898,34,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.44972389734,1,1.74024627053,59,1.1,"b",0,-6,25,6,-19,-3,17,14
"13","cued",1,0,1,6,1,2,2,2,0,1,1,13,1,164,136,136,164,58,0.549870789542,1.96002092365,150,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.439666783945,1,1.16027054125,102,1,"b",0,14,48,14,-34,-19,25,6
"14","neutral",0,1,1,6,2,1,0,1,1,1,1,14,1,166,41,41,166,131,0.769801979455,1.6198857011,60,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.429677573266,1,1.40014229525,21,1.1,"b",0,19,39,19,-20,-34,48,14
"15","cued",1,1,0,6,2,1,2,2,0,1,1,15,1,132,118,132,118,84,0.329926079179,1.15002684561,123,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.339656298083,1,1.31025322005,77,1.5,"b",0,-9,46,9,-37,-20,39,19
"16","cued",1,0,1,6,1,2,2,2,0,1,1,16,1,38,62,62,38,30,0.339884643499,1.85985840781,68,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.309639091052,1,1.26016324895,89,1.4,"b",0,6,21,6,-15,-37,46,9
"17","cued",1,1,1,6,2,1,1,1,0,1,1,17,1,29,55,55,29,166,0.519814222975,1.62977455998,80,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.329626225592,1,1.33018867641,55,1.2,"b",0,25,25,25,0,-15,21,6
"18","neutral",0,1,1,6,2,1,0,1,1,1,1,18,1,104,67,67,104,84,0.769875590806,1.74994854717,57,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.329614507866,1,1.21012615784,37,1.4,"b",0,-10,20,10,-10,0,25,25
"19","neutral",0,1,1,6,2,1,0,1,1,1,1,19,1,176,32,32,176,175,1.0398625,2.05986015045,69,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.299677221732,1,1.010264427,107,1.3,"b",0,37,38,37,-1,-10,20,10
"20","cued",1,1,0,6,2,1,2,2,0,1,1,20,1,166,108,166,108,138,0.299944626235,1.93991751322,155,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.509608084149,1,1.66012767513,177,1.3,"b",0,-11,22,11,-11,-1,38,37
"21","cued",1,1,1,6,2,1,1,1,0,1,1,21,1,35,159,159,35,56,0.319977429859,1.80991866396,156,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,3.12920715166,1,4.27973635719,98,1.3,"b",0,-3,58,3,-55,-11,22,11
"22","neutral",0,0,0,6,1,2,0,1,1,1,1,22,1,115,102,115,102,90,1.15980153178,1.71994185604,90,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.289697926051,1,0.960381469047,132,1.3,"b",0,-25,42,25,-17,-55,58,3
"23","neutral",0,1,0,6,2,1,0,2,2,1,1,23,1,110,53,110,53,69,1.03979069138,1.90987296483,128,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.489621250066,1,1.42026253113,51,1.3,"b",0,18,77,18,-59,-17,42,25
"24","cued",1,1,0,6,2,1,2,2,0,1,1,24,1,22,67,22,67,28,0.299897154426,1.97991071093,20,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.279688584924,0,NA,49,1.3,"b",0,-2,29,2,-27,-59,77,18
"25","neutral",0,0,0,6,1,2,0,1,1,1,1,25,1,154,36,154,36,166,0.879866273712,1.75988668058,145,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.349649715125,1,1.50017831974,-159,1.4,"b",0,-9,56,9,-47,-27,29,2
"26","neutral",0,0,0,6,1,2,0,1,1,1,1,26,1,159,3,159,3,99,1.0497426457,2.74975775856,134,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.389615571474,1,1.68011511013,-174,1.3,"b",0,-25,52,25,-27,-47,56,9
"27","cued",1,0,1,6,1,2,2,2,0,1,1,27,1,87,91,91,87,162,0.519877618874,1.95986949458,87,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.299661297644,1,1.30035354481,122,1.4,"b",0,-4,35,4,-31,-27,52,25
"28","neutral",0,1,0,6,2,1,0,2,2,1,1,28,1,138,72,138,72,129,1.05971202638,2.61967027523,107,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.419661922591,1,1.42015286524,131,1.1,"b",0,-31,24,31,7,-31,35,4
"29","cued",1,0,0,6,1,2,1,1,0,1,1,29,1,10,25,10,25,119,0.33995735349,1.87989391553,177,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.439716358936,1,1.3901648023,155,1.3,"b",0,-13,22,13,-9,7,24,31
"30","cued",1,0,0,6,1,2,1,1,0,1,1,30,1,93,72,93,72,145,0.359863966221,1.44980261642,91,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.629631844091,1,1.55026618766,66,1.1,"b",0,-2,25,2,-23,-9,22,13
"31","neutral",0,1,1,6,2,1,0,1,1,1,1,31,1,38,139,139,38,24,0.689866360844,1.87990923871,147,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.30963488469,1,1.80011513416,106,1.4,"b",0,8,41,8,-33,-23,25,2
"32","cued",1,0,1,6,1,2,2,2,0,1,1,32,1,152,146,146,152,121,0.359826409409,1.28987038693,154,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.319681782632,1,1.20018201533,122,1.4,"b",0,8,32,8,-24,-33,41,8
"33","cued",1,0,0,6,1,2,1,1,0,1,1,33,2,139,106,139,106,97,0.349930940534,1.07001731519,123,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.399653756236,1,1.5202967529,168,1.2,"b",0,-16,45,16,-29,-24,32,8
"34","cued",1,0,1,6,1,2,2,2,0,1,1,34,2,130,82,82,130,43,0.31987407351,2.01991322273,95,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.409630948736,1,1.17021949102,72,1.1,"b",0,13,23,13,-10,-29,45,16
"35","cued",1,0,0,6,1,2,1,1,0,1,1,35,2,90,132,90,132,5,0.339901769408,2.13984744723,90,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.319631606731,1,1.3002393721,83,1.1,"b",0,0,7,0,-7,-10,23,13
"36","cued",1,1,1,6,2,1,1,1,0,1,1,36,2,123,75,75,123,41,0.349913514174,1.80986007534,81,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.339613633543,1,1.3102165646,91,1.1,"b",0,6,10,6,-4,-7,7,0
"37","neutral",0,1,1,6,2,1,0,1,1,1,1,37,2,35,123,123,35,172,1.34982968737,2.91983573552,117,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.529671834585,1,1.84017383095,87,1.4,"b",0,-6,30,6,-24,-4,10,6
"38","neutral",0,0,0,6,1,2,0,1,1,1,1,38,2,24,138,24,138,47,0.979830790036,2.28983222921,5,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.279680773105,1,1.03026958881,48,1.4,"b",0,-19,43,19,-24,-24,30,6
"39","neutral",0,1,0,6,2,1,0,2,2,1,1,39,2,116,54,116,54,147,1.01980866457,2.279770609,115,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.609599340924,1,1.56023977471,154,1.1,"b",0,-1,39,1,-38,-24,43,19
"40","neutral",0,0,0,6,1,2,0,1,1,1,1,40,2,6,164,6,164,84,0.929844776192,2.0198579391,33,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.269714396969,1,1.05028526652,87,1.2,"b",0,27,54,27,-27,-38,39,1
"41","neutral",0,0,0,6,1,2,0,1,1,1,1,41,2,135,80,135,80,158,0.959822022774,2.28979016559,4,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,1.54946247188,1,2.46000304661,36,1.2,"b",0,49,32,49,17,-27,54,27
"42","cued",1,0,0,6,1,2,1,1,0,1,1,42,2,82,105,82,105,0,0.639834677917,NA,69,"[ 2.]",2,13,23,33,43,53,63,73,78,0,0.319649934456,1,1.04020682086,100,1.1,"b",0,-13,31,13,-18,17,32,49
"43","neutral",0,1,0,6,2,1,0,2,2,1,1,43,2,91,81,91,81,98,1.01980566002,2.54977824956,89,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.41968926395,1,1.14031765852,44,1.1,"b",0,-2,45,2,-43,-18,31,13
"44","neutral",0,0,1,6,1,2,0,2,2,1,1,44,2,142,59,59,142,135,0.579889498846,2.4798333439,84,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.839626102406,1,1.60012571016,59,1.1,"b",0,25,25,25,0,-43,45,2
"45","neutral",0,0,1,6,1,2,0,2,2,1,1,45,2,154,173,173,154,155,0.59988234202,1.62001008926,1,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.309716608313,1,0.940298489526,20,1,"b",0,8,19,8,-11,0,25,25
"46","cued",1,1,1,6,2,1,1,1,0,1,1,46,2,151,114,114,151,53,0.42988038005,2.06981871477,147,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.489664515513,1,1.13025002922,94,1.2,"b",0,33,53,33,-20,-11,19,8
"47","neutral",0,1,1,6,2,1,0,1,1,1,1,47,2,123,104,104,123,15,0.839849340098,2.72976251175,144,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.319715133082,1,0.980278767693,80,1.1,"b",0,40,64,40,-24,-20,53,33
"48","neutral",0,1,0,6,2,1,0,2,2,1,1,48,2,58,57,58,57,127,0.549871089999,1.28003260532,49,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.299686235368,1,1.05023779471,95,1.4,"b",0,-9,46,9,-37,-24,64,40
"49","neutral",0,0,0,6,1,2,0,1,1,1,1,49,2,104,72,104,72,64,1.01983179956,2.32990264373,100,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.619639328412,1,1.36021459662,68,1.1,"b",0,-4,32,4,-28,-37,46,9
"50","cued",1,1,1,6,2,1,1,1,0,1,1,50,2,123,135,135,123,176,0.299893248517,1.75988577922,142,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.379656105792,1,1.14025696671,-170,1.3,"b",0,7,48,7,-41,-28,32,4
"51","cued",1,1,1,6,2,1,1,1,0,1,1,51,2,23,10,10,23,63,0.629781169975,1.89977889553,177,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.329680307401,1,1.00027942268,154,1.4,"b",0,-13,23,13,-10,-41,48,7
"52","cued",1,0,1,6,1,2,2,2,0,1,1,52,2,94,49,49,94,123,0.339893657136,1.60990400178,58,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.379522703994,1,1.41015764547,22,1,"b",0,9,36,9,-27,-10,23,13
"53","neutral",0,1,1,6,2,1,0,1,1,1,1,53,2,92,43,43,92,141,0.799832406481,1.83989260555,67,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.299661297646,1,1.11028002059,99,1.4,"b",0,24,32,24,-8,-27,36,9
"54","cued",1,1,0,6,2,1,2,2,0,1,1,54,2,60,63,60,63,65,0.459898488443,1.60990129769,20,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.489684045055,1,1.25019206554,44,1.4,"b",0,-40,24,40,16,-8,32,24
"55","cued",1,0,1,6,1,2,2,2,0,1,1,55,2,117,167,167,117,26,0.429892698687,1.67988886789,155,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.429646626453,1,1.32017542937,135,1.3,"b",0,-12,20,12,-8,16,24,40
"56","cued",1,1,0,6,2,1,2,2,0,1,1,56,2,153,82,153,82,89,0.569865435444,1.81983907056,154,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.679632580204,1,1.43014267683,130,1.2,"b",0,1,24,1,-23,-8,20,12
"57","neutral",0,0,1,6,1,2,0,2,2,1,1,57,2,1,8,8,1,158,1.15981054541,2.0599238468,9,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.45967585166,1,1.14022541899,25,1,"b",0,1,16,1,-15,-23,24,1
"58","cued",1,0,0,6,1,2,1,1,0,1,1,58,2,20,94,20,94,13,0.759794140597,1.73984576469,27,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.319667360818,1,1.74020330554,67,1.1,"b",0,7,40,7,-33,-15,16,1
"59","cued",1,1,0,6,2,1,2,2,0,1,1,59,2,40,90,40,90,24,0.519879121148,2.49979824481,154,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.459635891211,1,1.45028724952,-122,1.4,"b",0,-66,84,66,-18,-33,40,7
"60","cued",1,0,1,6,1,2,2,2,0,1,1,60,2,23,92,92,23,147,0.399958717551,1.50993738228,106,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.309648705597,1,1.43013156001,65,1.4,"b",0,14,41,14,-27,-18,84,66
"61","neutral",0,1,0,6,2,1,0,2,2,1,1,61,2,123,47,123,47,108,0.649908917218,1.71001063308,86,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.299639664921,1,1.25020348281,128,1.4,"b",0,-37,42,37,-5,-27,41,14
"62","neutral",0,1,1,6,2,1,0,1,1,1,1,62,2,60,95,95,60,179,1.79971823377,2.90975007894,123,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.529620156411,1,1.35032063002,167,1.2,"b",1,28,44,28,-16,-5,42,37
"63","cued",1,1,0,6,2,1,2,2,0,1,1,63,2,57,34,57,34,163,0.94983251164,2.00988885888,51,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.439616608042,1,2.03005085793,109,1,"b",0,-6,58,6,-52,-16,44,28
"64","neutral",0,0,1,6,1,2,0,2,2,1,1,64,2,35,140,140,35,132,0.82981355897,2.47986459117,151,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.409573561927,1,1.31017089551,106,1.2,"b",0,11,45,11,-34,-52,58,6
"65","cued",1,1,0,6,2,1,2,2,0,1,1,65,3,97,113,97,113,37,0.429937466404,1.23000452785,97,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,2.99937926101,1,3.77987952376,73,1.2,"b",0,0,24,0,-24,-34,45,11
"66","neutral",0,0,0,6,1,2,0,1,1,1,1,66,3,154,101,154,101,140,1.50973667867,2.69982462471,112,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.349630486036,1,1.47016171362,83,1,"b",0,-42,29,42,13,-24,24,0
"67","cued",1,0,1,6,1,2,2,2,0,1,1,67,3,78,132,132,78,96,0.25991297035,1.13002048198,147,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.619625507506,1,1.56024277925,89,1.2,"b",0,15,58,15,-43,13,29,42
"68","neutral",0,1,0,6,2,1,0,2,2,1,1,68,3,104,78,104,78,168,0.899871135065,2.04985711886,122,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.289651956515,1,1.20029919259,147,1.4,"b",0,18,25,18,-7,-43,58,15
"69","cued",1,0,0,6,1,2,1,1,0,1,1,69,3,73,61,73,61,24,0.4699096323,NA,146,"[ 1.8]",2,13,23,33,43,53,63,73,78,0,0.569303585535,1,1.29987582216,29,1.4,"b",0,73,63,73,10,-7,25,18
"70","cued",1,0,0,6,1,2,1,1,0,1,1,70,3,77,28,77,28,42,0.869823281679,2.49981537071,55,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.879547191036,1,1.7501708835,81,1.2,"b",0,-22,26,22,-4,10,63,73
"71","cued",1,0,1,6,1,2,2,2,0,1,1,71,3,40,64,64,40,66,0.489827361851,1.81988534056,41,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.279644718566,1,1.0303528147,73,1.4,"b",0,-23,32,23,-9,-4,26,22
"72","cued",1,1,0,6,2,1,2,2,0,1,1,72,3,160,173,160,173,123,0.449905672311,2.04990038431,136,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.229651794269,1,1.01020944383,113,1.4,"b",0,-24,23,24,1,-9,32,23
"73","neutral",0,1,1,6,2,1,0,1,1,1,1,73,3,71,132,132,71,0,0.669779475413,1.80985286443,165,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.29965889401,1,1.35019383822,131,1,"b",0,33,34,33,-1,1,23,24
"74","neutral",0,0,1,6,1,2,0,2,2,1,1,74,3,23,146,146,23,109,0.679862127441,1.62002961881,156,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.189661000195,1,0.980218676794,124,1.4,"b",0,10,32,10,-22,-1,34,33
"75","neutral",0,0,0,6,1,2,0,1,1,1,1,75,3,33,123,33,123,157,1.15970268225,2.18983165835,26,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.309706092406,1,1.17033726919,90,1.4,"b",0,-7,64,7,-57,-22,32,10
"76","cued",1,0,1,6,1,2,2,2,0,1,1,76,3,150,48,48,150,158,0.339874428048,1.44990567231,42,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.319645427639,1,0.990256260646,72,1.1,"b",0,-6,30,6,-24,-57,64,7
"77","neutral",0,0,0,6,1,2,0,1,1,1,1,77,3,35,47,35,47,71,1.18971087564,1.97978061414,17,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.319601861736,1,0.980133347715,43,1.1,"b",0,-18,26,18,-8,-24,30,6
"78","cued",1,1,0,6,2,1,2,2,0,1,1,78,3,42,74,42,74,100,0.459829984817,1.22993602422,14,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.299663100373,1,0.760343070964,41,1,"b",0,-28,27,28,1,-8,26,18
"79","cued",1,0,1,6,1,2,2,2,0,1,1,79,3,116,71,71,116,72,0.339957653943,1.86994586711,59,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.299533003574,1,0.950126356138,83,1.2,"b",0,-12,24,12,-12,1,27,28
"80","neutral",0,0,0,6,1,2,0,1,1,1,1,80,3,67,96,67,96,142,1.04978260615,1.88980711122,53,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.319664656727,1,0.860350852734,104,1.3,"b",0,-14,51,14,-37,-12,24,12
"81","neutral",0,1,0,6,2,1,0,2,2,1,1,81,3,59,72,59,72,45,1.04979462433,1.50996862955,45,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.31964753082,1,1.55012887996,8,1.2,"b",0,-14,37,14,-23,-37,51,14
"82","cued",1,0,0,6,1,2,1,1,0,1,1,82,3,130,153,130,153,28,2.06957144072,2.85970427466,136,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.289639337425,1,0.950339979287,106,1.2,"b",1,6,30,6,-24,-23,37,14
"83","neutral",0,0,1,6,1,2,0,2,2,1,1,83,3,82,86,86,82,5,0.709784390847,1.89984439461,153,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.269583999716,1,1.05014585564,93,1.2,"b",0,67,60,67,7,-24,30,6
"84","cued",1,1,1,6,2,1,1,1,0,1,1,84,3,18,1,1,18,91,0.339867217139,1.32996513826,175,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.319615081733,1,1.26020200758,163,1.1,"b",0,-6,12,6,-6,7,60,67
"85","neutral",0,1,1,6,2,1,0,1,1,1,1,85,3,156,91,91,156,100,0.769835930812,1.7499404349,85,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.27960626039,1,0.92020409273,91,1.5,"b",0,-6,6,6,0,-6,12,6
"86","cued",1,0,0,6,1,2,1,1,0,1,1,86,3,37,81,37,81,110,0.279918432614,0.969996914333,37,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.279610166299,1,0.960232443616,85,1.3,"b",0,0,48,0,-48,0,6,6
"87","neutral",0,1,0,6,2,1,0,2,2,1,1,87,3,65,49,65,49,76,1.06985236567,1.71995507604,76,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.949502011694,1,1.64012281378,129,1,"b",0,11,53,11,-42,-48,48,0
"88","cued",1,1,1,6,2,1,1,1,0,1,1,88,3,100,87,87,100,5,0.30994285055,2.09990232224,87,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.489603222795,1,1.17019425285,101,1.4,"b",0,0,14,0,-14,-42,53,11
"89","cued",1,1,0,6,2,1,2,2,0,1,1,89,3,29,71,29,71,139,0.329872898734,1.39996382528,11,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.459621469396,1,1.62015911469,40,1.1,"b",0,-18,29,18,-11,-14,14,0
"90","neutral",0,0,1,6,1,2,0,2,2,1,1,90,3,96,122,122,96,94,1.3097292274,2.01985583592,163,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.249659660169,1,1.32026496481,101,1.3,"b",0,41,62,41,-21,-11,29,18
"91","cued",1,1,1,6,2,1,1,1,0,1,1,91,3,8,106,106,8,6,0.339901769406,1.99975753322,150,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.699625723832,1,2.40005606481,103,1.5,"b",0,44,47,44,-3,-21,62,41
"92","neutral",0,0,1,6,1,2,0,2,2,1,1,92,3,111,38,38,111,100,0.909834807113,1.63990408291,45,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.32969563058,1,1.09025382696,77,1.4,"b",0,7,32,7,-25,-3,47,44
"93","neutral",0,1,1,6,2,1,0,1,1,1,1,93,3,136,27,27,136,152,0.879866273712,2.4197259194,49,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.369636248754,1,1.30019159983,77,1.2,"b",0,22,28,22,-6,-25,32,7
"94","neutral",0,1,1,6,2,1,0,1,1,1,1,94,3,9,49,49,9,162,0.809752212172,2.17979046904,45,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.31967757627,1,1.05024500562,82,1.3,"b",0,-4,37,4,-33,-6,28,22
"95","neutral",0,1,0,6,2,1,0,2,2,1,1,95,3,35,8,35,8,29,0.869825084405,1.95986348549,0,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.339653894445,1,1.25024464507,24,1.3,"b",0,-35,24,35,11,-33,37,4
"96","cued",1,1,1,6,2,1,1,1,0,1,1,96,3,163,114,114,163,100,0.589846861347,1.92982224211,133,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.319667060361,1,1.54028839425,107,1.3,"b",0,19,26,19,-7,11,24,35
"97","neutral",0,1,1,6,2,1,0,1,1,1,1,97,4,139,100,100,139,152,1.08982297521,1.69000366855,152,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.269686755155,1,1.24026835394,121,1.2,"b",0,52,31,52,21,-7,26,19
"98","neutral",0,0,0,6,1,2,0,1,1,1,1,98,4,120,65,120,65,8,1.14979279156,2.44982214596,147,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,1.16945363251,1,2.17006806196,90,1,"b",0,27,57,27,-30,21,31,52
"99","cued",1,0,1,6,1,2,2,2,0,1,1,99,4,121,154,154,121,109,0.589879610887,1.65986267427,153,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.35963802444,1,1.22024816941,-173,1,"b",0,-1,34,1,-33,-30,57,27
"100","neutral",0,1,0,6,2,1,0,2,2,1,1,100,4,171,3,171,3,16,0.669827247677,2.00987413661,6,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.35968820034,1,1.25026237189,18,1.3,"b",0,15,12,15,3,-33,34,1
"101","neutral",0,1,0,6,2,1,0,2,2,1,1,101,4,115,137,115,137,157,1.51972618981,2.71969608427,102,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.269736029692,1,0.840333672748,134,1.2,"b",0,-13,32,13,-19,3,12,15
"102","neutral",0,0,1,6,1,2,0,2,2,1,1,102,4,44,179,179,44,108,0.889793590764,1.88983835848,179,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.309722016495,1,1.19023576965,-175,1.2,"b",0,0,6,0,-6,-19,32,13
"103","cued",1,1,0,6,2,1,2,2,0,1,1,103,4,171,162,171,162,93,0.329920070089,1.93987394732,171,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.719640500185,1,1.61033184899,-176,1,"b",0,0,13,0,-13,-6,6,0
