"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"1","neutral",0,1,1,15,2,1,0,1,1,1,1,1,1,51,18,18,51,45,0.679839163502,1.49988537861,22,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.399647993645,1,1.0202493789,36,1.4,"b",0,4,14,4,-10,NA,NA,NA
"2","neutral",0,0,1,15,1,2,0,2,2,1,1,2,1,159,109,109,159,113,0.689858845933,1.55988599753,124,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.329646921042,1,0.880232511676,106,1.3,"b",0,15,18,15,-3,-10,14,4
"3","neutral",0,0,0,15,1,2,0,1,1,1,1,3,1,77,49,77,49,8,0.509823338838,1.84979429741,63,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.40972746548,1,0.920301026124,52,1.4,"b",0,-14,11,14,3,-3,18,15
"4","cued",1,0,1,15,1,2,2,2,0,1,1,4,1,52,177,177,52,148,0.479786524791,1.79980344609,167,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.649583622391,1,1.54017562461,-176,1.2,"b",0,-10,17,10,-7,3,11,14
"5","cued",1,1,0,15,2,1,2,2,0,1,1,5,1,144,51,144,51,4,0.469925780018,1.98983159519,149,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.789589072539,1,2.41003091923,127,1.2,"b",0,5,22,5,-17,-7,17,10
"6","neutral",0,1,0,15,2,1,0,2,2,1,1,6,1,120,57,120,57,177,0.729860360198,2.27979277414,137,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.469671299496,1,1.18021938204,115,1,"b",0,17,22,17,-5,-17,22,5
"7","neutral",0,1,0,15,2,1,0,2,2,1,1,7,1,179,63,179,63,64,0.729869073226,2.02983791664,179,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.349674568382,1,0.950224871251,159,1.4,"b",0,0,20,0,-20,-5,22,17
"8","neutral",0,1,1,15,2,1,0,1,1,1,1,8,1,138,160,160,138,6,0.769846851997,NA,29,"[ 1.9]",1,12,22,32,42,52,62,72,77,0,1.47960415209,1,2.17006780238,60,1.3,"b",0,49,31,49,18,-20,20,0
"9","cued",1,0,0,15,1,2,1,1,0,1,1,9,1,54,105,54,105,98,0.449909249301,1.79996478735,45,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.3496472275,1,1.14023619518,63,1.3,"b",0,-9,18,9,-9,18,31,49
"10","neutral",0,0,0,15,1,2,0,1,1,1,1,10,1,52,115,52,115,71,0.669832700836,1.73984789456,52,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.459631787411,1,1.06019741319,39,1.4,"b",0,0,13,0,-13,-9,18,9
