"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"14","neutral",0,1,1,2,2,1,0,1,1,1,1,14,1,12,175,175,12,132,2.17951392718,NA,167,"[ 1.6]",1,12,22,32,42,52,62,72,77,0,0.46964846535,1,1.26026447347,-176,1.2,"a",0,-8,17,8,-9,4,13,17
"15","cued",1,0,0,2,1,2,1,1,0,1,1,15,1,134,37,134,37,175,1.06978565048,NA,125,"[ 1.9]",2,13,23,33,43,53,63,73,78,0,0.399649796342,1,1.39014568484,143,1.4,"a",0,-9,18,9,-9,-9,17,8
"16","cued",1,0,1,2,1,2,2,2,0,1,1,16,1,130,168,168,130,88,2.21959115465,NA,157,"[ 1.5]",2,14,24,34,44,54,64,74,79,0,0.839593444078,1,1.4802110596,174,1,"a",0,-11,17,11,-6,-9,18,9
"17","neutral",0,0,0,2,1,2,0,1,1,1,1,17,1,27,29,27,29,175,0.769774143278,1.93978005312,28,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.599717457513,1,1.68018678329,53,1.1,"a",0,1,25,1,-24,-6,17,11
"18","neutral",0,0,0,2,1,2,0,1,1,1,1,18,1,86,64,86,64,163,0.639884519325,NA,74,"[ 2.]",1,11,21,31,41,51,61,71,76,0,0.649593537215,1,2.06000903151,59,1.2,"a",0,-12,15,12,-3,-24,25,1
"19","neutral",0,0,1,2,1,2,0,2,2,1,1,19,1,132,90,90,132,128,0.739779091677,NA,91,"[ 1.9]",1,12,22,32,42,52,62,72,77,0,0.669525040794,1,2.64993695072,106,1.4,"a",0,1,15,1,-14,-3,15,12
"20","cued",1,1,1,2,2,1,1,1,0,1,1,20,1,44,138,138,44,132,1.63969583718,2.48973019356,17,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.40961329476,0,NA,82,1.3,"a",0,59,65,59,-6,-14,15,1
"21","neutral",0,0,1,2,1,2,0,2,2,1,1,21,1,80,8,8,80,99,1.13971581706,2.85961568333,5,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.889582793152,1,1.85007822197,-12,1.1,"a",0,-3,17,3,-14,-6,65,59
"22","cued",1,1,0,2,2,1,2,2,0,1,1,22,1,134,81,134,81,86,1.18976705868,NA,125,"[ 1.6]",2,13,23,33,43,53,63,73,78,0,0.539669968504,1,2.10004659968,156,1.4,"a",0,-9,31,9,-22,-14,17,3
"23","neutral",0,0,0,2,1,2,0,1,1,1,1,23,1,20,151,20,151,179,2.60953283445,NA,30,"[ 1.9]",1,11,21,31,41,51,61,71,76,0,0.969612561665,1,2.24002681209,-10,1.3,"a",0,10,40,10,-30,-22,31,9
"24","cued",1,0,1,2,1,2,2,2,0,1,1,24,1,82,132,132,82,128,0.559896513256,1.72995830666,121,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.37967562897,1,1.2102324606,134,1.4,"a",0,-11,13,11,-2,-30,40,10
"25","cued",1,1,0,2,2,1,2,2,0,1,1,25,1,58,54,58,54,138,1.19972905486,NA,61,"[ 1.7]",2,13,23,33,43,53,63,73,78,0,0.719563062645,1,2.47003153816,76,1.2,"a",0,3,15,3,-12,-2,13,11
"26","cued",1,0,0,2,1,2,1,1,0,1,1,26,1,133,38,133,38,74,0.479791932878,NA,130,"[ 1.7]",2,13,23,33,43,53,63,73,78,0,0.649590232275,1,1.57010427693,121,1.1,"a",0,-3,9,3,-6,-12,15,3
"27","cued",1,0,1,2,1,2,2,2,0,1,1,27,1,170,165,165,170,63,1.99958658182,NA,8,"[ 1.8]",2,14,24,34,44,54,64,74,79,0,0.749606486581,0,NA,-35,1,"a",0,23,43,23,-20,-6,9,3
"28","cued",1,0,0,2,1,2,1,1,0,1,1,28,1,127,154,127,154,139,3.41940884204,4.62938051268,117,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.689630204044,1,2.14014575995,143,1.1,"a",1,-10,26,10,-16,-20,43,23
"29","neutral",0,1,1,2,2,1,0,1,1,1,1,29,1,83,97,97,83,79,0.91979897541,NA,106,"[ 1.5]",1,12,22,32,42,52,62,72,77,0,0.699630958174,0,NA,85,1,"a",0,9,21,9,-12,-16,26,10
"30","neutral",0,1,1,2,2,1,0,1,1,1,1,30,1,75,136,136,75,19,0.999792690011,NA,121,"[ 2.]",1,12,22,32,42,52,62,72,77,0,0.599620412402,0,NA,109,1.2,"a",0,-15,12,15,3,-12,21,9
"31","cued",1,0,0,2,1,2,1,1,0,1,1,31,1,173,30,173,30,8,0.559879988548,NA,160,"[ 1.9]",2,13,23,33,43,53,63,73,78,0,0.789549112789,0,NA,147,1.4,"a",0,-13,13,13,0,3,12,15
"32","neutral",0,1,0,2,2,1,0,2,2,1,1,32,1,99,150,99,150,148,1.11977169462,NA,84,"[ 1.8]",1,11,21,31,41,51,61,71,76,0,0.739604230206,0,NA,61,1.1,"a",0,-15,23,15,-8,0,13,13
"33","neutral",0,0,1,2,1,2,0,2,2,1,1,33,2,16,69,69,16,8,0.919771334076,NA,68,"[ 1.8]",1,12,22,32,42,52,62,72,77,0,0.639627034307,0,NA,56,1.3,"a",0,-1,12,1,-11,-8,23,15
"34","cued",1,0,0,2,1,2,1,1,0,1,1,34,2,53,160,53,160,150,0.0299358630982,NA,56,"[ 1.6]",2,13,23,33,43,53,63,73,78,0,0.399708383946,1,1.23038779887,67,1.1,"a",0,3,11,3,-8,-11,12,1
"35","cued",1,0,1,2,1,2,2,2,0,1,1,35,2,38,53,53,38,58,0.979736800437,NA,69,"[ 1.9]",2,14,24,34,44,54,64,74,79,0,0.349694097586,1,1.90010873259,80,1.1,"a",0,16,11,16,5,-8,11,3
"36","cued",1,1,1,2,2,1,1,1,0,1,1,36,2,179,61,61,179,22,0.0999774963493,NA,66,"[ 1.8]",2,14,24,34,44,54,64,74,79,0,0.399620953209,1,1.99003650158,58,1.4,"a",0,5,8,5,-3,5,11,16
"37","neutral",0,1,1,2,2,1,0,1,1,1,1,37,2,158,134,134,158,112,2.09965871969,NA,137,"[ 1.8]",1,12,22,32,42,52,62,72,77,0,0.429525870033,1,1.42006412188,153,1.4,"a",0,3,16,3,-13,-3,8,5
"38","neutral",0,0,1,2,1,2,0,2,2,1,1,38,2,74,124,124,74,127,1.24975836368,NA,140,"[ 1.9]",1,12,22,32,42,52,62,72,77,0,0.429652659623,0,NA,146,1.2,"a",0,16,6,16,10,-13,16,3
"39","cued",1,0,1,2,1,2,2,2,0,1,1,39,2,159,81,81,159,123,0.669813171637,NA,73,"[ 1.6]",2,14,24,34,44,54,64,74,79,0,2.55935420234,1,4.16969284171,60,1.2,"a",0,-8,13,8,-5,10,6,16
"40","cued",1,0,1,2,1,2,2,2,0,1,1,40,2,175,40,40,175,101,0.449885513808,NA,55,"[ 2.]",2,14,24,34,44,54,64,74,79,0,0.609626274167,1,1.61016618149,44,1.3,"a",0,15,11,15,4,-5,13,8
"41","cued",1,1,0,2,2,1,2,2,0,1,1,41,2,122,88,122,88,139,0.489878615495,NA,116,"[ 1.7]",2,13,23,33,43,53,63,73,78,0,0.699594303362,1,1.96013969689,127,1.3,"a",0,-6,11,6,-5,4,11,15
"42","cued",1,1,1,2,2,1,1,1,0,1,1,42,2,133,4,4,133,21,1.3096979914,NA,5,"[ 1.5]",2,14,24,34,44,54,64,74,79,0,0.45962097124,1,1.68012098491,-7,1,"a",0,1,12,1,-11,-5,11,6
"43","cued",1,1,0,2,2,1,2,2,0,1,1,43,2,64,89,64,89,116,0.439853512955,NA,69,"[ 1.7]",2,13,23,33,43,53,63,73,78,0,0.719566668038,1,1.6601423108,63,1.2,"a",0,5,6,5,-1,-11,12,1
"44","neutral",0,1,1,2,2,1,0,1,1,1,1,44,2,177,2,2,177,92,1.5497449336,NA,4,"[ 1.6]",1,12,22,32,42,52,62,72,77,0,0.399630868036,1,1.20019745525,-5,1.2,"a",0,2,9,2,-7,-1,6,5
"45","cued",1,1,1,2,2,1,1,1,0,1,1,45,2,168,62,62,168,38,0.459891976472,NA,62,"[ 2.]",2,14,24,34,44,54,64,74,79,0,0.349634909078,1,1.36018668715,48,1,"a",0,0,14,0,-14,-7,9,2
"46","neutral",0,1,0,2,2,1,0,2,2,1,1,46,2,70,46,70,46,160,1.05983717453,NA,53,"[ 1.6]",1,11,21,31,41,51,61,71,76,0,0.859578127176,1,1.63013824572,67,1.1,"a",0,-17,14,17,3,-14,14,0
"47","cued",1,1,1,2,2,1,1,1,0,1,1,47,2,39,107,107,39,107,0.929857716241,NA,109,"[ 1.9]",2,14,24,34,44,54,64,74,79,0,0.609653915501,1,1.20024973343,119,1.3,"a",0,2,10,2,-8,3,14,17
"48","neutral",0,1,1,2,2,1,0,1,1,1,1,48,2,49,143,143,49,20,1.09972632077,3.07961935482,134,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.419704784563,1,1.55014483157,123,1.2,"a",0,-9,11,9,-2,-8,10,2
"49","neutral",0,1,0,2,2,1,0,2,2,1,1,49,2,123,24,123,24,60,0.799781513295,NA,125,"[ 1.9]",1,11,21,31,41,51,61,71,76,0,0.40966497203,1,1.06020222038,139,1.3,"a",0,2,14,2,-12,-2,11,9
"50","cued",1,1,0,2,2,1,2,2,0,1,1,50,2,11,19,11,19,43,0.999862093788,NA,13,"[ 1.7]",2,13,23,33,43,53,63,73,78,0,0.799613261708,1,2.54001218021,6,1.2,"a",0,2,7,2,-5,-12,14,2
"51","cued",1,0,0,2,1,2,1,1,0,1,1,51,2,147,125,147,125,172,0.4098617663,NA,132,"[ 1.6]",2,13,23,33,43,53,63,73,78,0,0.319678014534,0,NA,180,1.2,"a",0,-15,48,15,-33,-5,7,2
"52","cued",1,1,0,2,2,1,2,2,0,1,1,52,2,154,62,154,62,142,0.529857596062,NA,133,"[ 1.7]",2,13,23,33,43,53,63,73,78,0,0.639602998363,1,1.84008497907,150,1.4,"a",0,-21,17,21,4,-33,48,15
"53","cued",1,0,1,2,1,2,2,2,0,1,1,53,2,40,84,84,40,94,0.759904985927,NA,68,"[ 1.7]",2,14,24,34,44,54,64,74,79,0,0.339698150645,0,NA,58,1.2,"a",0,-16,10,16,6,4,17,21
"54","neutral",0,1,1,2,2,1,0,1,1,1,1,54,2,16,172,172,16,95,0.979787275912,NA,165,"[ 1.6]",1,12,22,32,42,52,62,72,77,0,0.529619039349,1,1.34017826857,-179,1.2,"a",0,-7,16,7,-9,6,10,16
"55","neutral",0,0,0,2,1,2,0,1,1,1,1,55,2,25,122,25,122,108,1.11981525976,NA,14,"[ 1.7]",1,11,21,31,41,51,61,71,76,0,1.02948999639,1,2.31043198895,28,1,"a",0,-11,14,11,-3,-9,16,7
"56","neutral",0,1,0,2,2,1,0,2,2,1,1,56,2,166,97,166,97,86,3.0294668618,NA,169,"[ 1.7]",1,11,21,31,41,51,61,71,76,0,0.739625562102,1,2.29006543485,114,1.4,"a",0,3,55,3,-52,-3,14,11
"57","neutral",0,0,0,2,1,2,0,1,1,1,1,57,2,49,88,49,88,104,1.51969550068,2.5997015337,27,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.909613745433,1,1.74013812854,47,1,"a",0,-22,20,22,2,-52,55,3
"58","neutral",0,0,0,2,1,2,0,1,1,1,1,58,2,102,174,102,174,13,2.5195669084,NA,108,"[ 1.8]",1,11,21,31,41,51,61,71,76,0,0.819497594752,0,NA,87,1.4,"a",0,6,21,6,-15,2,20,22
"59","neutral",0,1,0,2,2,1,0,2,2,1,1,59,2,74,122,74,122,24,0.9997968963,NA,77,"[ 1.8]",1,11,21,31,41,51,61,71,76,0,0.559616494545,0,NA,87,1.2,"a",0,3,10,3,-7,-15,21,6
"60","neutral",0,0,1,2,1,2,0,2,2,1,1,60,2,147,162,162,147,86,3.27946888983,NA,161,"[ 2.]",1,12,22,32,42,52,62,72,77,0,1.05963407083,1,2.93003528176,178,1.5,"a",0,-1,17,1,-16,-7,10,3
"61","cued",1,0,0,2,1,2,1,1,0,1,1,61,2,55,149,55,149,122,6.67893631347,NA,66,"[ 2.]",2,13,23,33,43,53,63,73,78,0,0.469643057262,0,NA,84,1.2,"a",1,11,18,11,-7,-16,17,1
"62","neutral",0,0,0,2,1,2,0,1,1,1,1,62,2,66,112,66,112,126,1.0098066639,NA,60,"[ 1.8]",1,11,21,31,41,51,61,71,76,0,0.679612324308,1,1.68012158581,78,1.3,"a",0,-6,18,6,-12,-7,18,11
"63","neutral",0,0,1,2,1,2,0,2,2,1,1,63,2,58,151,151,58,119,0.729833319765,2.31003509548,145,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.36967187035,1,1.08018089449,173,1.1,"a",0,-6,28,6,-22,-12,18,6
"64","cued",1,0,0,2,1,2,1,1,0,1,1,64,2,24,164,24,164,38,0.489865696174,NA,18,"[ 1.5]",2,13,23,33,43,53,63,73,78,0,1.04957412819,1,1.86010361293,33,1.1,"a",0,-6,15,6,-9,-22,28,6
"65","neutral",0,1,1,2,2,1,0,1,1,1,1,65,3,110,161,161,110,104,3.40933838368,4.83930200829,141,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.709588748054,1,1.86010751877,162,1.5,"a",0,-20,21,20,-1,-9,15,6
"66","cued",1,1,0,2,2,1,2,2,0,1,1,66,3,124,148,124,148,152,0.509870809823,NA,128,"[ 1.6]",2,13,23,33,43,53,63,73,78,0,0.519644724754,0,NA,139,1.1,"a",0,4,11,4,-7,-1,21,20
"67","neutral",0,0,1,2,1,2,0,2,2,1,1,67,3,137,133,133,137,39,0.759819057435,NA,128,"[ 1.9]",1,12,22,32,42,52,62,72,77,0,0.749645244534,0,NA,135,1.4,"a",0,-5,7,5,-2,-7,11,4
"68","neutral",0,1,0,2,2,1,0,2,2,1,1,68,3,16,111,16,111,125,0.769830928188,2.51972494471,22,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.519670262944,1,1.18031582626,32,1.4,"a",0,6,10,6,-4,-2,7,5
"69","neutral",0,0,0,2,1,2,0,1,1,1,1,69,3,75,5,75,5,179,0.979766544915,2.24977789288,60,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.979609409951,1,1.65015808138,71,1.1,"a",0,-15,11,15,4,-4,10,6
"70","cued",1,1,1,2,2,1,1,1,0,1,1,70,3,24,34,34,24,82,0.669833602184,NA,57,"[ 1.8]",2,14,24,34,44,54,64,74,79,0,0.779603040424,1,2.18009319335,72,1.3,"a",0,23,15,23,8,4,11,15
"71","cued",1,1,1,2,2,1,1,1,0,1,1,71,3,177,150,150,177,157,0.419877843338,2.23983632726,136,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.839565201844,1,1.54016390709,142,1.3,"a",0,-14,6,14,8,8,15,23
"72","cued",1,0,1,2,1,2,2,2,0,1,1,72,3,86,97,97,86,130,2.51953836572,NA,95,"[ 1.7]",2,14,24,34,44,54,64,74,79,0,0.599631829475,0,NA,110,1.1,"a",0,-2,15,2,-13,8,6,14
"73","neutral",0,0,1,2,1,2,0,2,2,1,1,73,3,129,67,67,129,112,2.15962719054,NA,80,"[ 1.5]",1,12,22,32,42,52,62,72,77,0,0.499630597631,0,NA,93,1.4,"a",0,13,13,13,0,-13,15,2
"74","cued",1,0,0,2,1,2,1,1,0,1,1,74,3,92,88,92,88,63,1.68971312804,NA,94,"[ 1.9]",2,13,23,33,43,53,63,73,78,0,0.469688124653,1,1.57018599912,99,1.3,"a",0,2,5,2,-3,0,13,13
"75","neutral",0,0,1,2,1,2,0,2,2,1,1,75,3,153,143,143,153,13,1.07982095627,NA,158,"[ 1.7]",1,12,22,32,42,52,62,72,77,0,3.30918632631,1,5.29960499936,151,1.1,"a",0,15,7,15,8,-3,5,2
"76","neutral",0,1,0,2,2,1,0,2,2,1,1,76,3,133,172,133,172,148,1.2597425931,NA,137,"[ 1.7]",1,11,21,31,41,51,61,71,76,0,0.889583093598,0,NA,124,1.2,"a",0,4,13,4,-9,8,7,15
"77","neutral",0,0,0,2,1,2,0,1,1,1,1,77,3,177,103,177,103,23,1.04978624537,NA,166,"[ 1.6]",1,11,21,31,41,51,61,71,76,0,0.289723223137,1,1.19018588496,161,1.1,"a",0,-11,5,11,6,-9,13,4
"78","neutral",0,1,0,2,2,1,0,2,2,1,1,78,3,82,32,82,32,127,1.12979137705,NA,65,"[ 1.9]",1,11,21,31,41,51,61,71,76,0,0.509595297852,1,1.47017365066,75,1.3,"a",0,-17,10,17,7,6,5,11
"79","cued",1,0,0,2,1,2,1,1,0,1,1,79,3,142,37,142,37,174,1.58962416502,3.26950689366,120,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.519592446584,1,1.37018593903,132,1.2,"a",0,-22,12,22,10,7,10,17
"80","cued",1,0,1,2,1,2,2,2,0,1,1,80,3,25,95,95,25,74,0.79980464789,2.07979031045,111,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.359648882975,0,NA,98,1.3,"a",0,16,13,16,3,10,12,22
"81","neutral",0,0,0,2,1,2,0,1,1,1,1,81,3,111,151,111,151,104,0.799791127676,NA,100,"[ 1.9]",1,11,21,31,41,51,61,71,76,0,0.609591121603,1,1.84008918536,83,1.4,"a",0,-11,17,11,-6,3,13,16
"82","cued",1,1,0,2,2,1,2,2,0,1,1,82,3,77,115,77,115,17,0.779828377374,2.49973845892,61,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.879562209371,1,1.49012588524,73,1.5,"a",0,-16,12,16,4,-6,17,11
"83","neutral",0,0,1,2,1,2,0,2,2,1,1,83,3,97,51,51,97,82,0.789866086761,NA,47,"[ 1.8]",1,12,22,32,42,52,62,72,77,0,0.579660366144,1,1.39017452797,24,1.2,"a",0,-4,23,4,-19,4,12,16
"84","cued",1,0,1,2,1,2,2,2,0,1,1,84,3,179,98,98,179,169,0.41973903578,NA,110,"[ 1.5]",2,14,24,34,44,54,64,74,79,0,0.459656424253,1,2.37006816292,92,1.5,"a",0,12,18,12,-6,-19,23,4
"85","neutral",0,1,1,2,2,1,0,1,1,1,1,85,3,29,120,120,29,110,1.07980082617,NA,132,"[ 1.7]",1,12,22,32,42,52,62,72,77,0,0.549648489388,0,NA,116,1.2,"a",0,12,16,12,-4,-6,18,12
"86","neutral",0,1,0,2,2,1,0,2,2,1,1,86,3,40,2,40,2,48,8.47871812721,NA,8,"[ 1.6]",1,11,21,31,41,51,61,71,76,0,0.569666221902,1,1.68018197611,29,1.5,"a",1,-32,21,32,11,-4,16,12
"87","cued",1,1,1,2,2,1,1,1,0,1,1,87,3,66,67,67,66,15,1.02980757126,NA,61,"[ 1.8]",2,14,24,34,44,54,64,74,79,0,0.649609160577,1,2.02002975049,46,1.5,"a",0,-6,15,6,-9,11,21,32
"88","cued",1,0,0,2,1,2,1,1,0,1,1,88,3,100,155,100,155,82,1.31972879046,NA,115,"[ 1.6]",2,13,23,33,43,53,63,73,78,0,0.709640425328,1,2.49000059789,130,1.5,"a",0,15,15,15,0,-9,15,6
"89","cued",1,0,1,2,1,2,2,2,0,1,1,89,3,175,76,76,175,135,1.37972940939,NA,61,"[ 1.6]",2,14,24,34,44,54,64,74,79,0,0.719623152498,1,2.53995269126,73,1,"a",0,-15,12,15,3,0,15,15
"90","cued",1,1,0,2,2,1,2,2,0,1,1,90,3,69,88,69,88,119,0.339889837272,NA,49,"[ 1.8]",2,13,23,33,43,53,63,73,78,0,0.419719206129,1,1.28021821029,39,1.3,"a",0,-20,10,20,10,3,12,15
"91","neutral",0,1,1,2,2,1,0,1,1,1,1,91,3,115,146,146,115,174,0.769806892244,NA,143,"[ 2.]",1,12,22,32,42,52,62,72,77,0,3.68906776303,1,4.60963528764,156,1.3,"a",0,-3,13,3,-10,10,10,20
"92","cued",1,1,1,2,2,1,1,1,0,1,1,92,3,64,93,93,64,2,0.299913861199,NA,89,"[ 1.9]",2,14,24,34,44,54,64,74,79,0,0.529685138186,1,1.50016960361,114,1.2,"a",0,-4,25,4,-21,-10,13,3
"93","neutral",0,0,0,2,1,2,0,1,1,1,1,93,3,93,36,93,36,72,0.819913116084,NA,112,"[ 1.6]",1,11,21,31,41,51,61,71,76,0,0.579710841619,1,1.55025659869,98,1.1,"a",0,19,14,19,5,-21,25,4
"94","cued",1,0,0,2,1,2,1,1,0,1,1,94,3,2,152,2,152,153,0.929794021002,NA,2,"[ 1.8]",2,13,23,33,43,53,63,73,78,0,2.14937345813,1,3.46983534479,-8,1.5,"a",0,0,10,0,-10,5,14,19
"95","neutral",0,1,1,2,2,1,0,1,1,1,1,95,3,102,71,71,102,110,0.839851229546,2.60973353455,60,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.399645890499,1,1.62012637497,93,1.4,"a",0,-11,33,11,-22,-10,10,0
"96","cued",1,1,0,2,2,1,2,2,0,1,1,96,3,57,123,57,123,76,0.439788315467,NA,47,"[ 1.9]",2,13,23,33,43,53,63,73,78,0,0.809565343057,1,1.97006293511,30,1.2,"a",0,-10,17,10,-7,-22,33,11
"97","cued",1,1,1,2,2,1,1,1,0,1,1,97,4,103,179,179,103,55,1.39973392214,NA,178,"[ 1.6]",2,14,24,34,44,54,64,74,79,0,0.479692484172,1,1.35027096017,-178,1.3,"a",0,-1,4,1,-3,-7,17,10
"98","neutral",0,0,1,2,1,2,0,2,2,1,1,98,4,105,126,126,105,100,0.699783586399,NA,132,"[ 2.]",1,12,22,32,42,52,62,72,77,0,0.339653684154,1,1.27021625436,139,1.4,"a",0,6,7,6,-1,-3,4,1
"99","neutral",0,0,0,2,1,2,0,1,1,1,1,99,4,150,169,150,169,91,0.859860249031,NA,150,"[ 1.9]",1,11,21,31,41,51,61,71,76,0,0.369679982479,1,1.94015351155,159,1,"a",0,0,9,0,-9,-1,7,6
"100","neutral",0,0,1,2,1,2,0,2,2,1,1,100,4,164,75,75,164,69,0.809802097076,NA,81,"[ 1.7]",1,12,22,32,42,52,62,72,77,0,0.419677744132,0,NA,77,1.3,"a",0,6,4,6,2,-9,9,0
"101","cued",1,0,1,2,1,2,2,2,0,1,1,101,4,75,94,94,75,155,0.439905791132,NA,113,"[ 1.9]",2,14,24,34,44,54,64,74,79,0,0.339720083441,1,1.59018750738,119,1.2,"a",0,19,6,19,13,2,4,6
"102","neutral",0,0,1,2,1,2,0,2,2,1,1,102,4,91,37,37,91,130,0.939839241615,NA,27,"[ 1.8]",1,12,22,32,42,52,62,72,77,0,0.939568536833,1,1.74011078766,16,1.5,"a",0,-10,11,10,-1,13,6,19
"103","neutral",0,1,1,2,2,1,0,1,1,1,1,103,4,79,167,167,79,25,2.81952223159,4.59946177519,169,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.749616701854,1,1.30019267811,-178,1.1,"a",0,2,13,2,-11,-1,11,10
"104","cued",1,0,0,2,1,2,1,1,0,1,1,104,4,108,71,108,71,151,0.489850072816,NA,116,"[ 1.6]",2,13,23,33,43,53,63,73,78,0,0.679651382714,1,1.65032783521,123,1.1,"a",0,8,7,8,1,-11,13,2
"105","neutral",0,0,0,2,1,2,0,1,1,1,1,105,4,20,25,20,25,12,0.809811110554,NA,21,"[ 1.8]",1,11,21,31,41,51,61,71,76,0,0.419567178804,0,NA,12,1.1,"a",0,1,9,1,-8,1,7,8
"106","cued",1,1,1,2,2,1,1,1,0,1,1,106,4,137,176,176,137,127,0.419878444238,NA,175,"[ 1.9]",2,14,24,34,44,54,64,74,79,0,0.79967094797,1,2.66000921177,-178,1.3,"a",0,-1,7,1,-6,-8,9,1
"107","cued",1,1,0,2,2,1,2,2,0,1,1,107,4,5,89,5,89,88,0.499870055693,NA,15,"[ 1.6]",2,13,23,33,43,53,63,73,78,0,0.509652683657,1,1.86008618687,5,1.4,"a",0,10,10,10,0,-6,7,1
