"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"1","cued",1,0,0,17,1,2,1,1,0,1,1,1,1,39,66,39,66,32,2.91965209355,3.52973228281,38,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.389572481163,1,1.03011852171,53,1.3,"b",1,-1,15,1,-14,NA,NA,NA
"2","cued",1,0,0,17,1,2,1,1,0,1,1,2,1,87,79,87,79,177,0.549875895778,2.44981974016,82,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.439663354717,1,1.09024379471,94,1.1,"b",0,-5,12,5,-7,-14,15,1
"3","neutral",0,0,0,17,1,2,0,1,1,1,1,3,1,144,125,144,125,155,1.32978251941,2.38979872612,153,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.26967707664,1,1.18026765409,139,1,"b",0,9,14,9,-5,-7,12,5
"4","neutral",0,0,1,17,1,2,0,2,2,1,1,4,1,118,10,10,118,120,2.61955423434,3.65956323607,11,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.359691621816,1,0.930508245921,24,1.1,"b",1,1,13,1,-12,-5,14,9
"5","cued",1,1,0,17,2,1,2,2,0,1,1,5,1,146,3,146,3,76,0.409903279531,1.4499399234,136,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.389695969445,1,1.3201645549,119,1.4,"b",0,-10,17,10,-7,-12,13,1
"6","cued",1,1,1,17,2,1,1,1,0,1,1,6,1,104,39,39,104,3,0.429922803298,2.1298772238,47,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.799647021815,1,1.49020942231,27,1.2,"b",0,8,20,8,-12,-7,17,10
"7","neutral",0,1,1,17,2,1,0,1,1,1,1,7,1,114,52,52,114,125,1.68975176452,2.74981033582,50,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.57967503052,1,1.15042495293,63,1.4,"b",0,-2,13,2,-11,-12,20,8
"8","neutral",0,0,1,17,1,2,0,2,2,1,1,8,1,138,172,172,138,89,0.639841766742,1.74982445735,168,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.349758176291,1,1.18032053472,154,1.4,"b",0,-4,14,4,-10,-11,13,2
"9","cued",1,0,1,17,1,2,2,2,0,1,1,9,1,128,158,158,128,177,0.43991393678,1.30994597463,157,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.319759837825,1,1.02022744078,140,1.4,"b",0,-1,17,1,-16,-10,14,4
"10","cued",1,1,0,17,2,1,2,2,0,1,1,10,1,152,27,152,27,2,0.749916097073,1.85997059717,146,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.38969837311,1,0.98025239082,124,1.3,"b",0,-6,22,6,-16,-16,17,1
