"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"61","cued",1,0,0,21,1,2,1,1,0,1,1,61,2,70,155,70,155,17,0.319950869238,1.14991282234,52,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.329718432538,1,0.920271877716,39,1.5,"b",0,-18,13,18,5,-46,50,4
"62","neutral",0,0,0,21,1,2,0,1,1,1,1,62,2,165,102,165,102,75,0.509886694585,1.37996959974,146,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.31974415468,1,2.00010275636,124,1.2,"b",0,-19,22,19,-3,5,13,18
"63","neutral",0,0,1,21,1,2,0,2,2,1,1,63,2,114,144,144,114,84,0.649874213592,2.01989267068,148,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.339646139531,1,0.81026037321,170,1.5,"b",0,4,22,4,-18,-3,22,19
"64","neutral",0,1,0,21,2,1,0,2,2,1,1,64,2,14,129,14,129,72,0.360006021163,1.29999209798,25,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.329765904777,1,0.81032046465,6,1.2,"b",0,11,19,11,-8,-18,22,4
"65","cued",1,1,0,21,2,1,2,2,0,1,1,65,3,133,94,133,94,95,0.449840622476,1.35995314069,128,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.99960970609,1,1.69024274238,145,1.1,"b",0,-5,17,5,-12,-8,19,11
"66","neutral",0,0,1,21,1,2,0,2,2,1,1,66,3,24,24,24,24,96,0.429886958986,1.3599615535,30,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.289728780286,1,0.79029499189,10,1.1,"b",0,6,20,6,-14,-12,17,5
"67","cued",1,0,0,21,1,2,1,1,0,1,1,67,3,95,161,95,161,151,0.359954943438,1.6799379616,72,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.229716058926,1,0.920182942384,53,1.3,"b",0,-23,19,23,4,-14,20,6
"68","neutral",0,1,0,21,2,1,0,2,2,1,1,68,3,150,139,150,139,74,0.409913164864,1.70990406101,142,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.229691421437,1,0.950253600906,163,1.5,"b",0,-8,21,8,-13,4,19,23
"69","cued",1,0,0,21,1,2,1,1,0,1,1,69,3,131,177,131,177,31,0.339919856046,1.59991689354,126,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.299656487277,1,1.03022449261,153,1.2,"b",0,-5,27,5,-22,-13,21,8
"70","neutral",0,0,1,21,1,2,0,2,2,1,1,70,3,73,41,41,73,70,0.949781282177,1.7298766533,29,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.29962163424,1,0.80022480208,7,1.3,"b",0,-12,22,12,-10,-22,27,5
"71","neutral",0,1,0,21,2,1,0,2,2,1,1,71,3,16,143,16,143,82,0.459902333381,1.74987418355,20,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.319654618434,1,0.770304372163,1,1.5,"b",0,4,19,4,-15,-10,22,12
"72","cued",1,1,0,21,2,1,2,2,0,1,1,72,3,152,157,152,157,165,0.32988188126,1.43987776199,150,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.379716314315,1,0.870274296398,177,1.1,"b",0,-2,27,2,-25,-15,19,4
"73","neutral",0,1,0,21,2,1,0,2,2,1,1,73,3,12,162,12,162,146,0.419915685699,1.54992411953,17,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.269729747757,1,0.730295791105,-3,1.4,"b",0,5,20,5,-15,-25,27,2
"74","neutral",0,1,1,21,2,1,0,1,1,1,1,74,3,73,152,152,73,41,0.749870277601,1.8698867066,163,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.289670792044,1,0.79027125577,-175,1.5,"b",0,11,22,11,-11,-15,20,5
"75","cued",1,0,1,21,1,2,2,2,0,1,1,75,3,172,57,57,172,145,0.309879243245,1.36992501489,60,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.269729747757,1,0.780243496529,47,1.3,"b",0,3,13,3,-10,-11,22,11
"76","neutral",0,1,1,21,2,1,0,1,1,1,1,76,3,14,52,52,14,157,0.669884363035,1.97986906676,60,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.269689786948,1,0.770426357789,41,1.1,"b",0,8,19,8,-11,-10,13,3
"77","cued",1,0,0,21,1,2,1,1,0,1,1,77,3,137,56,137,56,56,0.349900443505,1.37991701973,123,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.289660276043,1,0.780261523962,142,1.4,"b",0,-14,19,14,-5,-11,19,8
"78","neutral",0,1,1,21,2,1,0,1,1,1,1,78,3,12,6,6,12,133,0.569892204969,1.92986998315,177,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.309674331431,1,0.84021084885,157,1.3,"b",0,-9,20,9,-11,-5,19,14
"79","cued",1,1,1,21,2,1,1,1,0,1,1,79,3,119,179,179,119,22,0.909851420907,2.12982305174,133,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.269639009681,1,0.800270171119,-172,1.2,"b",0,-46,55,46,-9,-11,20,9
"80","cued",1,0,0,21,1,2,1,1,0,1,1,80,3,154,123,154,123,141,0.289926781585,1.25000443174,165,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.349685015688,1,0.950293561713,-177,1.2,"b",0,11,18,11,-7,-9,55,46
"81","cued",1,1,1,21,2,1,1,1,0,1,1,81,3,140,164,164,140,2,0.419993504116,1.57998185839,165,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.299630647956,1,0.880282826376,150,1.3,"b",0,1,15,1,-14,-7,18,11
"82","neutral",0,0,0,21,1,2,0,1,1,1,1,82,3,108,107,108,107,70,0.549799129334,2.30981524586,116,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.319678955468,1,0.980215794376,134,1.2,"b",0,8,18,8,-10,-14,15,1
"83","cued",1,1,0,21,2,1,2,2,0,1,1,83,3,151,1,151,1,53,0.289954724103,1.58996184494,141,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.30968184286,1,0.820328694175,162,1.2,"b",0,-10,21,10,-11,-10,18,8
"84","cued",1,0,1,21,1,2,2,2,0,1,1,84,3,107,88,88,107,5,0.399931375574,1.70996835885,86,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.229690820521,1,0.680360404427,69,1.4,"b",0,-2,17,2,-15,-11,21,10
"85","cued",1,1,1,21,2,1,1,1,0,1,1,85,3,24,178,178,24,122,0.269937063229,1.34996444089,172,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.269773013595,1,0.690319058513,-170,1.2,"b",0,-6,18,6,-12,-15,17,2
"86","neutral",0,1,1,21,2,1,0,1,1,1,1,86,3,46,165,165,46,50,0.579941897586,1.64989794971,168,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.299654684533,1,0.81028410933,154,1.3,"b",0,3,14,3,-11,-12,18,6
"87","cued",1,0,1,21,1,2,2,2,0,1,1,87,3,27,47,47,27,179,0.309943541086,1.88992990634,65,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.29966490008,1,0.730191832912,43,1.1,"b",0,18,22,18,-4,-11,14,3
"88","neutral",0,0,1,21,1,2,0,2,2,1,1,88,3,169,20,20,169,39,0.799877473552,1.7999003083,13,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.309711588125,1,1.25018260287,51,1.1,"b",0,-7,38,7,-31,-4,22,18
"89","neutral",0,0,1,21,1,2,0,2,2,1,1,89,3,106,75,75,106,54,0.649903958854,1.55991462208,80,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.16968921608,1,0.970267055378,67,1.2,"b",0,5,13,5,-8,-31,38,7
"90","cued",1,1,1,21,2,1,1,1,0,1,1,90,3,5,43,43,5,147,0.389943276683,1.909882368,45,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.329685983161,1,1.0004669105,68,1.4,"b",0,2,23,2,-21,-8,13,5
"91","neutral",0,0,0,21,1,2,0,1,1,1,1,91,3,66,82,66,82,46,0.639880105557,1.46995683331,67,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.349675701515,1,0.83028824963,35,1.2,"b",0,1,32,1,-31,-21,23,2
"92","neutral",0,1,0,21,2,1,0,2,2,1,1,92,3,25,117,25,117,144,0.639909550362,2.09985815415,42,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.509639718759,1,1.0002064141,30,1.5,"b",0,17,12,17,5,-31,32,1
"93","cued",1,1,0,21,2,1,2,2,0,1,1,93,3,137,4,137,4,106,0.129935422732,1.12997418171,139,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.239666901123,1,0.9003296316,164,1.3,"b",0,2,25,2,-23,5,12,17
"94","neutral",0,0,0,21,1,2,0,1,1,1,1,94,3,37,42,37,42,10,0.369898274203,1.64986670216,31,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.299666702822,1,0.81029372396,13,1.5,"b",0,-6,18,6,-12,-23,25,2
"95","neutral",0,0,0,21,1,2,0,1,1,1,1,95,3,25,76,25,76,131,0.529901951801,1.64993460549,41,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.329652331953,1,0.750274092086,1,1.2,"b",0,16,40,16,-24,-12,18,6
"96","cued",1,0,1,21,1,2,2,2,0,1,1,96,3,153,78,78,153,121,0.359874721364,1.61995889145,71,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.409611806286,1,0.920189552442,44,1.1,"b",0,-7,27,7,-20,-24,40,16
"97","cued",1,1,1,21,2,1,1,1,0,1,1,97,4,66,78,78,66,104,0.319891979627,1.31997941267,75,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,2.51942050218,1,2.98007127446,58,1.1,"b",0,-3,17,3,-14,-20,27,7
"98","neutral",0,0,1,21,1,2,0,2,2,1,1,98,4,77,10,10,77,158,0.479880333905,2.13987424664,12,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.279674280351,1,0.800299315468,28,1.2,"b",0,2,16,2,-14,-14,17,3
"99","neutral",0,1,1,21,2,1,0,1,1,1,1,99,4,127,166,166,127,72,0.539926706469,1.60000733116,166,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.269689486491,1,0.810297028989,-171,1.2,"b",0,0,23,0,-23,-14,16,2
"100","cued",1,0,1,21,1,2,2,2,0,1,1,100,4,165,100,100,165,100,0.449876076425,1.25994896434,112,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.289649459583,1,1.1901966222,137,1.2,"b",0,12,25,12,-13,-23,23,0
"101","neutral",0,0,1,21,1,2,0,2,2,1,1,101,4,127,24,24,127,135,0.519917758853,1.7999943514,39,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.269642915624,1,0.680368216315,18,1.1,"b",0,15,21,15,-6,-13,25,12
"102","neutral",0,1,0,21,2,1,0,2,2,1,1,102,4,63,97,63,97,15,0.499872756374,1.25999283109,52,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.269710518496,1,0.660312697833,33,1.4,"b",0,-11,19,11,-8,-6,21,15
"103","neutral",0,1,1,21,2,1,0,1,1,1,1,103,4,48,121,121,48,108,1.86972205605,2.47990076499,119,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.0396915987058,1,0.460296833691,142,1.3,"b",1,-2,23,2,-21,-8,19,11
