"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"16","neutral",0,1,0,9,2,1,0,2,2,1,1,16,1,13,121,13,121,142,0.769831948352,2.37008559874,10,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.329698639176,1,1.10053262977,1,1.4,"b",0,-3,9,3,-6,-28,31,3
"17","neutral",0,0,0,9,1,2,0,1,1,1,1,17,1,74,140,74,140,80,0.819824091259,2.03998373897,66,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.409620146367,1,1.21024889407,55,1.4,"b",0,-8,11,8,-3,-6,9,3
"18","neutral",0,0,0,9,1,2,0,1,1,1,1,18,1,170,19,170,19,102,0.899812601576,2.22998717326,165,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.32964365455,1,1.08034275553,176,1.4,"b",0,-5,11,5,-6,-3,11,8
"19","neutral",0,0,1,9,1,2,0,2,2,1,1,19,1,90,143,143,90,21,1.09982083425,2.97972449397,176,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.399670332608,1,1.72022620014,-174,1.2,"b",0,33,10,33,23,-6,11,5
"20","neutral",0,1,0,9,2,1,0,2,2,1,1,20,1,1,3,1,3,179,0.889856177642,2.53984147001,5,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.459581341644,1,1.36019437516,-6,1,"b",0,4,11,4,-7,23,10,33
"21","neutral",0,1,0,9,2,1,0,2,2,1,1,21,1,7,22,7,22,131,0.819776017268,NA,177,"[ 1.6]",1,11,21,31,41,51,61,71,76,0,0.629612436502,1,1.57039519525,-173,1.3,"b",0,-10,10,10,0,-7,11,4
"22","neutral",0,0,1,9,1,2,0,2,2,1,1,22,1,154,105,105,154,5,0.999788474441,2.63973772032,121,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.319637654313,1,1.07026163969,133,1.4,"b",0,16,12,16,4,0,10,10
"23","cued",1,1,1,9,2,1,1,1,0,1,1,23,1,9,107,107,9,19,0.39989087204,1.68994349203,105,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.389634586592,1,1.80020779982,118,1.2,"b",0,-2,13,2,-11,4,12,16
"24","cued",1,1,0,9,2,1,2,2,0,1,1,24,1,79,81,79,81,133,0.419852695284,1.51999201972,64,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.449544393776,1,1.18046615546,54,1,"b",0,-15,10,15,5,-11,13,2
"25","cued",1,1,0,9,2,1,2,2,0,1,1,25,1,63,54,63,54,10,1.22976002365,2.85976516456,49,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.369656237915,1,1.20030058263,30,1.4,"b",1,-14,19,14,-5,5,10,15
"26","neutral",0,1,1,9,2,1,0,1,1,1,1,26,1,19,53,53,19,103,1.57983272054,3.19996226192,53,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.459672081301,1,1.44051609833,36,1.2,"b",0,0,17,0,-17,-5,19,14
"27","cued",1,1,1,9,2,1,1,1,0,1,1,27,1,98,14,14,98,14,0.439920882229,NA,16,"[ 1.7]",2,14,24,34,44,54,64,74,79,0,0.369704311906,1,1.38019315529,1,1.1,"b",0,2,15,2,-13,-17,17,0
"28","cued",1,1,0,9,2,1,2,2,0,1,1,28,1,23,93,23,93,108,0.409876741292,1.97007664496,14,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.409664915273,1,1.64018661121,0,1.5,"b",0,-9,14,9,-5,-13,15,2
"29","neutral",0,1,1,9,2,1,0,1,1,1,1,29,1,127,136,136,127,177,0.619904495008,1.87998959198,133,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.449654062568,1,1.24032007663,148,1.3,"b",0,-3,15,3,-12,-5,14,9
"30","neutral",0,1,0,9,2,1,0,2,2,1,1,30,1,61,67,61,67,27,0.66989844069,2.57006528748,58,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.499695180853,1,1.67013190001,45,1.2,"b",0,-3,13,3,-10,-12,15,3
"31","cued",1,0,1,9,1,2,2,2,0,1,1,31,1,54,43,43,54,140,0.129950306518,1.96014816404,46,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.529674121441,1,1.410239099,32,1,"b",0,3,14,3,-11,-10,13,3
"32","neutral",0,0,0,9,1,2,0,1,1,1,1,32,1,98,140,98,140,110,0.769931401421,1.80996862271,95,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.319705859289,1,1.37023643089,108,1.4,"b",0,-3,13,3,-10,-11,14,3
"33","neutral",0,0,0,9,1,2,0,1,1,1,1,33,2,158,21,158,21,120,0.809826804434,2.26987806934,160,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.419688943253,1,1.13046890469,177,1.3,"b",0,2,17,2,-15,-10,13,3
"34","neutral",0,1,1,9,2,1,0,1,1,1,1,34,2,49,116,116,49,130,0.72990740048,1.79994098918,111,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.329713662297,1,1.64053304441,120,1.4,"b",0,-5,9,5,-4,-15,17,2
"35","neutral",0,0,1,9,1,2,0,2,2,1,1,35,2,113,67,67,113,167,1.59975428182,NA,70,"[ 1.8]",1,12,22,32,42,52,62,72,77,0,0.419651084985,1,2.20018250089,23,1.1,"b",0,3,47,3,-44,-4,9,5
"36","neutral",0,1,0,9,2,1,0,2,2,1,1,36,2,161,18,161,18,122,1.03979865411,2.35989060763,165,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.519666618893,1,1.49026186203,176,1.2,"b",0,4,11,4,-7,-44,47,3
"37","neutral",0,1,1,9,2,1,0,1,1,1,1,37,2,162,84,84,162,66,0.919851343202,1.88011368297,82,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.369678772598,1,1.25048772566,68,1.4,"b",0,-2,14,2,-12,-7,11,4
"38","cued",1,0,0,9,1,2,1,1,0,1,1,38,2,169,162,169,162,87,0.529905477521,1.94988226379,165,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.399713899662,1,1.30026684069,174,1.2,"b",0,-4,9,4,-5,-12,14,2
"39","neutral",0,1,0,9,2,1,0,2,2,1,1,39,2,150,112,150,112,4,0.769897449165,2.17993974526,161,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.309727201135,1,1.39024001841,177,1.4,"b",0,11,16,11,-5,-5,9,4
"40","neutral",0,1,0,9,2,1,0,2,2,1,1,40,2,75,93,75,93,22,0.839895883753,2.73985120499,55,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.459700625232,1,1.44035024306,40,1.1,"b",0,-20,15,20,5,-5,16,11
"41","cued",1,1,1,9,2,1,1,1,0,1,1,41,2,15,95,95,15,126,0.419900468813,1.7301360524,94,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.439615612389,1,1.13045658573,80,1.1,"b",0,-1,14,1,-13,5,15,20
"42","neutral",0,1,1,9,2,1,0,1,1,1,1,42,2,171,85,85,171,105,1.44985507194,2.77986949714,83,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.549689727459,1,1.820198167,72,1.1,"b",0,-2,11,2,-9,-13,14,1
"43","cued",1,0,0,9,1,2,1,1,0,1,1,43,2,113,103,113,103,124,1.74974182765,2.66981310936,106,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.329668292468,1,1.31029747885,114,1.1,"b",1,-7,8,7,-1,-9,11,2
"44","cued",1,1,1,9,2,1,1,1,0,1,1,44,2,5,101,101,5,29,0.539852286654,1.77985176986,114,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.39965320625,1,1.3004155696,129,1.3,"b",0,13,15,13,-2,-1,8,7
"45","neutral",0,0,1,9,1,2,0,2,2,1,1,45,2,73,78,78,73,44,0.669885520805,1.87993130227,75,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.409674830531,1,1.50027116735,65,1.4,"b",0,-3,10,3,-7,-2,15,13
"46","cued",1,1,1,9,2,1,1,1,0,1,1,46,2,179,52,52,179,139,0.419962664537,1.75995935344,49,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.389714209139,1,1.14042592955,28,1.2,"b",0,-3,21,3,-18,-7,10,3
"47","cued",1,0,1,9,1,2,2,2,0,1,1,47,2,163,111,111,163,31,0.369908325905,1.7399335317,112,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.35963912057,1,1.27024132843,124,1.1,"b",0,1,12,1,-11,-18,21,3
"48","cued",1,1,0,9,2,1,2,2,0,1,1,48,2,99,174,99,174,104,0.389932044409,1.32995463317,99,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.339652659408,1,1.82016271243,109,1.5,"b",0,0,10,0,-10,-11,12,1
"49","cued",1,1,0,9,2,1,2,2,0,1,1,49,2,142,17,142,17,78,0.379815774459,1.65985999051,167,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.359668866353,1,1.43026732444,-173,1.4,"b",0,25,20,25,5,-10,10,0
"50","neutral",0,0,0,9,1,2,0,1,1,1,1,50,2,21,69,21,69,113,0.929846827252,2.39987224337,8,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.489596337724,1,1.50015548932,-8,1.5,"b",0,-13,16,13,-3,5,20,25
"51","cued",1,0,0,9,1,2,1,1,0,1,1,51,2,156,27,156,27,88,0.529900970583,1.86984447763,157,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.349579337559,1,1.11036406133,177,1.1,"b",0,1,20,1,-19,-3,16,13
"52","cued",1,1,0,9,2,1,2,2,0,1,1,52,2,147,132,147,132,150,1.09984396985,2.57986577141,160,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.319644264488,1,1.11041904595,170,1.1,"b",0,13,10,13,3,-19,20,1
"53","neutral",0,1,0,9,2,1,0,2,2,1,1,53,2,60,152,60,152,119,0.639793305878,1.88007282008,37,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.329658076746,1,1.10021714421,23,1.3,"b",0,-23,14,23,9,3,10,13
"54","cued",1,0,1,9,1,2,2,2,0,1,1,54,2,145,57,57,145,4,0.509855017857,2.14989650571,48,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.319653879285,1,1.14024384931,33,1.3,"b",0,-9,15,9,-6,9,14,23
"55","cued",1,1,1,9,2,1,1,1,0,1,1,55,2,172,44,44,172,40,0.48987156132,1.64982063894,44,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.389618662082,1,1.27026025756,30,1,"b",0,0,14,0,-14,-6,15,9
"56","cued",1,0,1,9,1,2,2,2,0,1,1,56,2,67,79,79,67,17,0.359859059079,1.50004552006,66,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.489679265356,1,1.44023576687,53,1.2,"b",0,-13,13,13,0,-14,14,0
"57","neutral",0,0,0,9,1,2,0,1,1,1,1,57,2,174,100,174,100,111,0.689911643009,2.00001652543,172,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.319632546452,1,1.06019404465,-179,1.4,"b",0,-2,9,2,-7,0,13,13
"58","neutral",0,0,1,9,1,2,0,2,2,1,1,58,2,161,134,134,161,158,0.48987997427,1.75005941645,150,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.429688032851,1,1.42027123946,162,1.3,"b",0,16,12,16,4,-7,9,2
"59","neutral",0,0,1,9,1,2,0,2,2,1,1,59,2,81,80,80,81,25,0.539879929198,2.01994619919,71,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.539681623988,1,1.55028043662,56,1.1,"b",0,-9,15,9,-6,4,12,16
"60","cued",1,0,0,9,1,2,1,1,0,1,1,60,2,44,130,44,130,160,0.549874211398,1.94991591559,33,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.459747797835,1,1.17034988551,17,1,"b",0,-11,16,11,-5,-6,15,9
"61","neutral",0,0,0,9,1,2,0,1,1,1,1,61,2,64,135,64,135,151,1.41976496025,2.8697663574,37,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.489615266857,1,1.36048191772,23,1.3,"b",0,-27,14,27,13,-5,16,11
"62","neutral",0,1,1,9,2,1,0,1,1,1,1,62,2,174,77,77,174,79,1.03980376197,2.41984788788,73,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.309687840556,1,1.26054931144,58,1.2,"b",0,-4,15,4,-11,13,14,27
"63","cued",1,0,1,9,1,2,2,2,0,1,1,63,2,59,128,128,59,145,0.849826768379,2.56974920099,109,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.329721774784,1,1.15054069719,128,1.5,"b",0,-19,19,19,0,-11,15,4
"64","cued",1,1,0,9,2,1,2,2,0,1,1,64,2,54,19,54,19,173,0.509916312198,2.06014687205,37,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.529650084445,1,1.67031578302,14,1.2,"b",0,-17,23,17,-6,0,19,19
"65","neutral",0,0,1,9,1,2,0,2,2,1,1,65,3,41,90,90,41,109,0.709895099548,2.39996568719,93,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.509660919121,1,1.4504602033,101,1,"b",0,3,8,3,-5,-6,23,17
"66","neutral",0,1,1,9,2,1,0,1,1,1,1,66,3,162,51,51,162,172,0.72987164545,1.93991892922,66,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.359675476526,1,1.17024532458,48,1.2,"b",0,15,18,15,-3,-5,8,3
"67","neutral",0,0,0,9,1,2,0,1,1,1,1,67,3,145,26,145,26,74,0.989841665307,2.31989575155,155,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.349645739758,1,1.56039219963,-172,1.3,"b",0,10,33,10,-23,-3,18,15
"68","cued",1,1,1,9,2,1,1,1,0,1,1,68,3,41,39,39,41,118,0.519934030466,1.84994965752,33,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.42964236256,1,1.48021439798,10,1.2,"b",0,-6,23,6,-17,-23,33,10
"69","neutral",0,1,1,9,2,1,0,1,1,1,1,69,3,83,69,69,83,58,1.04986114128,2.08006482778,83,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.279660225053,1,1.25045677803,73,1.3,"b",0,14,10,14,4,-17,23,6
"70","cued",1,1,0,9,2,1,2,2,0,1,1,70,3,18,37,18,37,169,0.719901400245,1.91990662829,9,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.44964324592,1,1.44043196884,-5,1,"b",0,-9,14,9,-5,4,10,14
"71","cued",1,1,0,9,2,1,2,2,0,1,1,71,3,138,6,138,6,80,0.569853761925,2.2198309418,148,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.449697329159,1,1.41047015461,162,1,"b",0,10,14,10,-4,-5,14,9
"72","neutral",0,1,1,9,2,1,0,1,1,1,1,72,3,39,139,139,39,175,1.12983943587,2.34017065666,136,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.289665624363,1,1.19045833442,155,1.4,"b",0,-3,19,3,-16,-4,14,10
"73","cued",1,0,1,9,1,2,2,2,0,1,1,73,3,52,25,25,52,174,0.609935151191,1.80998094167,21,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.389589216762,1,1.1804682587,6,1.4,"b",0,-4,15,4,-11,-16,19,3
"74","neutral",0,0,1,9,1,2,0,2,2,1,1,74,3,24,169,169,24,117,1.00982301861,2.19989976573,174,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.469712033791,1,1.3505414183,-171,1.4,"b",0,5,15,5,-10,-11,15,4
"75","cued",1,1,0,9,2,1,2,2,0,1,1,75,3,53,48,53,48,45,0.519912998096,1.7599884983,57,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.359697710746,1,1.25031946669,27,1.2,"b",0,4,30,4,-26,-10,15,5
"76","neutral",0,0,0,9,1,2,0,1,1,1,1,76,3,2,131,2,131,95,0.869876326655,2.42008735645,2,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.299601616847,1,1.60020828056,-13,1.4,"b",0,0,15,0,-15,-26,30,4
"77","cued",1,1,1,9,2,1,1,1,0,1,1,77,3,106,108,108,106,12,0.399891472965,1.5099346404,117,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.359705823232,1,1.26025996611,133,1.3,"b",0,9,16,9,-7,-15,15,0
"78","neutral",0,0,0,9,1,2,0,1,1,1,1,78,3,11,151,11,151,125,0.939796641011,2.44978806882,6,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.319691737554,1,1.14052568308,-6,1.2,"b",0,-5,12,5,-7,-7,16,9
"79","neutral",0,0,0,9,1,2,0,1,1,1,1,79,3,127,48,127,48,170,1.31979239247,2.38977039562,118,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.359607872477,1,1.08035868004,133,1.1,"b",0,-9,15,9,-6,-7,12,5
"80","cued",1,1,1,9,2,1,1,1,0,1,1,80,3,65,15,15,65,167,0.449901343158,1.91011996564,17,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.319654780673,1,1.03035872511,-3,1.3,"b",0,2,20,2,-18,-6,15,9
"81","neutral",0,1,0,9,2,1,0,2,2,1,1,81,3,16,149,16,149,165,0.799886605475,2.26991322344,4,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.549631738208,1,1.38026797043,-9,1.2,"b",0,-12,13,12,-1,-18,20,2
"82","neutral",0,1,0,9,2,1,0,2,2,1,1,82,3,174,96,174,96,79,0.849838486414,2.10983644928,174,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.519727913232,1,1.15025856295,-175,1.5,"b",0,0,11,0,-11,-1,13,12
"83","cued",1,1,1,9,2,1,1,1,0,1,1,83,3,49,110,110,49,60,1.0798190495,2.45998606455,117,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.349717850744,1,1.11054974712,131,1,"b",0,7,14,7,-7,-11,11,0
"84","cued",1,0,0,9,1,2,1,1,0,1,1,84,3,143,54,143,54,74,0.739909194241,1.93010943143,120,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.499681960506,1,1.57015422437,135,1,"b",0,-23,15,23,8,-7,14,7
"85","cued",1,1,0,9,2,1,2,2,0,1,1,85,3,56,69,56,69,68,0.55988081256,2.18001846642,25,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.429705159211,1,1.22023987119,10,1.2,"b",0,-31,15,31,16,8,15,23
"86","neutral",0,0,1,9,1,2,0,2,2,1,1,86,3,166,119,119,166,162,0.959854612232,2.12994429727,119,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.489720428712,1,1.24022302726,139,1.2,"b",0,0,20,0,-20,16,15,31
"87","cued",1,0,1,9,1,2,2,2,0,1,1,87,3,45,136,136,45,12,0.519906087458,1.87995053186,148,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.439645358172,1,1.3902240939,166,1.4,"b",0,12,18,12,-6,-20,20,0
"88","neutral",0,1,1,9,2,1,0,1,1,1,1,88,3,45,9,9,45,89,0.889900946548,2.16993825196,8,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.369675167049,1,1.26036092149,-6,1.1,"b",0,-1,14,1,-13,-6,18,12
"89","neutral",0,1,0,9,2,1,0,2,2,1,1,89,3,144,168,144,168,120,1.05979503053,2.48984962756,145,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.269671351176,1,1.07031091553,164,1.4,"b",0,1,19,1,-18,-13,14,1
"90","cued",1,0,1,9,1,2,2,2,0,1,1,90,3,107,11,11,107,19,0.409927218981,1.71995338025,9,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.459707535869,1,1.28026415456,-3,1.5,"b",0,-2,12,2,-10,-18,19,1
"91","neutral",0,1,0,9,2,1,0,2,2,1,1,91,3,36,173,36,173,36,0.859826158441,2.45008462525,27,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.289655108178,1,0.990345841285,11,1.4,"b",0,-9,16,9,-7,-10,12,2
"92","cued",1,0,1,9,1,2,2,2,0,1,1,92,3,50,130,130,50,52,0.409914900023,1.54994451961,111,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.329669494318,1,1.30028607029,130,1.5,"b",0,-19,19,19,0,-7,16,9
"93","cued",1,0,0,9,1,2,1,1,0,1,1,93,3,63,53,63,53,31,0.50987394699,1.59000187188,60,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.559644348617,1,1.18022728782,47,1.4,"b",0,-3,13,3,-10,0,19,19
"94","cued",1,0,0,9,1,2,1,1,0,1,1,94,3,109,153,109,153,54,0.479949690569,1.50992472514,101,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.329670996631,1,1.17049801349,117,1.5,"b",0,-8,16,8,-8,-10,13,3
"95","neutral",0,0,1,9,1,2,0,2,2,1,1,95,3,20,42,42,20,135,0.679975049599,2.07989837158,25,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.519646788372,1,1.25045287202,3,1,"b",0,-17,22,17,-5,-8,16,8
"96","cued",1,0,0,9,1,2,1,1,0,1,1,96,3,97,50,97,50,14,0.409984006385,1.41019372917,74,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.349601271317,1,1.01032929782,62,1.1,"b",0,-23,12,23,11,-5,22,17
"97","neutral",0,1,0,9,2,1,0,2,2,1,1,97,4,118,172,118,172,56,0.699897512261,1.89990003615,115,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.309683333619,1,1.14022762434,129,1.4,"b",0,-3,14,3,-11,11,12,23
"98","neutral",0,0,1,9,1,2,0,2,2,1,1,98,4,5,147,147,5,39,0.799925665591,2.13009663172,131,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.289696571994,1,1.17053466991,155,1.2,"b",0,-16,24,16,-8,-11,14,3
"99","cued",1,1,0,9,2,1,2,2,0,1,1,99,4,86,23,86,23,4,0.759858398062,2.67004055943,77,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.369674265663,1,1.25035582265,60,1,"b",0,-9,17,9,-8,-8,24,16
"100","cued",1,1,1,9,2,1,1,1,0,1,1,100,4,155,62,62,155,11,0.379925743711,1.56997544921,59,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.309755745066,1,1.36027069262,38,1.2,"b",0,-3,21,3,-18,-8,17,9
"101","cued",1,0,1,9,1,2,2,2,0,1,1,101,4,58,51,51,58,106,0.549918679841,2.08987372465,50,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.349657157331,1,1.37019466661,34,1.2,"b",0,-1,16,1,-15,-18,21,3
"102","neutral",0,1,1,9,2,1,0,1,1,1,1,102,4,82,156,156,82,16,0.51988535555,1.97991979456,162,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.309721792812,1,1.10054224457,176,1.1,"b",0,6,14,6,-8,-15,16,1
"103","cued",1,1,0,9,2,1,2,2,0,1,1,103,4,90,90,90,90,167,0.559909056028,1.8599000722,89,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.419655892383,1,1.30034015353,83,1.2,"b",0,-1,6,1,-5,-8,14,6
