"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"61","cued",1,1,1,23,2,1,1,1,0,1,1,61,2,76,55,55,76,1,1.4097614575,3.25972053463,42,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.409675825939,0,NA,36,1.4,"a",0,-13,6,13,7,11,14,25
"62","neutral",0,1,1,23,2,1,0,1,1,1,1,62,2,33,86,86,33,131,1.22989010315,2.59986443171,66,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.969567142959,1,2.05016236946,-4,1.5,"a",0,-20,70,20,-50,7,6,13
"63","neutral",0,0,0,23,1,2,0,1,1,1,1,63,2,159,135,159,135,100,1.1798106611,2.46983635658,158,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,6.36892691932,1,7.09952400869,-178,1.1,"a",0,-1,24,1,-23,-50,70,20
"64","neutral",0,1,0,23,2,1,0,2,2,1,1,64,2,76,118,76,118,11,0.899846524199,2.24985517749,141,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,1.02960718848,1,1.5902102991,163,1.4,"a",0,65,22,65,43,-23,24,1
"65","cued",1,1,0,23,2,1,2,2,0,1,1,65,3,38,5,38,5,17,2.47966986478,4.02962641803,45,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.67964660905,1,1.40021999801,18,1.1,"a",0,7,27,7,-20,43,22,65
"66","cued",1,1,1,23,2,1,1,1,0,1,1,66,3,113,175,175,113,108,0.609899249206,2.1898908483,156,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.839562203369,1,1.87010022198,169,1.3,"a",0,-19,13,19,6,-20,27,7
"67","cued",1,0,0,23,1,2,1,1,0,1,1,67,3,77,163,77,163,98,0.819804748015,1.97986756853,70,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.799648279617,1,2.16024730396,56,1.5,"a",0,-7,14,7,-7,6,13,19
"68","neutral",0,0,0,23,1,2,0,1,1,1,1,68,3,37,21,37,21,97,2.53967024937,3.32976475056,54,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.389600482181,1,1.48015390846,75,1.4,"a",0,17,21,17,-4,-7,14,7
"69","neutral",0,0,0,23,1,2,0,1,1,1,1,69,3,50,100,50,100,81,2.54971798671,4.0196913538,52,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,1.13950102938,1,2.17022863928,77,1.5,"a",0,2,25,2,-23,-4,21,17
"70","cued",1,0,0,23,1,2,1,1,0,1,1,70,3,90,116,90,116,124,0.76981935045,2.13988171427,119,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.91957183016,1,1.67012948694,-165,1.3,"a",0,29,76,29,-47,-23,25,2
"71","neutral",0,1,0,23,2,1,0,2,2,1,1,71,3,57,97,57,97,15,1.73965450518,3.28970720615,54,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.749675200979,1,1.53026039207,15,1.1,"a",0,-3,39,3,-36,-47,76,29
"72","cued",1,1,0,23,2,1,2,2,0,1,1,72,3,61,162,61,162,36,0.119956901784,1.53001401353,61,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,4.70916365905,1,5.7497596307,51,1.1,"a",0,0,10,0,-10,-36,39,3
"73","neutral",0,1,1,23,2,1,0,1,1,1,1,73,3,39,166,166,39,104,4.2394327645,NA,160,"[ 1.8]",1,12,22,32,42,52,62,72,77,0,0.989567972232,1,1.89014431773,171,1.2,"a",0,-6,11,6,-5,-10,10,0
"74","cued",1,1,0,23,2,1,2,2,0,1,1,74,3,170,174,170,174,127,0.879823460766,2.38985347087,161,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,1.41960307817,1,3.1000642387,171,1.4,"a",0,-9,10,9,-1,-5,11,6
"75","neutral",0,0,1,23,1,2,0,2,2,1,1,75,3,149,96,96,149,138,3.29963145376,4.16964574372,147,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,1.16960337863,1,2.09017875063,-177,1.1,"a",0,51,36,51,15,-1,10,9
"76","cued",1,0,0,23,1,2,1,1,0,1,1,76,3,20,57,20,57,173,0.539867652662,1.83990052316,29,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.619579521977,1,1.35022047874,15,1.1,"a",0,9,14,9,-5,15,36,51
"77","neutral",0,1,0,23,2,1,0,2,2,1,1,77,3,21,116,21,116,162,1.27976853638,2.32986059782,19,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.459705691825,1,1.12030964374,-3,1.1,"a",0,-2,22,2,-20,-5,14,9
"78","cued",1,1,0,23,2,1,2,2,0,1,1,78,3,4,119,4,119,140,1.35980159918,NA,142,"[ 1.7]",2,13,23,33,43,53,63,73,78,0,0.469620024207,1,1.03027841976,-169,1,"a",0,-42,49,42,-7,-20,22,2
"79","cued",1,0,1,23,1,2,2,2,0,1,1,79,3,36,59,59,36,57,0.739835683544,1.65994564048,47,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.629550341146,1,1.99008747039,35,1,"a",0,-12,12,12,0,-7,49,42
"80","neutral",0,1,0,23,2,1,0,2,2,1,1,80,3,144,117,144,117,69,1.56976058016,NA,173,"[ 2.]",1,11,21,31,41,51,61,71,76,0,2.64948597024,1,3.27014084439,-154,1.2,"a",0,29,33,29,-4,0,12,12
"81","neutral",0,0,1,23,1,2,0,2,2,1,1,81,3,109,141,141,109,171,1.22978103558,2.52979437608,156,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.479602561376,1,1.19019581685,164,1.1,"a",0,15,8,15,7,-4,33,29
"82","cued",1,0,1,23,1,2,2,2,0,1,1,82,3,22,173,173,22,102,0.589950700256,2.04990517431,162,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,1.09960182825,1,2.50008683341,-172,1.4,"a",0,-11,26,11,-15,7,8,15
"83","cued",1,1,1,23,2,1,1,1,0,1,1,83,3,120,153,153,120,25,2.24970765084,3.52982021578,151,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,2.85939747829,1,3.58004658357,178,1.2,"a",0,-2,27,2,-25,-15,26,11
"84","cued",1,0,0,23,1,2,1,1,0,1,1,84,3,105,46,105,46,3,0.499901148123,1.45016483325,133,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,1.3595077477,1,2.43005613825,171,1.2,"a",0,28,38,28,-10,-25,27,2
"85","neutral",0,0,0,23,1,2,0,1,1,1,1,85,3,76,173,76,173,63,3.36954617074,4.11971382833,51,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.57964606822,1,1.13029368321,11,1,"a",0,-25,40,25,-15,-10,38,28
"86","cued",1,1,1,23,2,1,1,1,0,1,1,86,3,66,148,148,66,49,1.31982007156,3.10978297056,140,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.399692086923,1,1.21026515138,174,1.1,"a",0,-8,34,8,-26,-15,40,25
"87","cued",1,0,1,23,1,2,2,2,0,1,1,87,3,123,44,44,123,67,1.0097998565,2.14990481376,27,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,1.24961510865,1,2.0401915503,11,1.4,"a",0,-17,16,17,1,-26,34,8
"88","neutral",0,0,0,23,1,2,0,1,1,1,1,88,3,133,3,133,3,178,1.02979527746,1.80988140178,27,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,1.15962594931,1,1.95018316141,-11,1.1,"a",0,74,38,74,36,1,16,17
"89","neutral",0,0,1,23,1,2,0,2,2,1,1,89,3,133,63,63,133,121,0.999820624407,2.56981195909,55,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.529678698353,1,1.44022796625,30,1.2,"a",0,-8,25,8,-17,36,38,74
"90","cued",1,1,1,23,2,1,1,1,0,1,1,90,3,111,59,59,111,88,0.0499649661742,1.44000322095,52,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.809571024922,1,1.66010308237,25,1.4,"a",0,-7,27,7,-20,-17,25,8
"91","neutral",0,1,1,23,2,1,0,1,1,1,1,91,3,179,148,148,179,126,2.20971710937,3.90957817591,166,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.739619651633,1,1.58014753868,-148,1.4,"a",0,18,46,18,-28,-20,27,7
"92","neutral",0,1,1,23,2,1,0,1,1,1,1,92,3,146,120,120,146,155,2.17976589232,3.50976019557,154,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.969636249134,1,2.15019175461,-174,1.3,"a",0,34,32,34,2,-28,46,18
"93","neutral",0,1,0,23,2,1,0,2,2,1,1,93,3,156,15,156,15,92,0.779814507008,1.82983926505,145,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.459695776592,1,1.60024000875,176,1.2,"a",0,-11,31,11,-20,2,32,34
"94","cued",1,0,1,23,1,2,2,2,0,1,1,94,3,137,93,93,137,177,1.94971323942,3.5097262434,30,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,1.23964428949,1,1.790225202,-28,1.2,"a",0,-63,58,63,5,-20,31,11
"95","neutral",0,0,1,23,1,2,0,2,2,1,1,95,3,37,177,177,37,80,1.37981324507,3.09975536414,9,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,3.29936013691,1,4.15753864237,-1,1.4,"a",0,12,10,12,2,5,58,63
"96","neutral",0,1,1,23,2,1,0,1,1,1,1,96,3,9,106,106,9,162,0.569932744669,2.20991120758,125,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.509712121704,1,1.90028339541,153,1.2,"a",0,19,28,19,-9,2,10,12
"97","cued",1,0,0,23,1,2,1,1,0,1,1,97,4,97,114,97,114,50,0.399928850686,2.16989542733,124,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.55964043156,1,2.0001886899,144,1.2,"a",0,27,20,27,7,-9,28,19
"98","neutral",0,0,0,23,1,2,0,1,1,1,1,98,4,177,31,177,31,114,2.28969518769,NA,24,"[ 1.7]",1,11,21,31,41,51,61,71,76,0,0.799651584693,1,2.05019932624,-1,1.4,"a",0,27,25,27,2,7,20,27
"99","cued",1,1,1,23,2,1,1,1,0,1,1,99,4,166,98,98,166,43,3.03958101227,4.67956247979,122,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.859669396059,0,NA,137,1.4,"a",0,24,15,24,9,2,25,27
"100","cued",1,0,1,23,1,2,2,2,0,1,1,100,4,84,164,164,84,146,1.44978895575,NA,4,"[ 1.6]",2,14,24,34,44,54,64,74,79,0,0.589669768633,1,1.56027230237,-24,1.4,"a",0,20,28,20,-8,9,15,24
"101","neutral",0,0,1,23,1,2,0,2,2,1,1,101,4,66,150,150,66,174,1.93977396873,3.84972411613,156,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.539629687049,0,NA,142,1.2,"a",0,6,14,6,-8,-8,28,20
"102","cued",1,1,1,23,2,1,1,1,0,1,1,102,4,142,6,6,142,100,1.37979431599,NA,43,"[ 1.6]",2,14,24,34,44,54,64,74,79,0,0.539680164604,1,2.12016602308,16,1.3,"a",0,37,27,37,10,-8,14,6
"103","neutral",0,1,1,23,2,1,0,1,1,1,1,103,4,91,30,30,91,0,2.50967486446,4.24963073266,33,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.569666836127,1,1.77023729258,42,1.3,"a",0,3,9,3,-6,10,27,37
"104","neutral",0,0,1,23,1,2,0,2,2,1,1,104,4,170,138,138,170,108,9.45886079372,11.3488001966,124,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,2.42951650917,1,4.17999754823,136,1.1,"a",1,-14,12,14,2,-6,9,3
