"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"1","neutral",0,0,1,11,1,2,0,2,2,1,1,1,1,95,55,55,95,4,1.51972712878,3.32962945158,103,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,1.15955845459,1,1.60026860479,90,1,"b",1,48,13,48,35,NA,NA,NA
"2","neutral",0,1,0,11,2,1,0,2,2,1,1,2,1,20,7,20,7,135,0.5998269392,2.11998611908,22,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.309682090912,1,0.750265750485,50,1.1,"b",0,2,28,2,-26,35,13,48
"3","neutral",0,0,0,11,1,2,0,1,1,1,1,3,1,107,165,107,165,47,0.639835532147,1.74984271297,118,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.329673017237,1,1.12055307348,97,1,"b",0,11,21,11,-10,-26,28,2
"4","cued",1,0,0,11,1,2,1,1,0,1,1,4,1,55,37,55,37,42,0.359860409637,1.5299990085,45,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.33956903053,1,1.12014475815,63,1.3,"b",0,-10,18,10,-8,-10,21,11
"5","neutral",0,1,1,11,2,1,0,1,1,1,1,5,1,11,35,35,11,46,0.569894631208,1.71005976006,37,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.269659977588,1,1.06031319198,56,1.1,"b",0,2,19,2,-17,-8,18,10
"6","neutral",0,1,0,11,2,1,0,2,2,1,1,6,1,88,24,88,24,162,0.929751435411,2.04989859719,80,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.309688099966,1,1.23024357707,97,1.2,"b",0,-8,17,8,-9,-17,19,2
"7","cued",1,0,0,11,1,2,1,1,0,1,1,7,1,115,123,115,123,170,0.879846528718,2.36976784014,117,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.879590242497,1,1.65014496847,96,1.4,"b",0,2,21,2,-19,-9,17,8
"8","cued",1,0,0,11,1,2,1,1,0,1,1,8,1,115,179,115,179,54,0.379883484409,1.45990247303,111,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.529660097771,1,1.49027254072,97,1.2,"b",0,-4,14,4,-10,-19,21,2
"9","cued",1,1,0,11,2,1,2,2,0,1,1,9,1,47,133,47,133,58,0.329903764974,1.2599325183,49,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.269700538713,1,0.890317007732,69,1.1,"b",0,2,20,2,-18,-10,14,4
"10","cued",1,1,1,11,2,1,1,1,0,1,1,10,1,152,66,66,152,73,0.399860589911,1.21999573357,50,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.309591053716,1,0.900206711514,71,1.3,"b",0,-16,21,16,-5,-18,20,2
"11","neutral",0,0,1,11,1,2,0,2,2,1,1,11,1,86,79,79,86,28,0.719856323482,1.80998134188,62,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.279622090489,1,0.850394945184,78,1.2,"b",0,-17,16,17,1,-5,21,16
"12","cued",1,1,0,11,2,1,2,2,0,1,1,12,1,160,13,160,13,9,0.459832767981,1.31991010453,171,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.31974725912,1,0.950498000486,149,1.1,"b",0,11,22,11,-11,1,16,17
"13","neutral",0,1,1,11,2,1,0,1,1,1,1,13,1,19,52,52,19,28,0.559857104658,1.41994615886,58,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.30961388813,1,1.2502077631,76,1.1,"b",0,6,18,6,-12,-11,22,11
"14","cued",1,0,1,11,1,2,2,2,0,1,1,14,1,62,83,83,62,156,0.41990589819,1.47992013965,68,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.43960899075,1,1.25026034234,83,1.3,"b",0,-15,15,15,0,-12,18,6
"15","neutral",0,1,1,11,2,1,0,1,1,1,1,15,1,118,121,121,118,6,0.509948292074,1.95992921332,113,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.459561759573,1,1.15015067707,92,1.1,"b",0,-8,21,8,-13,0,15,15
"16","neutral",0,1,0,11,2,1,0,2,2,1,1,16,1,81,154,81,154,105,0.609788751648,1.55989856714,61,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.319657724191,1,1.00020550971,80,1.1,"b",0,-20,19,20,1,-13,21,8
"17","cued",1,1,1,11,2,1,1,1,0,1,1,17,1,73,159,159,73,179,0.599875312095,1.86993068554,139,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.349653427715,1,0.880302015139,122,1.2,"b",0,-20,17,20,3,1,19,20
"18","cued",1,1,1,11,2,1,1,1,0,1,1,18,1,110,13,13,110,160,0.419949764295,1.34000378571,42,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.77953255556,1,2.0300741217,66,1.1,"b",0,29,24,29,5,3,17,20
"19","cued",1,1,1,11,2,1,1,1,0,1,1,19,1,105,81,81,105,136,0.999780369017,2.52981122552,67,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,5.61891470446,1,6.55943617031,84,1.2,"b",0,-14,17,14,-3,5,24,29
"20","cued",1,0,1,11,1,2,2,2,0,1,1,20,1,16,8,8,16,144,0.329867109736,1.69987471119,22,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.309720548867,1,0.850254934183,53,1.1,"b",0,14,31,14,-17,-3,17,14
"21","cued",1,1,0,11,2,1,2,2,0,1,1,21,1,51,90,51,90,142,0.319866839327,1.19988402523,34,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.409689001324,1,1.06021854936,57,1.4,"b",0,-17,23,17,-6,-17,31,14
"22","neutral",0,1,0,11,2,1,0,2,2,1,1,22,1,169,128,169,128,173,0.729876724225,1.50993717532,165,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.79969323771,1,1.80016975582,148,1.2,"b",0,-4,17,4,-13,-6,23,17
"23","cued",1,0,1,11,1,2,2,2,0,1,1,23,1,175,143,143,175,131,0.359964967207,1.1999510262,153,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.309705526226,1,1.10030195504,134,1.5,"b",0,10,19,10,-9,-13,17,4
"24","neutral",0,0,0,11,1,2,0,1,1,1,1,24,1,45,122,45,122,22,0.509883694729,1.55991959884,53,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.289670433343,1,1.3401813533,75,1.1,"b",0,8,22,8,-14,-9,19,10
