"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"11","cued",1,1,1,12,2,1,1,1,0,1,1,11,1,50,92,92,50,169,0.399810057632,NA,73,"[ 1.5]",2,14,24,34,44,54,64,74,79,0,0.559619129799,1,1.43020864818,60,1.3,"a",0,-19,13,19,6,-4,16,12
"12","cued",1,1,0,12,2,1,2,2,0,1,1,12,1,45,59,45,59,146,0.439894146639,1.95984590693,63,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.639474843305,0,NA,37,1.2,"a",0,18,26,18,-8,6,13,19
"13","cued",1,0,0,12,1,2,1,1,0,1,1,13,1,137,61,137,61,85,0.699768776263,1.9197636206,111,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.379520895764,1,1.12011225888,93,1.4,"a",0,-26,18,26,8,-8,26,18
"14","neutral",0,0,0,12,1,2,0,1,1,1,1,14,1,146,31,146,31,153,0.569856248298,1.78994332975,137,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.509601974292,1,1.6701017733,121,1.3,"a",0,-9,16,9,-7,8,18,26
"15","neutral",0,0,0,12,1,2,0,1,1,1,1,15,1,157,20,157,20,66,0.58987921444,1.849790799,151,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.429636297318,1,1.03049533436,134,1.4,"a",0,-6,17,6,-11,-7,16,9
"16","neutral",0,0,1,12,1,2,0,2,2,1,1,16,1,168,130,130,168,33,0.469920784235,1.8397417601,123,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.549616359684,1,1.31023519564,108,1.2,"a",0,-7,15,7,-8,-11,17,6
"17","cued",1,0,0,12,1,2,1,1,0,1,1,17,1,139,167,139,167,14,0.389885403642,2.19983036783,120,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.52973460346,1,1.11026151477,109,1.3,"a",0,-19,11,19,8,-8,15,7
"18","cued",1,1,0,12,2,1,2,2,0,1,1,18,1,37,153,37,153,41,0.399905900111,1.42997219667,41,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.459638598739,1,1.03018407164,52,1.1,"a",0,4,11,4,-7,8,11,19
"19","neutral",0,1,1,12,2,1,0,1,1,1,1,19,1,2,17,17,2,78,1.06974658527,2.70967269944,10,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.399668847709,1,1.0902544723,24,1.2,"a",0,-7,14,7,-7,-7,11,4
"20","neutral",0,1,0,12,2,1,0,2,2,1,1,20,1,159,133,159,133,1,1.07976197415,2.03988459244,159,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.499679423428,1,1.20023747303,144,1.1,"a",0,0,15,0,-15,-7,14,7
"21","neutral",0,1,1,12,2,1,0,1,1,1,1,21,1,12,170,170,12,46,0.749802456332,2.08975212551,160,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.509678287741,1,1.33012476347,144,1.4,"a",0,-10,16,10,-6,-15,15,0
"22","neutral",0,0,1,12,1,2,0,2,2,1,1,22,1,46,124,124,46,78,0.819856098075,1.81987562711,134,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.489683563585,1,1.34029157746,117,1.2,"a",0,10,17,10,-7,-6,16,10
"23","neutral",0,0,1,12,1,2,0,2,2,1,1,23,1,12,123,123,12,105,0.649882615497,1.37989525228,130,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.499594697478,1,1.17016216307,115,1.1,"a",0,7,15,7,-8,-7,17,10
"24","cued",1,0,0,12,1,2,1,1,0,1,1,24,1,52,8,52,8,5,0.50986756913,1.84965379533,57,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.519581309574,1,1.43007164451,70,1,"a",0,5,13,5,-8,-8,15,7
"25","cued",1,1,1,12,2,1,1,1,0,1,1,25,1,90,74,74,90,163,0.409942620699,1.83982137846,87,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.609632980388,1,1.57061818099,70,1.1,"a",0,13,17,13,-4,-8,13,5
"26","neutral",0,1,1,12,2,1,0,1,1,1,1,26,1,26,74,74,26,61,0.499848574891,1.4599333369,68,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.589689933055,1,1.12025196657,89,1.2,"a",0,-6,21,6,-15,-4,17,13
"27","neutral",0,0,0,12,1,2,0,1,1,1,1,27,1,176,1,176,1,55,0.489934736979,1.7398504617,4,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.669628870281,1,1.28026113621,25,1.1,"a",0,8,21,8,-13,-15,21,6
"28","cued",1,1,1,12,2,1,1,1,0,1,1,28,1,171,169,169,171,162,0.439882729665,1.46995173024,163,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.509647942632,1,1.25041056034,145,1.2,"a",0,-6,18,6,-12,-13,21,8
"29","neutral",0,1,1,12,2,1,0,1,1,1,1,29,1,61,59,59,61,77,0.459890973922,1.36988226698,57,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.50967318015,1,1.86014509169,72,1.1,"a",0,-2,15,2,-13,-12,18,6
"30","cued",1,0,1,12,1,2,2,2,0,1,1,30,1,128,29,29,128,97,0.419908435881,2.19972370927,47,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.379690948565,1,1.33022751622,60,1.1,"a",0,18,13,18,5,-13,15,2
"31","neutral",0,0,0,12,1,2,0,1,1,1,1,31,1,150,170,150,170,172,0.49977796993,2.40989875549,105,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.429692781287,1,1.1502131068,75,1.1,"a",0,-45,30,45,15,5,13,18
"32","cued",1,0,0,12,1,2,1,1,0,1,1,32,1,17,140,17,140,104,4.83919014006,6.36911252268,129,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.679581465807,0,NA,78,1.1,"a",1,-68,51,68,17,15,30,45
"33","cued",1,0,1,12,1,2,2,2,0,1,1,33,2,153,135,135,153,179,0.769847355077,2.40971277902,141,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.489707899764,1,1.39031113654,128,1.3,"a",0,6,13,6,-7,17,51,68
"34","cued",1,0,1,12,1,2,2,2,0,1,1,34,2,6,93,93,6,105,0.899823577729,2.10979852649,121,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.409692649093,1,0.980254646558,111,1.3,"a",0,28,10,28,18,-7,13,6
"35","neutral",0,0,1,12,1,2,0,2,2,1,1,35,2,36,94,94,36,4,0.61972498316,2.33963960824,98,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.479636327364,1,1.07019995926,84,1.2,"a",0,4,14,4,-10,18,10,28
"36","cued",1,1,0,12,2,1,2,2,0,1,1,36,2,115,118,115,118,83,0.499899350376,1.67988702004,112,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.469636561713,1,1.17018018987,96,1,"a",0,-3,16,3,-13,-10,14,4
"37","neutral",0,0,0,12,1,2,0,1,1,1,1,37,2,51,166,51,166,69,0.579788413455,1.56981238309,50,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.439561251755,1,1.30016963217,64,1.3,"a",0,-1,14,1,-13,-13,16,3
"38","cued",1,0,0,12,1,2,1,1,0,1,1,38,2,164,60,164,60,36,0.509794560596,2.01977209319,151,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.51962727791,1,1.13012013659,133,1.3,"a",0,-13,18,13,-5,-13,14,1
"39","neutral",0,0,0,12,1,2,0,1,1,1,1,39,2,86,154,86,154,49,0.579800130876,2.02976645081,80,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.639554461661,1,1.49013934115,68,1,"a",0,-6,12,6,-6,-5,18,13
"40","neutral",0,1,0,12,2,1,0,2,2,1,1,40,2,124,83,124,83,34,0.629841622555,2.22980382637,102,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.569567218627,1,1.18011626084,88,1.3,"a",0,-22,14,22,8,-6,12,6
"41","cued",1,1,1,12,2,1,1,1,0,1,1,41,2,162,139,139,162,61,0.649934592766,1.78989285472,130,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.579565181597,1,2.05004089079,109,1.2,"a",0,-9,21,9,-12,8,14,22
"42","neutral",0,1,1,12,2,1,0,1,1,1,1,42,2,10,60,60,10,88,0.519784411506,1.62976260509,57,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.57960544145,1,1.28024190762,76,1.2,"a",0,-3,19,3,-16,-12,21,9
"43","neutral",0,0,1,12,1,2,0,2,2,1,1,43,2,107,59,59,107,73,0.809844915453,1.53992725586,52,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.369638905198,1,0.980177431771,69,1.3,"a",0,-7,17,7,-10,-16,19,3
"44","cued",1,0,1,12,1,2,2,2,0,1,1,44,2,130,153,153,130,4,0.459837794864,2.00983061419,161,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.679581165361,1,1.48017352596,148,1.3,"a",0,8,13,8,-5,-10,17,7
"45","cued",1,1,0,12,2,1,2,2,0,1,1,45,2,72,19,72,19,68,1.47965705818,2.17976924496,53,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.539621100728,1,1.23038729375,72,1.2,"a",0,-19,19,19,0,-5,13,8
"46","neutral",0,1,1,12,2,1,0,1,1,1,1,46,2,78,125,125,78,120,0.519853514234,1.85980648832,114,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.539622002067,1,1.1202450563,95,1.3,"a",0,-11,19,11,-8,0,19,19
"47","cued",1,0,1,12,1,2,2,2,0,1,1,47,2,90,177,177,90,127,0.689823691901,2.29994339585,177,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.559549726626,1,1.25017531062,152,1.4,"a",0,0,25,0,-25,-8,19,11
"48","neutral",0,0,0,12,1,2,0,1,1,1,1,48,2,43,93,43,93,29,0.749802756782,1.97978865381,13,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.63961635367,1,1.30022010721,26,1.3,"a",0,-30,13,30,17,-25,25,0
"49","neutral",0,1,1,12,2,1,0,1,1,1,1,49,2,117,79,79,117,117,0.609806638549,1.6698376807,68,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.859578148877,1,1.45006937313,83,1.2,"a",0,-11,15,11,-4,17,13,30
"50","cued",1,1,1,12,2,1,1,1,0,1,1,50,2,7,127,127,7,85,0.459873247568,1.77985703547,114,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.439725896518,1,1.70012750956,99,1.3,"a",0,-13,15,13,-2,-4,15,11
"51","neutral",0,0,1,12,1,2,0,2,2,1,1,51,2,88,156,156,88,89,0.699846291496,1.96978588369,147,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.409577878472,1,1.40010749981,130,1.2,"a",0,-9,17,9,-8,-2,15,13
"52","cued",1,1,1,12,2,1,1,1,0,1,1,52,2,23,24,24,23,150,0.429835793893,1.76982271846,26,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.539644836012,1,1.4901609733,43,1.4,"a",0,2,17,2,-15,-8,17,9
"53","cued",1,0,0,12,1,2,1,1,0,1,1,53,2,47,11,47,11,35,0.639774388605,1.6197709515,28,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.799642949209,1,1.52020774083,41,1.1,"a",0,-19,13,19,6,-15,17,2
"54","cued",1,1,0,12,2,1,2,2,0,1,1,54,2,87,103,87,103,158,0.989714509589,2.51977780168,80,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.469628449653,1,1.06021070924,93,1,"a",0,-7,13,7,-6,6,13,19
"55","neutral",0,1,0,12,2,1,0,2,2,1,1,55,2,136,8,136,8,9,0.809823283293,2.79965977422,146,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.279734152791,1,0.790320089844,109,1.4,"a",0,10,37,10,-27,-6,13,7
"56","neutral",0,1,0,12,2,1,0,2,2,1,1,56,2,103,38,103,38,89,0.52989774599,1.53986686608,111,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.449612694232,1,1.35015854569,101,1.3,"a",0,8,10,8,-2,-27,37,10
"57","neutral",0,0,1,12,1,2,0,2,2,1,1,57,2,78,173,173,78,114,1.26973528848,2.02984907363,141,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.489675451528,1,1.07022699946,132,1.2,"a",1,-32,9,32,23,-2,10,8
"58","neutral",0,0,0,12,1,2,0,1,1,1,1,58,2,45,27,45,27,170,0.479815093116,1.82996702899,20,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.369672555218,1,0.950240026821,33,1.5,"a",0,-25,13,25,12,23,9,32
"59","neutral",0,1,0,12,2,1,0,2,2,1,1,59,2,92,68,92,68,58,0.579853009483,1.809858736,95,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.449627115671,1,1.34018011175,82,1.3,"a",0,3,13,3,-10,12,13,25
"60","cued",1,0,0,12,1,2,1,1,0,1,1,60,2,111,109,111,109,47,0.749817779113,1.91980688491,121,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.64959328538,1,1.84011070858,105,1.1,"a",0,10,16,10,-6,-10,13,3
"61","cued",1,1,1,12,2,1,1,1,0,1,1,61,2,172,45,45,172,143,0.83979343692,1.97981329044,56,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.529563048429,1,2.00002193261,45,1.4,"a",0,11,11,11,0,-6,16,10
"62","neutral",0,1,1,12,2,1,0,1,1,1,1,62,2,158,119,119,158,1,1.09981768898,2.93968443488,121,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.529589187288,1,1.20018489486,106,1.4,"a",0,2,15,2,-13,0,11,11
"63","cued",1,0,0,12,1,2,1,1,0,1,1,63,2,137,59,137,59,139,0.479878186914,1.16995665757,130,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.359638538652,1,0.910456084013,123,1.1,"a",0,-7,7,7,0,-13,15,2
"64","cued",1,1,0,12,2,1,2,2,0,1,1,64,2,12,115,12,115,36,0.579854812164,1.61988031408,32,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.449642438449,1,0.970214020163,41,1.5,"a",0,20,9,20,11,0,7,7
"65","cued",1,1,0,12,2,1,2,2,0,1,1,65,3,119,168,119,168,153,0.75983376888,1.90984167063,115,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.539665266388,1,1.31014806612,103,1,"a",0,-4,12,4,-8,11,9,20
"66","cued",1,0,0,12,1,2,1,1,0,1,1,66,3,9,36,9,36,76,0.399857227756,1.75983406933,10,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.369700196312,1,0.910289035681,28,1.5,"a",0,1,18,1,-17,-8,12,4
"67","neutral",0,0,1,12,1,2,0,2,2,1,1,67,3,178,114,114,178,14,0.729891857238,1.78981834395,131,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.489629483189,1,1.13011653124,121,1.5,"a",0,17,10,17,7,-17,18,1
"68","neutral",0,1,0,12,2,1,0,2,2,1,1,68,3,24,17,24,17,58,0.459909000721,1.28989315516,49,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.419618504871,1,1.03046919551,73,1.2,"a",0,25,24,25,1,7,10,17
"69","neutral",0,1,1,12,2,1,0,1,1,1,1,69,3,161,130,130,161,175,1.0897707532,2.92959243211,131,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.339629393056,1,1.07022279321,114,1.4,"a",0,1,17,1,-16,1,24,25
"70","cued",1,1,0,12,2,1,2,2,0,1,1,70,3,7,37,7,37,110,0.689871763363,2.24981357286,0,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.349674826597,1,0.860229216752,14,1.1,"a",0,-7,14,7,-7,-16,17,1
"71","cued",1,0,0,12,1,2,1,1,0,1,1,71,3,9,28,9,28,112,0.859774941426,2.1397840029,5,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.43960391518,1,1.07013326011,18,1.3,"a",0,-4,13,4,-9,-7,14,7
"72","neutral",0,1,0,12,2,1,0,2,2,1,1,72,3,136,64,136,64,76,0.869788828073,1.82977233956,123,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.379750437001,1,0.940205108916,110,1.2,"a",0,-13,13,13,0,-9,13,4
"73","neutral",0,0,0,12,1,2,0,1,1,1,1,73,3,95,161,95,161,114,0.549826672333,1.54998711084,78,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.449662568375,1,1.3901215547,66,1.1,"a",0,-17,12,17,5,0,13,13
"74","neutral",0,0,1,12,1,2,0,2,2,1,1,74,3,136,105,105,136,99,0.489889970431,1.25977398,101,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.889564526624,1,1.58015015121,87,1.4,"a",0,-4,14,4,-10,5,12,17
"75","neutral",0,1,1,12,2,1,0,1,1,1,1,75,3,39,133,133,39,142,0.869710111052,1.70978656871,135,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.38966607759,1,0.940194292834,120,1.4,"a",0,2,15,2,-13,-10,14,4
"76","neutral",0,1,0,12,2,1,0,2,2,1,1,76,3,122,61,122,61,154,0.819727506914,1.77976089254,124,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.309647221562,1,1.10021668212,104,1.4,"a",0,2,20,2,-18,-13,15,2
"77","cued",1,0,0,12,1,2,1,1,0,1,1,77,3,158,160,158,160,95,0.659773018571,1.79971024926,135,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.549683359284,1,1.17028354352,110,1.2,"a",0,-23,25,23,-2,-18,20,2
"78","cued",1,1,1,12,2,1,1,1,0,1,1,78,3,8,43,43,8,118,0.74986885504,2.17979898918,25,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.709664286929,1,1.25025613076,67,1.1,"a",0,-18,42,18,-24,-2,25,23
"79","neutral",0,1,0,12,2,1,0,2,2,1,1,79,3,22,71,22,71,165,0.659869762389,2.24985142913,5,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.679606102429,1,1.20015064394,36,1.2,"a",0,-17,31,17,-14,-24,42,18
"80","cued",1,1,1,12,2,1,1,1,0,1,1,80,3,33,124,124,33,89,0.459921018584,1.62987046543,124,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.419584854844,1,1.09015802892,112,1.1,"a",0,0,12,0,-12,-14,31,17
"81","cued",1,0,1,12,1,2,2,2,0,1,1,81,3,128,85,85,128,147,1.43970246168,3.10963868887,78,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.469569261662,1,1.77007449274,88,1.3,"a",0,-7,10,7,-3,-12,12,0
"82","cued",1,1,1,12,2,1,1,1,0,1,1,82,3,59,27,27,59,45,0.449871378791,1.21992694339,44,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.409552040062,1,0.910126494047,58,1.1,"a",0,17,14,17,3,-3,10,7
"83","neutral",0,0,1,12,1,2,0,2,2,1,1,83,3,110,154,154,110,153,0.679858778058,1.96997005749,160,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.569611985178,1,1.08019311509,147,1,"a",0,6,13,6,-7,3,14,17
"84","cued",1,0,1,12,1,2,2,2,0,1,1,84,3,168,55,55,168,69,0.519779003465,1.37994632821,35,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.469594198734,1,0.980223099661,49,1.3,"a",0,-20,14,20,6,-7,13,6
"85","neutral",0,1,1,12,2,1,0,1,1,1,1,85,3,132,144,144,132,57,1.1497480154,2.12974127338,173,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.369658734679,1,0.830292412702,151,1.3,"a",0,29,22,29,7,6,14,20
"86","neutral",0,0,0,12,1,2,0,1,1,1,1,86,3,93,42,93,42,177,0.749812971964,2.7497339545,88,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.519580408236,1,1.44018768301,72,1.3,"a",0,-5,16,5,-11,7,22,29
"87","cued",1,1,1,12,2,1,1,1,0,1,1,87,3,8,176,176,8,125,0.549838990646,1.50984503563,172,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.379535016753,1,0.860134876508,155,1.1,"a",0,-4,17,4,-13,-11,16,5
"88","neutral",0,1,1,12,2,1,0,1,1,1,1,88,3,154,22,22,154,176,1.04975276246,2.49968513192,19,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.509544889432,1,0.960129829004,35,1.3,"a",0,-3,16,3,-13,-13,17,4
"89","cued",1,1,0,12,2,1,2,2,0,1,1,89,3,133,6,133,6,115,1.01983608833,1.98980975118,167,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.249703008492,1,0.94026459735,146,1.5,"a",0,34,21,34,13,-13,16,3
"90","cued",1,0,1,12,1,2,2,2,0,1,1,90,3,83,73,73,83,166,0.529807611994,1.59982700282,63,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.299685612634,1,1.02028135025,81,1.3,"a",0,-10,18,10,-8,13,21,34
"91","neutral",0,0,0,12,1,2,0,1,1,1,1,91,3,120,56,120,56,5,0.78977087338,2.65965013589,105,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.449595869221,1,1.26013481642,93,1.1,"a",0,-15,12,15,3,-8,18,10
"92","cued",1,0,0,12,1,2,1,1,0,1,1,92,3,94,82,94,82,47,0.459864534616,1.7101008359,99,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.629565812538,1,1.27035240589,88,1.1,"a",0,5,11,5,-6,3,12,15
"93","cued",1,1,0,12,2,1,2,2,0,1,1,93,3,113,34,113,34,19,0.969736009552,2.35968751145,114,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.319686946612,1,0.980240826011,96,1.2,"a",0,1,18,1,-17,-6,11,5
"94","cued",1,0,1,12,1,2,2,2,0,1,1,94,3,49,179,179,49,173,1.07984850278,2.02987340981,2,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.269667687986,1,1.1001734178,17,1.4,"a",0,3,15,3,-12,-17,18,1
"95","neutral",0,0,1,12,1,2,0,2,2,1,1,95,3,144,66,66,144,40,0.57988455638,1.69973152088,61,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.309651427811,1,0.850338212789,78,1.1,"a",0,-5,17,5,-12,-12,15,3
"96","neutral",0,0,0,12,1,2,0,1,1,1,1,96,3,131,7,131,7,159,0.619913062757,2.25976256303,111,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,1.0594896373,1,1.860019505,103,1.1,"a",0,-20,8,20,12,-12,17,5
"97","neutral",0,1,0,12,2,1,0,2,2,1,1,97,4,141,23,141,23,77,0.959820068514,1.82984685033,137,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.559611017736,1,1.08038510049,121,1.2,"a",0,-4,16,4,-12,12,8,20
"98","cued",1,1,1,12,2,1,1,1,0,1,1,98,4,127,95,95,127,174,1.8896074905,2.98955557332,112,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.459708001916,1,0.97026539654,102,1.4,"a",1,17,10,17,7,-12,16,4
"99","neutral",0,0,0,12,1,2,0,1,1,1,1,99,4,26,152,26,152,132,0.719776720071,1.63996366999,40,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.609622765205,1,1.14023707644,62,1.3,"a",0,14,22,14,-8,7,10,17
"100","neutral",0,1,0,12,2,1,0,2,2,1,1,100,4,31,179,31,179,54,0.699860712935,1.44991734713,30,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.51963358729,1,1.3501354113,54,1.3,"a",0,-1,24,1,-23,-8,22,14
"101","neutral",0,0,0,12,1,2,0,1,1,1,1,101,4,25,154,25,154,163,0.609859817603,1.87983846786,25,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.609639890663,1,1.45014989283,43,1.4,"a",0,0,18,0,-18,-23,24,1
"102","neutral",0,1,1,12,2,1,0,1,1,1,1,102,4,165,119,119,165,23,0.689901207137,2.0797983282,137,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.489659828298,1,1.05027403738,121,1,"a",0,18,16,18,2,-18,18,0
"103","cued",1,1,1,12,2,1,1,1,0,1,1,103,4,114,90,90,114,150,0.459883462758,1.94980888589,74,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.359720861034,1,0.940310265243,91,1.3,"a",0,-16,17,16,-1,2,16,18
"104","neutral",0,0,0,12,1,2,0,1,1,1,1,104,4,143,149,143,149,128,0.549909295158,1.19990337636,136,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.399669448601,1,0.910374362527,124,1.1,"a",0,-7,12,7,-5,-1,17,16
