cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,1,1,22,2,1,1,1,0,1,1,1,1,60,159,159,60,124,10.482561725017149,nan,167,[1.5],2,14,24,34,44,54,64,74,79,0,5.416607813996961,1,6.685771015996579,153.0,1.4
1,1,1,1,22,2,1,1,1,0,1,1,2,1,126,122,122,126,96,0.5990290689805988,1.8337748169724364,116,[1.8],2,14,24,34,44,54,64,74,79,1,2.2328917410050053,0,nan,93.0,1.2
0,0,1,1,22,2,1,0,1,1,1,1,3,1,165,12,12,165,91,29.93221444101073,30.832619846012676,33,[1.6],1,12,22,32,42,52,62,72,77,1,1.5171497050032485,1,2.687140669004293,43.0,1.0
1,1,1,1,22,2,1,1,1,0,1,1,4,1,179,163,163,179,169,4.483082988997921,6.133876058011083,167,[1.8],2,14,24,34,44,54,64,74,79,1,25.09713673198712,1,26.65136846198584,133.0,1.5
1,1,0,1,22,1,2,2,2,0,1,1,5,1,100,156,156,100,12,2.466257546999259,3.5681709019991104,71,[1.9],2,14,24,34,44,54,64,74,79,1,0.9993188469961751,1,2.0846693490166217,41.0,1.0
0,0,1,0,22,2,1,0,2,2,1,1,6,1,61,82,61,82,31,1.148943294014316,1.7842193290125579,75,[1.7],1,11,21,31,41,51,61,71,76,1,0.36550543099292554,1,1.0182928599824663,54.0,1.3
1,1,1,0,22,2,1,2,2,0,1,1,7,1,116,24,116,24,104,4.850656739989063,nan,147,[1.9],2,13,23,33,43,53,63,73,78,0,3.399438933993224,1,4.435393319989089,174.0,1.4
0,0,1,0,22,2,1,0,2,2,1,1,8,1,175,1,175,1,143,1.232783556013601,nan,167,[1.8],1,11,21,31,41,51,61,71,76,0,1.5155550359922927,1,2.686405057000229,-177.0,1.0
0,0,1,0,22,2,1,0,2,2,1,1,9,1,143,40,143,40,58,2.699005614995258,4.284081885009073,167,[1.6],1,11,21,31,41,51,61,71,76,1,0.9153166160103865,1,2.1024923720106017,138.0,1.1
1,1,1,1,22,2,1,1,1,0,1,1,10,1,106,99,99,106,152,27.13176047199522,nan,108,[2.],2,14,24,34,44,54,64,74,79,0,4.099363460991299,1,4.867359458992723,92.0,1.3
