cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,0,0,21,1,2,0,1,1,1,1,1,1,109,128,109,128,43,2.3997745249944273,3.600421971998003,116,[1.6],1,11,21,31,41,51,61,71,76,1,1.3825885920014116,1,3.336666413000785,138.0,1.2
0,0,1,0,21,2,1,0,2,2,1,1,2,1,19,15,19,15,42,0.8827806339977542,1.9005214069984504,16,[1.6],1,11,21,31,41,51,61,71,76,1,2.348907676001545,1,3.1496066089966916,-2.0,1.0
1,1,0,1,21,1,2,2,2,0,1,1,3,1,141,108,108,141,99,1.6494385860059992,2.767283856002905,126,[1.5],2,14,24,34,44,54,64,74,79,1,1.9829273380019004,0,nan,94.0,1.3
0,0,1,0,21,2,1,0,2,2,1,1,4,1,127,104,127,104,127,2.08167554600368,3.1484784040003433,116,[1.8],1,11,21,31,41,51,61,71,76,1,1.1326800679962616,1,2.5018192150018876,97.0,1.0
1,1,0,1,21,1,2,2,2,0,1,1,5,1,157,36,36,157,143,1.8338137999962782,3.1849814769957447,44,[2.],2,14,24,34,44,54,64,74,79,1,1.2648290049983189,1,2.449882759996399,27.0,1.2
0,0,0,1,21,1,2,0,2,2,1,1,6,1,125,122,122,125,131,-1.0,-1.0,-1,[1.8],1,12,22,32,42,52,62,72,77,-1,-1.0,-1,-1.0,-1.0,1.1
0,0,1,1,21,2,1,0,1,1,1,1,7,1,120,120,120,120,160,-1.0,-1.0,-1,-1,1,12,22,32,42,52,62,72,77,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,1,0,21,2,1,2,2,0,1,1,8,1,93,32,93,32,24,-1.0,-1.0,-1,-1,2,13,23,33,43,53,63,73,78,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,1,0,21,2,1,2,2,0,1,1,9,1,147,108,147,108,147,-1.0,-1.0,-1,-1,2,13,23,33,43,53,63,73,78,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,1,0,21,2,1,2,2,0,1,1,10,1,81,61,81,61,102,-1.0,-1.0,-1,-1,2,13,23,33,43,53,63,73,78,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,0,1,21,1,2,0,2,2,1,1,11,1,139,144,144,139,108,-1.0,-1.0,-1,-1,1,12,22,32,42,52,62,72,77,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,1,1,21,2,1,1,1,0,1,1,12,1,160,79,79,160,37,-1.0,-1.0,-1,-1,2,14,24,34,44,54,64,74,79,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,0,1,21,1,2,2,2,0,1,1,13,1,77,5,5,77,171,-1.0,-1.0,-1,-1,2,14,24,34,44,54,64,74,79,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,1,1,21,2,1,1,1,0,1,1,14,1,6,169,169,6,93,-1.0,-1.0,-1,-1,2,14,24,34,44,54,64,74,79,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,1,1,21,2,1,0,1,1,1,1,15,1,179,50,50,179,68,-1.0,-1.0,-1,-1,1,12,22,32,42,52,62,72,77,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,1,0,21,2,1,0,2,2,1,1,16,1,86,44,86,44,31,-1.0,-1.0,-1,-1,1,11,21,31,41,51,61,71,76,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,1,0,21,2,1,2,2,0,1,1,17,1,93,17,93,17,6,-1.0,-1.0,-1,-1,2,13,23,33,43,53,63,73,78,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,1,0,21,2,1,0,2,2,1,1,18,1,14,144,14,144,64,-1.0,-1.0,-1,-1,1,11,21,31,41,51,61,71,76,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,0,1,21,1,2,0,2,2,1,1,19,1,58,21,21,58,25,-1.0,-1.0,-1,-1,1,12,22,32,42,52,62,72,77,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,1,1,21,2,1,0,1,1,1,1,20,1,25,155,155,25,40,-1.0,-1.0,-1,-1,1,12,22,32,42,52,62,72,77,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,1,1,21,2,1,1,1,0,1,1,21,1,144,61,61,144,12,-1.0,-1.0,-1,-1,2,14,24,34,44,54,64,74,79,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,0,0,21,1,2,0,1,1,1,1,22,1,140,143,140,143,114,-1.0,-1.0,-1,-1,1,11,21,31,41,51,61,71,76,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,0,0,21,1,2,0,1,1,1,1,23,1,114,33,114,33,79,-1.0,-1.0,-1,-1,1,11,21,31,41,51,61,71,76,-1,-1.0,-1,-1.0,-1.0,-1.0
