cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,1,18,2,1,0,1,1,1,1,1,1,57,147,147,57,23,3.781313525978476,5.3654869619058445,128,[1.9],1,12,22,32,42,52,62,72,77,1,4.215264808037318,1,6.101436287979595,105.0,1.0
1,1,1,0,18,2,1,2,2,0,1,1,2,1,163,58,163,58,65,0.9668685640208423,2.88483570702374,158,[1.5],2,13,23,33,43,53,63,73,78,1,1.1835787759628147,1,2.20241986901965,179.0,1.3
1,1,1,1,18,2,1,1,1,0,1,1,3,1,161,49,49,161,152,0.8161709950072691,nan,52,[2.],2,14,24,34,44,54,64,74,79,0,0.7662447639741004,1,1.6850970529485494,18.0,1.3
0,0,0,0,18,1,2,0,1,1,1,1,4,1,173,56,173,56,138,1.616460885037668,nan,174,[1.7],1,11,21,31,41,51,61,71,76,0,2.6994328850414604,1,3.5845649810507894,155.0,1.3
0,0,0,1,18,1,2,0,2,2,1,1,5,1,76,12,12,76,61,2.6151745039969683,3.9658342450857162,15,[1.7],1,12,22,32,42,52,62,72,77,1,0.5166747460607439,1,1.5697990350890905,-21.0,1.4
0,0,1,0,18,2,1,0,2,2,1,1,6,1,145,37,145,37,59,2.9154270000290126,4.350693418062292,169,[1.8],1,11,21,31,41,51,61,71,76,1,6.3814415440429,0,nan,209.0,1.2
0,0,1,1,18,2,1,0,1,1,1,1,7,1,115,24,24,115,9,18.565755181014538,19.89971369295381,169,[1.7],1,12,22,32,42,52,62,72,77,1,7.24926398799289,0,nan,228.0,1.0
1,1,0,0,18,1,2,1,1,0,1,1,8,1,93,37,93,37,0,32.99883333197795,nan,19,[1.6],2,13,23,33,43,53,63,73,78,0,19.283254873007536,1,20.318573442054912,-20.0,1.3
1,1,0,1,18,1,2,2,2,0,1,1,9,1,111,151,151,111,179,4.68328846199438,5.3693844199879095,100,[1.5],2,14,24,34,44,54,64,74,79,1,1.5145724570611492,1,2.784822015091777,-178.0,1.1
1,1,1,0,18,2,1,2,2,0,1,1,10,1,74,63,74,63,88,0.8979509259806946,1.7660092859296128,64,[1.8],2,13,23,33,43,53,63,73,78,1,3.8997921000700444,1,5.469681733986363,82.0,1.0
1,1,1,1,18,2,1,1,1,0,1,1,11,1,111,96,96,111,152,0.7004382850136608,1.570139909046702,104,[1.9],2,14,24,34,44,54,64,74,79,1,0.7333030179142952,1,1.5358709049178287,126.0,1.3
1,1,0,0,18,1,2,1,1,0,1,1,12,1,151,17,151,17,10,0.5158154000528157,nan,148,[1.9],2,13,23,33,43,53,63,73,78,0,0.5163138470379636,1,1.2187843039864674,179.0,1.4
0,0,0,1,18,1,2,0,2,2,1,1,13,1,129,61,61,129,46,0.8484212110051885,1.949548098957166,77,[1.8],1,12,22,32,42,52,62,72,77,1,0.5659454939886928,1,1.8354418949456885,90.0,1.4
