cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,0,24,2,1,0,2,2,1,1,1,1,40,170,40,170,73,0.6168590449960902,1.7332522380165756,27,[1.7],1,11,21,31,41,51,61,71,76,1,0.8828127220040187,1,1.9846531940274872,42.0,1.3
0,0,0,1,24,1,2,0,2,2,1,1,2,1,19,67,67,19,106,0.416316747025121,1.5010648840107024,70,[1.7],1,12,22,32,42,52,62,72,77,1,0.7148111480055377,1,1.5179983009584248,49.0,1.5
1,1,0,1,24,1,2,2,2,0,1,1,3,1,86,66,66,86,123,0.3817719210055657,1.582864972006064,58,[1.6],2,14,24,34,44,54,64,74,79,1,0.8659065199899487,1,1.6685046649654396,72.0,1.1
1,1,0,0,24,1,2,1,1,0,1,1,4,1,34,93,34,93,152,0.3494047040003352,2.149805484979879,21,[2.],2,13,23,33,43,53,63,73,78,1,0.4825592190027237,1,1.3857431479846127,8.0,1.3
0,0,1,1,24,2,1,0,1,1,1,1,5,1,42,40,40,42,126,0.4818769039702602,2.049698240007274,37,[1.7],1,12,22,32,42,52,62,72,77,1,0.4657326629967429,1,1.218024865956977,24.0,1.2
1,1,1,1,24,2,1,1,1,0,1,1,6,1,138,28,28,138,112,0.3658261520322412,1.6496527250274085,34,[1.8],2,14,24,34,44,54,64,74,79,1,0.49831852596253157,1,1.3340746570029296,41.0,1.2
0,0,0,1,24,1,2,0,2,2,1,1,7,1,68,171,171,68,2,0.49956808501156047,nan,152,[1.6],1,12,22,32,42,52,62,72,77,0,0.6158471840317361,1,1.4852242280030623,134.0,1.3
0,0,0,1,24,1,2,0,2,2,1,1,8,1,141,50,50,141,17,0.48286194301908836,2.13421103003202,46,[1.5],1,12,22,32,42,52,62,72,77,1,0.9333201770205051,0,nan,27.0,1.2
1,1,0,0,24,1,2,1,1,0,1,1,9,1,128,8,128,8,153,1.666177103004884,3.417200821044389,147,[1.7],2,13,23,33,43,53,63,73,78,1,0.49938331899465993,1,1.4025788819999434,125.0,1.5
0,0,0,0,24,1,2,0,1,1,1,1,10,1,114,136,114,136,33,-1.0,-1.0,-1,[1.5],1,11,21,31,41,51,61,71,76,-1,-1.0,-1,-1.0,-1.0,1.3
1,1,1,0,24,2,1,2,2,0,1,1,11,1,154,172,154,172,108,-1.0,-1.0,-1,-1,2,13,23,33,43,53,63,73,78,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,0,0,24,1,2,0,1,1,1,1,12,1,178,2,178,2,167,-1.0,-1.0,-1,-1,1,11,21,31,41,51,61,71,76,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,1,1,24,2,1,0,1,1,1,1,13,1,153,39,39,153,174,-1.0,-1.0,-1,-1,1,12,22,32,42,52,62,72,77,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,1,1,24,2,1,0,1,1,1,1,14,1,36,127,127,36,171,-1.0,-1.0,-1,-1,1,12,22,32,42,52,62,72,77,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,1,0,24,2,1,2,2,0,1,1,15,1,69,156,69,156,43,-1.0,-1.0,-1,-1,2,13,23,33,43,53,63,73,78,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,1,1,24,2,1,1,1,0,1,1,16,1,21,52,52,21,130,-1.0,-1.0,-1,-1,2,14,24,34,44,54,64,74,79,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,1,0,24,2,1,0,2,2,1,1,17,1,87,169,87,169,48,-1.0,-1.0,-1,-1,1,11,21,31,41,51,61,71,76,-1,-1.0,-1,-1.0,-1.0,-1.0
0,0,1,1,24,2,1,0,1,1,1,1,18,1,153,78,78,153,38,-1.0,-1.0,-1,-1,1,12,22,32,42,52,62,72,77,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,1,1,24,2,1,1,1,0,1,1,19,1,125,175,175,125,60,-1.0,-1.0,-1,-1,2,14,24,34,44,54,64,74,79,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,0,1,24,1,2,2,2,0,1,1,20,1,69,20,20,69,105,-1.0,-1.0,-1,-1,2,14,24,34,44,54,64,74,79,-1,-1.0,-1,-1.0,-1.0,-1.0
1,1,0,1,24,1,2,2,2,0,1,1,21,1,146,75,75,146,76,-1.0,-1.0,-1,-1,2,14,24,34,44,54,64,74,79,-1,-1.0,-1,-1.0,-1.0,-1.0
