cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,0,0,23,1,2,1,1,0,1,1,1,1,30,83,30,83,86,2.649671054969076,3.9175944019807503,133,[2.],2,13,23,33,43,53,63,73,78,1,2.1490352600230835,1,3.6677409170079045,175.0,1.4
1,1,0,1,23,1,2,2,2,0,1,1,2,1,100,68,68,100,71,5.082723102008458,5.984255513991229,9,[1.9],2,14,24,34,44,54,64,74,79,1,6.8659466009703465,1,8.751328385958914,79.0,1.4
0,0,0,1,23,1,2,0,2,2,1,1,3,1,171,73,73,171,174,0.96590503299376,2.0827294319751672,16,[1.6],1,12,22,32,42,52,62,72,77,1,2.2324932030169293,0,nan,-32.0,1.4
1,1,1,0,23,2,1,2,2,0,1,1,4,1,160,61,160,61,6,4.998218941967934,5.816280420986004,169,[1.6],2,13,23,33,43,53,63,73,78,1,1.8158507230109535,0,nan,125.0,1.1
0,0,0,0,23,1,2,0,1,1,1,1,5,1,69,53,69,53,32,2.782820161024574,4.034249771037139,138,[1.9],1,11,21,31,41,51,61,71,76,1,1.314952765009366,1,2.350638770032674,104.0,1.3
1,1,1,1,23,2,1,1,1,0,1,1,6,1,162,24,24,162,28,3.3495272339787334,4.382883457001299,167,[1.9],2,14,24,34,44,54,64,74,79,1,4.54951369803166,0,nan,208.0,1.1
1,1,0,1,23,1,2,2,2,0,1,1,7,1,105,42,42,105,115,1.714647292974405,2.965610357001424,15,[1.5],2,14,24,34,44,54,64,74,79,1,1.7991072929580696,1,2.8350344939972274,-8.0,1.4
1,1,0,0,23,1,2,1,1,0,1,1,8,1,104,80,104,80,82,1.3825125829898752,2.7013532089767978,169,[1.7],2,13,23,33,43,53,63,73,78,1,4.9160023799631745,0,nan,190.0,1.2
0,0,1,0,23,2,1,0,2,2,1,1,9,1,12,55,12,55,7,2.699550289020408,4.066912585985847,13,[1.8],1,11,21,31,41,51,61,71,76,1,1.7318897969671525,1,2.685394338972401,-17.0,1.2
1,1,1,0,23,2,1,2,2,0,1,1,10,1,17,160,17,160,34,1.1823885450139642,1.7343999840086326,34,[1.6],2,13,23,33,43,53,63,73,78,1,3.299118717026431,1,5.187305521045346,24.0,1.2
0,0,1,0,23,2,1,0,2,2,1,1,11,1,170,57,170,57,11,2.1495776190422475,3.5508715740288608,166,[1.6],1,11,21,31,41,51,61,71,76,1,2.016018607013393,1,2.9175585510092787,-166.0,1.1
1,1,1,0,23,2,1,2,2,0,1,1,12,1,176,90,176,90,65,0.2326964830281213,nan,166,[1.9],2,13,23,33,43,53,63,73,78,0,1.5494849810493179,1,2.3179969920311123,176.0,1.2
0,0,1,1,23,2,1,0,1,1,1,1,13,1,106,153,153,106,161,2.666093895037193,2.8174934300477616,161,[1.7],1,12,22,32,42,52,62,72,77,1,1.0661527040065266,1,1.8202357470290735,-149.0,1.4
1,1,1,1,23,2,1,1,1,0,1,1,14,1,89,59,59,89,28,3.350244920991827,4.383735042007174,162,[2.],2,14,24,34,44,54,64,74,79,1,1.8320879259845242,1,3.1847600449691527,-169.0,1.1
0,0,1,1,23,2,1,0,1,1,1,1,15,1,160,60,60,160,42,5.865673007036094,6.967197821009904,61,[1.8],1,12,22,32,42,52,62,72,77,1,0.732906874967739,1,1.7349815279594623,34.0,1.5
0,0,1,0,23,2,1,0,2,2,1,1,16,1,111,175,111,175,41,2.0986962390015833,3.383473212015815,121,[1.9],1,11,21,31,41,51,61,71,76,1,3.833107537997421,1,5.386505618982483,145.0,1.4
