cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,0,13,2,1,0,2,2,1,1,1,1,108,87,108,87,60,2.2654044209994026,3.8174257330028922,119,[1.9],1,11,21,31,41,51,61,71,76,1,1.1495021950031514,1,2.686179839001852,126.0,1.2
0,0,1,1,13,2,1,0,1,1,1,1,2,1,25,58,58,25,116,1.2836704979999922,2.801801469999191,46,[1.8],1,12,22,32,42,52,62,72,77,1,0.898560929002997,1,2.451373265001166,94.0,1.4
0,0,1,1,13,2,1,0,1,1,1,1,3,1,137,36,36,137,161,1.3163106339998194,2.91652757099655,35,[1.5],1,12,22,32,42,52,62,72,77,1,0.5648732769986964,1,2.101503320001939,59.0,1.4
0,0,1,0,13,2,1,0,2,2,1,1,4,1,70,148,70,148,25,1.1831582459999481,2.9679313320011715,56,[1.9],1,11,21,31,41,51,61,71,76,1,1.1158515630013426,1,2.667963926003722,69.0,1.3
1,1,1,0,13,2,1,2,2,0,1,1,5,1,94,18,94,18,62,1.0651186839968432,2.4509492369979853,105,[1.9],2,13,23,33,43,53,63,73,78,1,0.43255389900150476,1,1.900663380001788,134.0,1.2
1,1,0,0,13,1,2,1,1,0,1,1,6,1,107,101,107,101,22,0.4660221279991674,nan,115,[1.6],2,13,23,33,43,53,63,73,78,0,0.8316907999978866,1,2.3191570560011314,136.0,1.1
0,0,1,1,13,2,1,0,1,1,1,1,7,1,120,51,51,120,36,0.8497042620001594,1.7178393920039525,46,[1.6],1,12,22,32,42,52,62,72,77,1,0.5321485959939309,1,2.001755699995556,80.0,1.2
1,1,0,1,13,1,2,2,2,0,1,1,8,1,119,161,161,119,19,0.11624381699948572,1.8336310610029614,153,[1.9],2,14,24,34,44,54,64,74,79,1,0.6324367510023876,1,2.1849186059989734,167.0,1.2
1,1,0,1,13,1,2,2,2,0,1,1,9,1,30,139,139,30,174,20.465548893000232,22.034049095003866,154,[1.6],2,14,24,34,44,54,64,74,79,1,0.6656646740011638,1,1.735428783998941,-168.0,1.2
1,1,1,0,13,2,1,2,2,0,1,1,10,1,7,96,7,96,115,0.04979260399704799,1.8173080369961099,13,[1.8],2,13,23,33,43,53,63,73,78,1,0.4828051969961962,1,1.6363139050008613,-4.0,1.3
1,1,1,1,13,2,1,1,1,0,1,1,11,1,88,146,146,88,77,0.5324346569977934,2.266163576001418,158,[2.],2,14,24,34,44,54,64,74,79,1,0.7155553620032151,1,1.7169324920032523,169.0,1.1
0,0,1,0,13,2,1,0,2,2,1,1,12,1,113,33,113,33,158,0.7163386289976188,1.8828944159977254,125,[1.5],1,11,21,31,41,51,61,71,76,1,0.3504138510033954,1,1.3194403860034072,106.0,1.3
0,0,0,1,13,1,2,0,2,2,1,1,13,1,91,160,160,91,71,0.7163663600003929,2.5829856939963065,158,[1.5],1,12,22,32,42,52,62,72,77,1,0.5499670909994165,1,1.368365394002467,143.0,1.5
0,0,0,0,13,1,2,0,1,1,1,1,14,1,59,75,59,75,138,0.7990621809949516,2.150610817996494,16,[1.5],1,11,21,31,41,51,61,71,76,1,0.34933371800434543,1,1.018029730003036,-19.0,1.1
1,1,0,1,13,1,2,2,2,0,1,1,15,1,117,89,89,117,157,0.3487679300014861,2.3179881809992366,79,[1.8],2,14,24,34,44,54,64,74,79,1,0.28237746699596755,1,1.4006382579973433,84.0,1.2
0,0,1,0,13,2,1,0,2,2,1,1,16,1,100,69,100,69,136,0.765943612997944,nan,109,[1.8],1,11,21,31,41,51,61,71,76,0,0.3329463879999821,1,1.002092016999086,123.0,1.3
1,1,1,0,13,2,1,2,2,0,1,1,17,1,111,154,111,154,15,0.41561994899529964,1.6673767039974337,121,[1.8],2,13,23,33,43,53,63,73,78,1,0.33218314799887594,1,0.9349945150024723,150.0,1.4
0,0,0,1,13,1,2,0,2,2,1,1,18,1,95,159,159,95,90,0.6985668420020374,1.9998224090013537,162,[1.7],1,12,22,32,42,52,62,72,77,1,0.6160607040001196,1,1.5846869870001683,144.0,1.1
1,1,1,1,13,2,1,1,1,0,1,1,19,1,12,42,42,12,166,0.6160362149967114,1.8181761460000416,48,[1.6],2,14,24,34,44,54,64,74,79,1,0.3486084420001134,1,1.1697906979970867,26.0,1.5
1,1,1,1,13,2,1,1,1,0,1,1,20,1,74,57,57,74,91,1.0313124500025879,2.4506442900019465,43,[2.],2,14,24,34,44,54,64,74,79,1,0.5499610839979141,1,1.25290967500041,5.0,1.3
1,1,1,1,13,2,1,1,1,0,1,1,21,1,37,169,169,37,134,0.5999805250030477,1.9842880930009414,165,[1.7],2,14,24,34,44,54,64,74,79,1,0.33231455300119705,1,1.0361422019996098,154.0,1.1
0,0,0,0,13,1,2,0,1,1,1,1,22,1,128,144,128,144,131,0.6827332280008704,1.6164070399972843,127,[1.7],1,11,21,31,41,51,61,71,76,1,0.7492503910034429,1,1.3691802050016122,140.0,1.3
0,0,0,1,13,1,2,0,2,2,1,1,23,1,150,100,100,150,42,0.6830855290027102,1.9507674150008825,108,[1.6],1,12,22,32,42,52,62,72,77,1,0.5151842289997148,1,1.2191364860045724,96.0,1.2
1,1,0,0,13,1,2,1,1,0,1,1,24,1,47,41,47,41,150,0.29914018099952955,1.4508789280007477,41,[1.5],2,13,23,33,43,53,63,73,78,1,0.6818650890054414,1,1.5511375210044207,11.0,1.1
0,0,0,0,13,1,2,0,1,1,1,1,25,1,103,118,103,118,26,0.5811997650016565,2.049546301001101,108,[1.8],1,11,21,31,41,51,61,71,76,1,0.3166274519971921,1,1.7856432830012636,125.0,1.4
0,0,0,1,13,1,2,0,2,2,1,1,26,1,124,7,7,124,8,0.7495333500046399,2.433440329004952,160,[1.6],1,12,22,32,42,52,62,72,77,1,0.5655509210046148,1,1.3006990409994614,146.0,1.1
1,1,0,0,13,1,2,1,1,0,1,1,27,1,32,71,32,71,75,0.3661466920020757,1.8505209790018853,158,[1.6],2,13,23,33,43,53,63,73,78,1,0.29876620700088097,1,0.9174015940006939,170.0,1.1
1,1,1,0,13,2,1,2,2,0,1,1,28,1,60,103,60,103,77,0.15015864100132603,1.2846214749952196,157,[2.],2,13,23,33,43,53,63,73,78,1,0.33289640900329687,1,1.4023556430038298,143.0,1.1
0,0,1,1,13,2,1,0,1,1,1,1,29,1,164,151,151,164,111,1.6490353679982945,3.4182551449994207,155,[1.6],1,12,22,32,42,52,62,72,77,1,0.3658686420021695,1,0.9851750759989955,168.0,1.0
1,1,0,1,13,1,2,2,2,0,1,1,30,1,173,125,125,173,69,0.4665596929989988,1.7183366669996758,154,[1.8],2,14,24,34,44,54,64,74,79,1,0.3988784149987623,1,1.319930743004079,118.0,1.4
1,1,0,0,13,1,2,1,1,0,1,1,31,1,32,89,32,89,14,0.3152590850004344,1.266955847000645,157,[1.6],2,13,23,33,43,53,63,73,78,1,0.3156746649983688,1,0.9693681209973875,141.0,1.3
0,0,0,0,13,1,2,0,1,1,1,1,32,1,71,113,71,113,134,0.7156790959998034,2.183869266998954,71,[1.6],1,11,21,31,41,51,61,71,76,1,0.2500101099940366,1,1.4038211739971302,82.0,1.1
