cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,1,0,16,2,1,2,2,0,1,1,1,1,26,143,26,143,8,3.365500105021056,nan,26,[1.5],2,13,23,33,43,53,63,73,78,0,29.048939604021143,1,30.319067357981112,81.0,1.2
1,1,0,0,16,1,2,1,1,0,1,1,2,1,41,39,41,39,150,23.100301138008945,nan,101,[1.8],2,13,23,33,43,53,63,73,78,0,1.8991788079729304,1,2.952202890999615,75.0,1.3
0,0,1,0,16,2,1,0,2,2,1,1,3,1,62,174,62,174,97,32.399401016999036,33.33286484301789,52,[1.8],1,11,21,31,41,51,61,71,76,1,1.498775675019715,1,3.3692207830026746,20.0,1.0
0,0,0,1,16,1,2,0,2,2,1,1,4,1,5,1,1,5,51,1.0328200329677202,2.2009564789477736,4,[1.8],1,12,22,32,42,52,62,72,77,1,1.2659523569745943,1,2.3858546660048887,-9.0,1.2
1,1,1,1,16,2,1,1,1,0,1,1,5,1,147,146,146,147,12,1.1159594840137288,2.5009350700420327,145,[1.9],2,14,24,34,44,54,64,74,79,1,1.4825734430341981,0,nan,165.0,1.2
1,1,1,0,16,2,1,2,2,0,1,1,6,1,165,14,165,14,179,0.8827866559731774,2.7008076710044406,166,[1.7],2,13,23,33,43,53,63,73,78,1,0.9496816140017472,0,nan,156.0,1.5
0,0,0,0,16,1,2,0,1,1,1,1,7,1,29,128,29,128,120,1.2494519149768166,2.850940937001724,24,[1.9],1,11,21,31,41,51,61,71,76,1,0.6152081370237283,0,nan,44.0,1.2
0,0,0,0,16,1,2,0,1,1,1,1,8,1,106,134,106,134,29,1.282703211007174,3.1171848740195855,113,[1.8],1,11,21,31,41,51,61,71,76,1,0.6492353799985722,0,nan,129.0,1.2
0,0,1,1,16,2,1,0,1,1,1,1,9,1,18,0,0,18,82,1.1994835669756867,2.4343406329862773,7,[2.],1,12,22,32,42,52,62,72,77,1,0.7993536309804767,1,1.868795127957128,-5.0,1.2
1,1,0,0,16,1,2,1,1,0,1,1,10,1,141,70,141,70,76,1.6001960400026292,3.151732534985058,124,[1.8],2,13,23,33,43,53,63,73,78,1,0.632816179015208,1,1.7853249189793132,139.0,1.3
1,1,0,0,16,1,2,1,1,0,1,1,11,1,74,43,74,43,116,4.466601074964274,6.249577502952889,58,[1.8],2,13,23,33,43,53,63,73,78,1,1.132966272009071,1,2.3519174400134943,81.0,1.5
0,0,0,1,16,1,2,0,2,2,1,1,12,1,177,70,70,177,9,0.9668776619946584,2.6507138069719076,64,[1.9],1,12,22,32,42,52,62,72,77,1,0.5829031390021555,1,1.535768433008343,46.0,1.2
1,1,0,1,16,1,2,2,2,0,1,1,13,1,144,118,118,144,126,46.98251145798713,47.98393153899815,36,[1.6],2,14,24,34,44,54,64,74,79,1,1.1660127619979903,1,2.185993124032393,94.0,1.1
1,1,1,1,16,2,1,1,1,0,1,1,14,1,102,97,97,102,90,0.5997156619559973,1.8513342199730687,106,[2.],2,14,24,34,44,54,64,74,79,1,2.6495505120255984,1,3.4843556819832884,95.0,1.2
0,0,0,0,16,1,2,0,1,1,1,1,15,1,173,97,173,97,3,1.0658660790068097,2.8668028709944338,159,[1.6],1,11,21,31,41,51,61,71,76,1,0.915226177952718,1,1.98566409596242,177.0,1.3
0,0,1,0,16,2,1,0,2,2,1,1,16,1,147,117,147,117,159,3.5659794349921867,5.016744718013797,137,[1.8],1,11,21,31,41,51,61,71,76,1,0.7657099069911055,0,nan,153.0,1.4
0,0,1,1,16,2,1,0,1,1,1,1,17,1,39,133,133,39,172,4.414875195012428,6.000558675033972,151,[1.8],1,12,22,32,42,52,62,72,77,1,1.049232191988267,0,nan,166.0,1.2
0,0,0,1,16,1,2,0,2,2,1,1,18,1,31,151,151,31,19,2.149419024994131,3.751184432010632,156,[1.7],1,12,22,32,42,52,62,72,77,1,3.249740651983302,0,nan,180.0,1.3
1,1,0,1,16,1,2,2,2,0,1,1,19,1,19,50,50,19,112,0.8494803640060127,nan,27,[1.7],2,14,24,34,44,54,64,74,79,0,2.4161568190320395,0,nan,43.0,1.4
1,1,1,1,16,2,1,1,1,0,1,1,20,1,82,1,1,82,82,3.0988655719556846,nan,149,[1.5],2,14,24,34,44,54,64,74,79,0,1.198436063947156,1,2.0690992929739878,7.0,1.1
0,0,1,1,16,2,1,0,1,1,1,1,21,1,26,54,54,26,55,0.849439968005754,1.950392079015728,50,[1.6],1,12,22,32,42,52,62,72,77,1,0.8819347320240922,0,nan,35.0,1.1
1,1,1,1,16,2,1,1,1,0,1,1,22,1,161,148,148,161,131,0.9005803120089695,nan,123,[1.6],2,14,24,34,44,54,64,74,79,0,3.8327646919642575,0,nan,148.0,1.2
1,1,1,0,16,2,1,2,2,0,1,1,23,1,150,74,150,74,43,1.2157203980023041,nan,151,[2.],2,13,23,33,43,53,63,73,78,0,1.1492517499718815,0,nan,161.0,1.4
1,1,1,0,16,2,1,2,2,0,1,1,24,1,51,158,51,158,10,3.316613333998248,4.500648522982374,179,[1.6],2,13,23,33,43,53,63,73,78,1,1.3152936850092374,1,2.7180567040340975,-154.0,1.4
1,1,0,1,16,1,2,2,2,0,1,1,25,1,151,154,154,151,97,5.499696801009122,nan,137,[1.9],2,14,24,34,44,54,64,74,79,0,3.833801153989043,0,nan,201.0,1.5
1,1,0,0,16,1,2,1,1,0,1,1,26,1,26,118,26,118,112,7.432870381977409,8.74976998497732,34,[1.8],2,13,23,33,43,53,63,73,78,1,2.866637144004926,1,4.434329802985303,15.0,1.1
0,0,1,1,16,2,1,0,1,1,1,1,27,1,6,132,132,6,113,1.633089356997516,nan,161,[1.6],1,12,22,32,42,52,62,72,77,0,1.1161337289959192,1,2.1185637019807473,-180.0,1.2
