cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,0,1,13,1,2,2,2,0,1,1,129,5,38,126,126,38,99,0.299911066511,0.929963975928,132,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.349633600033,1,1.04024000024,114.0,1.3
0,0,0,0,13,1,2,0,1,1,1,1,130,5,23,155,23,155,59,0.619845087476,1.2499004005,21,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.299661692199,1,1.23025661518,41.0,1.4
1,1,1,0,13,2,1,2,2,0,1,1,131,5,3,70,3,70,63,0.229909594302,1.39985217812,11,[ 2.],2,13,23,33,43,53,63,73,78,1,0.279640840901,1,0.830390916766,25.0,1.2
1,1,1,1,13,2,1,1,1,0,1,1,132,5,37,20,20,37,133,0.289968542782,1.58985647457,24,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.319580690617,1,1.01016846286,4.0,1.3
1,1,0,0,13,1,2,1,1,0,1,1,133,5,178,112,178,112,150,0.359971216798,1.60992629938,171,[ 1.5],2,13,23,33,43,53,63,73,78,1,0.269717546036,1,0.890290025329,160.0,1.3
1,1,1,0,13,2,1,2,2,0,1,1,134,5,50,32,50,32,164,0.20992479712,1.45986095129,47,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.319755853538,1,0.940283866084,60.0,1.2
1,1,0,0,13,1,2,1,1,0,1,1,135,5,170,168,170,168,24,0.31989856775,1.29990265388,163,[ 1.5],2,13,23,33,43,53,63,73,78,1,0.259728452407,1,0.580354411972,153.0,1.1
0,0,0,1,13,1,2,0,2,2,1,1,136,5,113,8,8,113,111,0.469928763074,1.57997283923,14,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.639559779229,1,1.25012874324,27.0,1.2
1,1,0,0,13,1,2,1,1,0,1,1,137,5,64,164,64,164,68,0.329806239164,1.38987870794,47,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.369646940058,1,1.43010458699,62.0,1.0
1,1,1,1,13,2,1,1,1,0,1,1,138,5,38,68,68,38,76,0.269972328466,1.24995508258,68,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.269638226979,1,1.2701357738,83.0,1.1
1,1,1,0,13,2,1,2,2,0,1,1,139,5,145,40,145,40,82,0.289894631842,1.03998581871,144,[ 2.],2,13,23,33,43,53,63,73,78,1,0.279723164469,1,0.770489104145,130.0,1.0
1,1,1,0,13,2,1,2,2,0,1,1,140,5,52,38,52,38,92,0.239936244301,0.880111647582,47,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.289676203982,1,0.860222093363,63.0,1.1
1,1,0,1,13,1,2,2,2,0,1,1,141,5,123,46,46,123,40,0.249902804109,1.19994261386,41,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.269755703312,1,0.9303091941,59.0,1.2
0,0,1,1,13,2,1,0,1,1,1,1,142,5,132,126,126,132,6,0.57985836741,1.78997485225,126,[ 1.5],1,12,22,32,42,52,62,72,77,1,0.249608662603,1,0.830221762866,142.0,1.3
0,0,0,1,13,1,2,0,2,2,1,1,143,5,179,4,4,179,117,0.619821351849,2.08973959914,3,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.359677375742,1,0.980239339249,10.0,1.5
0,0,1,0,13,2,1,0,2,2,1,1,144,5,178,13,178,13,83,0.399879519158,1.95987116662,175,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.279761321744,1,1.31020481743,172.0,1.4
1,1,1,1,13,2,1,1,1,0,1,1,145,5,149,97,97,149,56,0.369919749544,1.27994039053,105,[ 2.],2,14,24,34,44,54,64,74,79,1,0.259589343605,1,0.800211517488,97.0,1.1
