cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,0,1,20,1,2,0,2,2,1,1,97,4,174,45,45,174,42,0.509982176723,1.7899458331,66,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.349699179625,1,0.910333474349,84.0,1.1
0,0,1,0,20,2,1,0,2,2,1,1,98,4,48,90,48,90,8,0.489863386927,1.77990656901,53,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.349710296638,1,1.17025225405,27.0,1.5
1,1,1,1,20,2,1,1,1,0,1,1,99,4,83,86,86,83,15,0.679858255074,1.91992475284,82,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.279629244596,1,1.12030321204,94.0,1.4
1,1,1,0,20,2,1,2,2,0,1,1,100,4,128,137,128,137,115,0.659848832653,1.34996418519,137,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.439678183492,1,1.58025281891,124.0,1.0
1,1,0,1,20,1,2,2,2,0,1,1,101,4,158,16,16,158,85,0.409823594028,1.56984218648,15,[ 2.],2,14,24,34,44,54,64,74,79,1,0.289705164784,1,1.23016123876,2.0,1.3
1,1,1,1,20,2,1,1,1,0,1,1,102,4,76,51,51,76,78,1.68980647984,2.7798296513,44,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.349668232263,1,1.37027226467,23.0,1.3
0,0,0,0,20,1,2,0,1,1,1,1,103,4,40,33,40,33,32,0.649865153631,1.63019134483,32,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.349695574107,1,1.27025790269,46.0,1.3
1,1,1,0,20,2,1,2,2,0,1,1,104,4,175,21,175,21,117,0.449960820039,1.51996705758,177,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.469613596649,1,1.12028368215,-173.0,1.0
1,1,0,1,20,1,2,2,2,0,1,1,105,4,110,43,43,110,148,0.87985873581,2.10979883614,71,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.259669998966,1,1.180195371,84.0,1.4
1,1,0,0,20,1,2,1,1,0,1,1,106,4,141,101,141,101,130,0.429872376685,1.22000990316,140,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.359727627161,1,0.990266303551,159.0,1.4
1,1,0,1,20,1,2,2,2,0,1,1,107,4,33,163,163,33,62,0.699901328993,1.67995770728,154,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.509706655065,1,1.23033159948,170.0,1.1
0,0,0,0,20,1,2,0,1,1,1,1,108,4,159,73,159,73,3,0.499865994919,2.26978107295,159,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.31967633266,1,1.31020734131,177.0,1.4
0,0,1,0,20,2,1,0,2,2,1,1,109,4,131,31,131,31,167,0.909825396788,2.14980806626,139,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.299669313918,1,1.17028590555,152.0,1.2
