cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,0,7,2,1,0,2,2,1,1,129,5,84,142,84,142,61,0.739810611514,2.26984629649,75,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.319632808551,1,1.73026036486,92.0,1.2
0,0,0,1,7,1,2,0,2,2,1,1,130,5,81,81,81,81,63,0.669849180857,2.04977779887,50,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.299490939946,1,1.52016425247,65.0,1.5
0,0,0,1,7,1,2,0,2,2,1,1,131,5,4,50,50,4,55,0.589890427251,1.26995566193,48,[ 2.],1,12,22,32,42,52,62,72,77,1,0.269663319705,1,1.17017953057,72.0,1.4
1,1,0,0,7,1,2,1,1,0,1,1,132,5,127,121,127,121,170,0.559847681587,2.33977708079,116,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.329667688311,1,1.4001657307,131.0,1.4
0,0,0,1,7,1,2,0,2,2,1,1,133,5,9,136,136,9,135,0.619769124754,1.67979122018,153,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.329649360589,1,1.5601493379,168.0,1.3
1,1,0,0,7,1,2,1,1,0,1,1,134,5,20,22,20,22,158,0.639887257454,2.45978942346,27,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.519719279353,1,2.16020504217,36.0,1.2
1,1,0,0,7,1,2,1,1,0,1,1,135,5,168,17,168,17,62,0.329896935094,1.83991904554,163,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.419703685766,1,1.71014974352,173.0,1.1
1,1,1,0,7,2,1,2,2,0,1,1,136,5,25,99,25,99,107,0.359932169391,2.30985511784,25,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.339628355814,1,1.6903744294,36.0,1.3
0,0,1,1,7,2,1,0,1,1,1,1,137,5,130,9,9,130,25,0.589883516797,1.74999962443,8,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.279636906747,1,1.58013346789,-2.0,1.3
1,1,1,0,7,2,1,2,2,0,1,1,138,5,172,15,172,15,178,0.34990990872,2.04988806568,155,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.289648050606,1,0.970405832904,165.0,1.2
1,1,1,0,7,2,1,2,2,0,1,1,139,5,19,94,19,94,49,0.28966848151,2.2197166654,20,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.479615213935,1,1.63020270763,5.0,1.1
1,1,1,0,7,2,1,2,2,0,1,1,140,5,23,66,23,66,137,0.309816359208,1.7098414772,26,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.349619369219,1,1.16017229263,36.0,1.2
1,1,0,1,7,1,2,2,2,0,1,1,141,5,42,112,112,42,89,0.389891088253,1.74005458056,130,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.323330802505,1,1.45032781088,141.0,1.2
1,1,1,1,7,2,1,1,1,0,1,1,142,5,119,87,87,119,173,0.279873965348,2.08983829839,97,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.309667934685,1,1.77017334121,113.0,1.0
0,0,0,1,7,1,2,0,2,2,1,1,143,5,121,158,158,121,31,0.57983661885,1.90992464301,161,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.339610328541,1,1.25018124918,175.0,1.2
0,0,1,1,7,2,1,0,1,1,1,1,144,5,133,28,28,133,63,0.749897469901,2.43985126301,14,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.289545896077,1,1.28018373393,29.0,1.1
0,0,0,0,7,1,2,0,1,1,1,1,145,5,135,134,135,134,10,0.529852107284,2.32999308053,123,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.619506527524,1,1.45019110408,137.0,1.4
0,0,0,0,7,1,2,0,1,1,1,1,146,5,92,141,92,141,71,0.469848940495,1.89988105006,85,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.499575007114,1,1.98004591545,100.0,1.4
1,1,1,1,7,2,1,1,1,0,1,1,147,5,162,19,19,162,160,0.329896935094,1.929941823,28,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.359534968549,1,1.24015628441,13.0,1.0
1,1,0,0,7,1,2,1,1,0,1,1,148,5,51,111,51,111,176,0.309882459194,2.28974720059,35,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.319642723549,1,1.27026513006,48.0,1.1
0,0,1,0,7,2,1,0,2,2,1,1,149,5,146,70,146,70,12,0.549928176351,1.72986646901,51,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.349647011033,1,1.69014788671,63.0,1.1
