cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,1,1,24,2,1,1,1,0,1,1,129,5,91,152,152,91,55,0.27992749602,1.90986996934,162,[ 1.5],2,14,24,34,44,54,64,74,79,1,0.509622280462,1,1.32020998874,177.0,1.1
1,1,1,0,24,2,1,2,2,0,1,1,130,5,10,24,10,24,47,0.269885941132,1.24989266515,16,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.549600419905,1,1.15028952619,6.0,1.1
0,0,0,0,24,1,2,0,1,1,1,1,131,5,142,65,142,65,126,0.389901179828,1.72989503267,153,[ 2.],1,11,21,31,41,51,61,71,76,1,0.479598566144,1,1.48015259125,166.0,1.3
0,0,0,1,24,1,2,0,2,2,1,1,132,5,37,147,147,37,87,0.509899293017,2.34978363276,158,[ 1.5],1,12,22,32,42,52,62,72,77,1,0.429560544519,1,1.9400363962,124.0,1.4
0,0,1,0,24,2,1,0,2,2,1,1,133,5,2,21,2,21,150,0.469819301887,2.06971763047,11,[ 2.],1,11,21,31,41,51,61,71,76,1,0.459638038932,1,1.27037657183,29.0,1.5
1,1,0,1,24,1,2,2,2,0,1,1,134,5,56,69,69,56,57,0.299865790122,2.07981236455,63,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.519625077628,1,1.59012447238,80.0,1.1
0,0,0,0,24,1,2,0,1,1,1,1,135,5,142,34,142,34,155,0.319912245307,1.15998105979,139,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.499614976585,1,1.42034101387,156.0,1.1
1,1,0,1,24,1,2,2,2,0,1,1,136,5,86,145,145,86,113,0.289902351573,1.38992401383,156,[ 1.5],2,14,24,34,44,54,64,74,79,1,0.42960170582,1,1.48007808029,138.0,1.0
1,1,1,1,24,2,1,1,1,0,1,1,137,5,56,73,73,56,30,0.319928169022,2.03981800095,50,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.379705495394,1,1.3102802003,68.0,1.2
0,0,0,1,24,1,2,0,2,2,1,1,138,5,156,137,137,156,106,0.47990382076,1.95985961893,118,[ 1.5],1,12,22,32,42,52,62,72,77,1,0.30962612619,1,1.34016721103,91.0,1.3
1,1,1,0,24,2,1,2,2,0,1,1,139,5,24,29,24,29,146,0.309894726216,1.78983369933,19,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.65962638157,1,1.47014709006,35.0,1.1
1,1,1,0,24,2,1,2,2,0,1,1,140,5,68,63,68,63,136,0.269878730393,1.65985412074,64,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.459632630877,1,1.16020549404,44.0,1.2
1,1,1,1,24,2,1,1,1,0,1,1,141,5,52,1,1,52,109,0.309872793551,1.74985676167,6,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.409612335652,1,1.31072366075,3.0,1.3
1,1,0,1,24,1,2,2,2,0,1,1,142,5,20,158,158,20,161,0.259990704156,2.09984229513,171,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.319564026705,1,1.05047066596,160.0,1.4
0,0,1,0,24,2,1,0,2,2,1,1,143,5,124,140,124,140,155,0.469844239025,1.85982083116,114,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.359563497917,1,1.13014452424,136.0,1.4
0,0,1,1,24,2,1,0,1,1,1,1,144,5,83,155,155,83,132,0.429922583704,1.7598649669,156,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.53954203996,1,1.39002646642,141.0,1.4
0,0,0,0,24,1,2,0,1,1,1,1,145,5,86,93,86,93,35,0.379918212193,1.84986610559,72,[ 2.],1,11,21,31,41,51,61,71,76,1,0.399565973605,1,1.36015718209,88.0,1.4
0,0,1,0,24,2,1,0,2,2,1,1,146,5,18,142,18,142,97,0.369957778119,1.49991332091,19,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.419624146241,1,1.2201733041,3.0,1.4
1,1,0,0,24,1,2,1,1,0,1,1,147,5,15,67,15,67,111,0.0299236653154,1.73982782558,11,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.369683469591,1,1.03029952508,24.0,1.2
1,1,0,0,24,1,2,1,1,0,1,1,148,5,70,76,70,76,132,0.239886863506,1.34991793278,67,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.299611611573,1,1.09036017341,49.0,1.2
1,1,0,0,24,1,2,1,1,0,1,1,149,5,38,26,38,26,22,0.249903180807,1.28995012272,18,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.469600876585,1,1.71012108333,4.0,1.3
0,0,0,0,24,1,2,0,1,1,1,1,150,5,104,65,104,65,67,0.399890757305,1.60995430495,110,[ 2.],1,11,21,31,41,51,61,71,76,1,0.319645748413,1,1.47012786142,93.0,1.1
1,1,1,1,24,2,1,1,1,0,1,1,151,5,108,34,34,108,125,0.309954815707,1.42986820271,49,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.349612678162,1,1.26018148829,31.0,1.3
0,0,0,1,24,1,2,0,2,2,1,1,152,5,29,22,22,29,16,0.419870513155,1.46992776342,36,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.479604575094,1,1.49013916426,15.0,1.4
1,1,0,0,24,1,2,1,1,0,1,1,153,5,6,33,6,33,134,0.289895441281,1.71994421292,9,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.539574187838,1,1.3101921692,20.0,1.5
0,0,1,1,24,2,1,0,1,1,1,1,154,5,10,92,92,10,100,0.439954524273,1.54992069689,86,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.519635893736,1,1.93016519503,109.0,1.1
0,0,1,1,24,2,1,0,1,1,1,1,155,5,115,169,169,115,50,0.429885027772,1.8199274179,168,[ 2.],1,12,22,32,42,52,62,72,77,1,0.429650378308,1,1.4502154058,-178.0,1.5
1,1,1,0,24,2,1,2,2,0,1,1,156,5,78,33,78,33,127,0.289804105254,1.24000403801,59,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.509639105519,1,1.8202768383,68.0,1.3
0,0,1,1,24,2,1,0,1,1,1,1,157,5,6,115,115,6,84,0.329996163287,1.25001224323,126,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.339642329321,1,1.12019640851,104.0,1.4
1,1,0,1,24,1,2,2,2,0,1,1,158,5,134,30,30,134,9,0.25992039945,nan,30,[ 2.],2,14,24,34,44,54,64,74,79,0,0.259599822015,1,1.01023354081,13.0,1.5
0,0,1,0,24,2,1,0,2,2,1,1,159,5,34,8,34,8,123,0.309869188181,1.61991804394,27,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.499686783526,1,1.25028775355,43.0,1.3
0,0,0,1,24,1,2,0,2,2,1,1,160,5,155,131,131,155,127,0.429897947012,1.28988702875,112,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.369623680548,1,1.29023404556,138.0,1.3
