cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,0,18,2,1,0,2,2,1,1,65,3,97,52,97,52,156,0.53989789624,2.29988675503,91,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.389651049838,1,1.34018742359,105.0,1.4
0,0,1,1,18,2,1,0,1,1,1,1,66,3,97,111,111,97,154,0.489973357835,1.80993593201,108,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.23966710965,1,1.13023923264,122.0,1.3
0,0,1,1,18,2,1,0,1,1,1,1,67,3,46,83,83,46,78,0.539866647958,1.69982930626,107,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.289725955574,1,1.30025302094,125.0,1.2
0,0,0,0,18,1,2,0,1,1,1,1,68,3,44,140,44,140,64,0.709847385195,1.63990381538,77,[ 1.5],1,11,21,31,41,51,61,71,76,1,0.579659832407,1,2.22018410646,54.0,1.4
0,0,0,1,18,1,2,0,2,2,1,1,69,3,11,68,68,11,149,0.539915623629,1.76006487624,90,[ 1.5],1,12,22,32,42,52,62,72,77,1,0.339753853679,1,1.1303564137,0.0,1.4
0,0,1,0,18,2,1,0,2,2,1,1,70,3,70,51,70,51,159,0.559844816225,nan,60,[ 1.8],1,11,21,31,41,51,61,71,76,0,0.309683692274,1,1.14027924546,10.0,1.4
0,0,1,1,18,2,1,0,1,1,1,1,71,3,43,67,67,43,48,0.479894284659,2.08978112081,68,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.509675098994,1,1.55022965985,51.0,1.5
1,1,1,0,18,2,1,2,2,0,1,1,72,3,146,28,146,28,170,0.34990473781,1.35006308247,159,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.279695257141,1,1.1702911168,174.0,1.4
1,1,0,0,18,1,2,1,1,0,1,1,73,3,168,37,168,37,153,0.399825370179,1.78990698528,168,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.289662557618,1,1.13025575817,-177.0,1.4
1,1,0,0,18,1,2,1,1,0,1,1,74,3,123,52,123,52,101,1.14984782988,2.69982720301,97,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.399667025522,1,1.27034751394,112.0,1.3
1,1,0,0,18,1,2,1,1,0,1,1,75,3,36,80,36,80,11,0.369929478036,1.80996026961,24,[ 2.],2,13,23,33,43,53,63,73,78,1,0.379676838684,1,1.38019664183,-5.0,1.3
1,1,1,0,18,2,1,2,2,0,1,1,76,3,105,28,105,28,41,0.389978555866,nan,123,[ 2.],2,13,23,33,43,53,63,73,78,0,0.379718002285,1,1.12027734052,155.0,1.1
0,0,1,1,18,2,1,0,1,1,1,1,77,3,22,25,25,22,103,0.869872540063,1.95992618194,9,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.449643844704,1,1.19025275954,-14.0,1.1
0,0,0,0,18,1,2,0,1,1,1,1,78,3,46,63,46,63,95,0.469875304332,1.95000425157,23,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.289576324378,1,0.92022824466,-4.0,1.1
1,1,1,1,18,2,1,1,1,0,1,1,79,3,96,1,1,96,73,0.449863784534,1.89991175365,174,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.64961842543,1,1.40028297723,-165.0,1.1
0,0,0,1,18,1,2,0,2,2,1,1,80,3,116,145,145,116,16,0.639968715663,2.10998944469,173,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.36965305093,1,1.11031304469,-168.0,1.0
