cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,1,0,18,2,1,2,2,0,1,1,33,2,0,115,0,115,163,0.559906711862,2.20991694267,179,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.349631916273,1,1.36019143178,-166.0,1.1
1,1,1,0,18,2,1,2,2,0,1,1,34,2,171,1,171,1,46,0.199878432166,2.10983921257,175,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.359660811921,1,1.1602619207,-170.0,1.5
0,0,0,0,18,1,2,0,1,1,1,1,35,2,11,48,11,48,101,0.769824856385,1.92995397188,5,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.269650136426,1,0.900228442968,-20.0,1.3
1,1,0,1,18,1,2,2,2,0,1,1,36,2,149,66,66,149,72,0.329923865364,1.77996822891,61,[ 1.5],2,14,24,34,44,54,64,74,79,1,0.249671968157,1,1.24019292208,29.0,1.5
0,0,0,1,18,1,2,0,2,2,1,1,37,2,72,115,115,72,72,0.599870560001,2.0998785223,106,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.579653823122,1,1.700218107,127.0,1.3
1,1,0,0,18,1,2,1,1,0,1,1,38,2,165,164,165,164,88,0.399832280857,1.70986300934,171,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.479643397013,1,1.49022514688,-170.0,1.1
0,0,0,1,18,1,2,0,2,2,1,1,39,2,15,85,85,15,157,0.659927353754,2.02005719036,101,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.359702275986,1,1.27033880048,126.0,1.2
1,1,0,1,18,1,2,2,2,0,1,1,40,2,108,127,127,108,72,0.339981605577,1.689868616,122,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.329732770102,1,1.34028357215,151.0,1.0
1,1,0,0,18,1,2,1,1,0,1,1,41,2,96,131,96,131,70,0.349836231962,1.56011583498,103,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.269641122499,1,1.12019291007,127.0,1.4
1,1,0,0,18,1,2,1,1,0,1,1,42,2,108,34,108,34,118,0.32998726332,1.1600131363,103,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.299673425408,1,1.34030460464,115.0,1.5
0,0,1,0,18,2,1,0,2,2,1,1,43,2,133,80,133,80,39,1.00978521914,2.83980027541,174,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.329726159891,1,1.04039771852,-157.0,1.5
0,0,1,1,18,2,1,0,1,1,1,1,44,2,121,29,29,121,93,0.52992037998,1.81983232292,14,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.349675483591,1,1.35028182044,-4.0,1.0
1,1,0,1,18,1,2,2,2,0,1,1,45,2,172,87,87,172,16,0.299913195879,1.98988186647,87,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.439578592885,1,2.02008573447,68.0,1.3
0,0,1,1,18,2,1,0,1,1,1,1,46,2,31,130,130,31,61,0.83989041468,2.11982153626,117,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.519718416926,1,1.28026854293,146.0,1.3
0,0,1,0,18,2,1,0,2,2,1,1,47,2,177,161,177,161,72,0.549877215286,2.40987619972,0,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.389683499976,1,1.58020397316,-9.0,1.4
1,1,1,1,18,2,1,1,1,0,1,1,48,2,23,179,179,23,11,0.259925611061,1.97991276321,179,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.489666583839,1,1.46019464675,-170.0,1.3
0,0,0,0,18,1,2,0,1,1,1,1,49,2,146,94,146,94,66,0.639889092638,2.3201128063,119,[ 1.5],1,11,21,31,41,51,61,71,76,1,0.189687285825,1,0.980238766919,154.0,1.1
1,1,0,1,18,1,2,2,2,0,1,1,50,2,28,166,166,28,45,0.371060425463,2.03991937943,162,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.339689854794,1,1.21031385594,-176.0,1.4
0,0,0,0,18,1,2,0,1,1,1,1,51,2,109,28,109,28,171,0.549878717607,2.27983136745,105,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.30968339181,1,1.14030238121,128.0,1.4
1,1,1,1,18,2,1,1,1,0,1,1,52,2,147,134,134,147,0,1.08981687605,2.78986582168,109,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.299659604054,1,1.03021889121,133.0,1.4
1,1,1,0,18,2,1,2,2,0,1,1,53,2,75,98,75,98,118,0.789872732359,1.81994649934,66,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.319677133137,1,1.11033527904,40.0,1.4
0,0,1,1,18,2,1,0,1,1,1,1,54,2,135,95,95,135,67,0.45992242614,1.82998591123,99,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.379696068396,1,1.39025318019,119.0,1.1
0,0,0,1,18,1,2,0,2,2,1,1,55,2,109,116,116,109,150,0.579889387092,1.45999093199,96,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.309664162096,1,1.14028765846,120.0,1.1
0,0,1,0,18,2,1,0,2,2,1,1,56,2,24,140,24,140,168,0.449942205702,1.50988001561,13,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.289678782687,1,1.39023575326,-20.0,1.4
1,1,1,0,18,2,1,2,2,0,1,1,57,2,20,144,20,144,85,0.429922873833,1.98990890826,6,[ 1.5],2,13,23,33,43,53,63,73,78,1,1.919540482,1,3.4602673591,27.0,1.2
0,0,0,0,18,1,2,0,1,1,1,1,58,2,64,145,64,145,157,0.489868495813,nan,52,[ 1.7],1,11,21,31,41,51,61,71,76,0,0.309683692274,1,0.910266052077,-152.0,1.4
1,1,1,1,18,2,1,1,1,0,1,1,59,2,119,150,150,119,172,0.439851113955,1.36003699316,160,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.379651599687,1,1.37025938778,-178.0,1.3
