cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,0,1,19,1,2,2,2,0,1,1,1,1,7,41,41,7,91,1.43967973406,2.63957824261,63,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.949535792257,1,2.05008954863,77.0,1.3
0,0,0,0,19,1,2,0,1,1,1,1,2,1,60,141,60,141,132,0.95979099613,2.61979552088,60,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.779558334907,1,1.93027705245,75.0,1.4
1,1,0,1,19,1,2,2,2,0,1,1,3,1,101,40,40,101,154,0.549840927619,1.69982324622,27,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.759552980919,1,2.11003470479,46.0,1.1
1,1,0,0,19,1,2,1,1,0,1,1,4,1,38,120,38,120,102,0.839829177072,1.84985543927,38,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.479660998128,1,1.48013480517,49.0,1.4
0,0,1,1,19,2,1,0,1,1,1,1,5,1,44,170,170,44,96,0.669864939468,1.94980499402,166,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.409588629118,1,1.06017800365,157.0,1.2
0,0,1,1,19,2,1,0,1,1,1,1,6,1,127,94,94,127,108,0.859789764276,2.47970306088,109,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.389707360271,1,1.48027120871,102.0,1.3
1,1,0,1,19,1,2,2,2,0,1,1,7,1,152,149,149,152,49,0.929813761089,2.33972447083,154,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.359657116322,1,1.14018770211,136.0,1.0
1,1,0,0,19,1,2,1,1,0,1,1,8,1,167,81,167,81,71,0.129947220237,1.45998914179,164,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.359690466081,1,1.14024689043,153.0,1.4
0,0,1,0,19,2,1,0,2,2,1,1,9,1,24,54,24,54,85,0.769791359635,1.90978947881,20,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.279665144277,1,1.01033001547,48.0,1.3
0,0,0,0,19,1,2,0,1,1,1,1,10,1,98,29,98,29,135,0.749798324046,1.86983525514,112,[ 2.],1,11,21,31,41,51,61,71,76,1,0.389624736999,1,1.60012997396,101.0,1.3
