"cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"neutral",0,1,1,19,2,1,0,1,1,1,1,106,4,144,39,39,144,11,0.829809825198,2.48969867735,63,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.419611886842,1,0.970246899466,74,1.4,"a",0,24,11,24,13,-6,13,7
"neutral",0,1,0,19,2,1,0,2,2,1,1,107,4,15,29,15,29,7,0.419853747735,1.22990248346,24,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.209740295453,1,1.1402844465,36,1.4,"a",0,9,12,9,-3,13,11,24
"cued",1,1,0,19,2,1,2,2,0,1,1,108,4,159,114,159,114,28,1.2697719807,2.37973848372,159,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.249700227665,1,0.78033829885,151,1.4,"a",0,0,8,0,-8,-3,12,9
"cued",1,1,1,19,2,1,1,1,0,1,1,109,4,172,178,178,172,29,0.329973118874,1.83989076898,164,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.269736227376,1,0.770300319156,168,1.2,"a",0,-14,4,14,10,-8,8,0
"cued",1,0,1,19,1,2,2,2,0,1,1,110,4,41,26,26,41,137,0.389801100187,2.11976652758,25,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.269745541271,1,0.890258833271,15,1.4,"a",0,-1,10,1,-9,10,4,14
"cued",1,0,0,19,1,2,1,1,0,1,1,111,4,49,5,49,5,90,0.329891697358,1.96982146456,31,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.289631316817,1,0.950195276411,16,1.3,"a",0,-18,15,18,3,-9,10,1
"cued",1,0,1,19,1,2,2,2,0,1,1,112,4,70,171,171,70,64,0.289917343645,1.98981630287,148,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.399656707683,1,1.89012122789,176,1.1,"a",0,-23,28,23,-5,3,15,18
"cued",1,1,1,19,2,1,1,1,0,1,1,113,4,166,54,54,166,21,0.379864371615,1.37990312945,66,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.339678201795,1,1.24019013575,76,1.3,"a",0,12,10,12,2,-5,28,23
"cued",1,0,0,19,1,2,1,1,0,1,1,114,4,170,52,170,52,173,0.419940877793,1.36997271029,165,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.28959976972,1,0.990178343141,152,1.2,"a",0,-5,13,5,-8,2,10,12
"neutral",0,1,1,19,2,1,0,1,1,1,1,115,4,49,109,109,49,120,0.499782024708,1.46981500494,103,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.269657810364,1,0.670441199414,119,1.4,"a",0,-6,16,6,-10,-8,13,5
"neutral",0,1,0,19,2,1,0,2,2,1,1,116,4,96,140,96,140,123,0.649869800691,1.74984309083,96,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.509670381114,1,1.10024669816,112,1.3,"a",0,0,16,0,-16,-10,16,6
"neutral",0,1,1,19,2,1,0,1,1,1,1,117,4,104,125,125,104,85,0.869815425569,1.51988953113,113,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.409628889203,1,0.950275195675,87,1.3,"a",0,-12,26,12,-14,-16,16,0
"neutral",0,0,1,19,1,2,0,2,2,1,1,118,4,161,87,87,161,120,0.549852945551,1.32988148215,91,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.449620368454,1,0.840217957244,104,1.4,"a",0,4,13,4,-9,-14,26,12
"cued",1,0,1,19,1,2,2,2,0,1,1,119,4,70,89,89,70,44,0.419927958486,2.17976396176,91,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.219689342397,1,0.99021379606,106,1.5,"a",0,2,15,2,-13,-9,13,4
"cued",1,0,0,19,1,2,1,1,0,1,1,120,4,83,45,83,45,26,0.289875280898,1.94980259042,77,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.229662425234,1,0.770232718292,90,1.4,"a",0,-6,13,6,-7,-13,15,2
"cued",1,0,0,19,1,2,1,1,0,1,1,121,4,39,83,39,83,17,0.239912221004,1.09015734179,54,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.0297320691752,1,0.930237092805,76,1.5,"a",0,15,22,15,-7,-7,13,6
"neutral",0,0,0,19,1,2,0,1,1,1,1,122,4,109,0,109,0,4,1.35970398627,3.08959820741,122,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.249699927197,1,1.15018962798,102,1.3,"a",0,13,20,13,-7,-7,22,15
"cued",1,1,0,19,2,1,2,2,0,1,1,123,4,87,64,87,64,85,0.349844472919,1.37989892316,80,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.319700188586,1,0.740262093139,93,1.1,"a",0,-7,13,7,-6,-7,20,13
"neutral",0,1,0,19,2,1,0,2,2,1,1,124,4,20,96,20,96,27,0.509831421426,1.03992447929,21,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.249706837523,1,0.720298501459,36,1.2,"a",0,1,15,1,-14,-6,13,7
"cued",1,1,1,19,2,1,1,1,0,1,1,125,4,126,12,12,126,137,0.289865065628,2.07983934425,14,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.279715319193,1,0.980240713223,-1,1.2,"a",0,2,15,2,-13,-14,15,1
"neutral",0,1,1,19,2,1,0,1,1,1,1,126,4,12,23,23,12,36,0.469803888322,1.88983429971,16,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.269663518877,1,0.76027315564,30,1,"a",0,-7,14,7,-7,-13,15,2
"cued",1,0,1,19,1,2,2,2,0,1,1,127,4,25,31,31,25,129,0.579840095364,1.56981323229,3,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.389645467949,1,1.15032993737,-15,1.3,"a",0,-28,18,28,10,-7,14,7
"cued",1,1,0,19,2,1,2,2,0,1,1,128,4,86,115,86,115,162,0.359893268702,1.56984237576,82,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.31968877156,1,0.86025275517,99,1.2,"a",0,-4,17,4,-13,10,18,28
"cued",1,1,0,19,2,1,2,2,0,1,1,129,5,143,131,143,131,133,0.549789851386,1.21994021678,143,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.339600986539,1,0.700261600374,119,1.1,"a",0,0,24,0,-24,-13,17,4
"neutral",0,1,0,19,2,1,0,2,2,1,1,130,5,104,39,104,39,163,0.549948788568,1.63998444879,102,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.279639606189,1,0.760244012141,87,1.2,"a",0,-2,15,2,-13,-24,24,0
"neutral",0,0,1,19,1,2,0,2,2,1,1,131,5,73,124,124,73,117,0.449931933399,0.980033704283,127,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.239676669473,1,0.640277385945,102,1.2,"a",0,3,25,3,-22,-13,15,2
"neutral",0,0,1,19,1,2,0,2,2,1,1,132,5,89,41,41,89,38,0.799838298699,1.66988687217,65,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.269555657927,1,1.03018424395,82,1.4,"a",0,24,17,24,7,-22,25,3
"cued",1,1,0,19,2,1,2,2,0,1,1,133,5,175,24,175,24,127,0.299930386129,1.77991887293,166,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.399608635955,1,0.950202787615,-175,1.5,"a",0,-9,19,9,-10,7,17,24
"neutral",0,1,1,19,2,1,0,1,1,1,1,134,5,46,64,64,46,148,0.56990577036,1.66990640131,72,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.269642187021,1,0.790213735949,91,1.3,"a",0,8,19,8,-11,-10,19,9
"neutral",0,0,0,19,1,2,0,1,1,1,1,135,5,31,88,31,88,110,0.449757072463,1.3498742173,24,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.239649629133,1,0.600388660008,41,1.1,"a",0,-7,17,7,-10,-11,19,8
"neutral",0,0,1,19,1,2,0,2,2,1,1,136,5,11,74,74,11,140,0.549869470211,1.66991271073,78,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.21958929309,1,0.77016091111,97,1.4,"a",0,4,19,4,-15,-10,17,7
"cued",1,0,1,19,1,2,2,2,0,1,1,137,5,140,28,28,140,34,0.289917343645,1.12002641542,30,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.269698370888,1,0.740278617799,43,1.4,"a",0,2,13,2,-11,-15,19,4
"cued",1,0,1,19,1,2,2,2,0,1,1,138,5,20,12,12,20,66,0.479918181925,1.63985195107,14,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.379657963582,1,0.940283785487,28,1.2,"a",0,2,14,2,-12,-11,13,2
"cued",1,0,0,19,1,2,1,1,0,1,1,139,5,122,122,122,122,26,0.329901011282,1.66990279595,127,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.249595972069,1,0.540177306568,109,1.4,"a",0,5,18,5,-13,-12,14,2
"neutral",0,1,0,19,2,1,0,2,2,1,1,140,5,17,47,17,47,148,1.48980743965,2.31981976703,166,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.519630845112,1,1.17024665911,-128,1.3,"a",0,-31,66,31,-35,-13,18,5
"cued",1,1,1,19,2,1,1,1,0,1,1,141,5,66,175,175,66,166,0.359903784411,1.09997389102,165,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.259629745473,1,1.0002112152,156,1.5,"a",0,-10,9,10,1,-35,66,31
"cued",1,1,0,19,2,1,2,2,0,1,1,142,5,40,32,40,32,80,0.299896735902,1.78997848489,45,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.449608350551,1,1.50011552239,56,1.4,"a",0,5,11,5,-6,1,9,10
"cued",1,1,1,19,2,1,1,1,0,1,1,143,5,164,19,19,164,42,0.33987409409,1.34989314553,9,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.329658849922,1,1.47014669992,22,1.4,"a",0,-10,13,10,-3,-6,11,5
"cued",1,0,1,19,1,2,2,2,0,1,1,144,5,165,50,50,165,64,0.379824712436,1.19989760721,48,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.349632356345,1,1.01025249981,69,1.2,"a",0,-2,21,2,-19,-3,13,10
"neutral",0,0,0,19,1,2,0,1,1,1,1,145,5,93,129,93,129,130,0.919726207416,2.54970542539,171,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.309689249261,1,1.07026856177,-164,1.3,"a",0,78,25,78,53,-19,21,2
"neutral",0,1,1,19,2,1,0,1,1,1,1,146,5,166,135,135,166,37,1.01970490563,2.09982546954,138,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.329665159312,1,1.30023053402,163,1.1,"a",0,3,25,3,-22,53,25,78
"neutral",0,0,0,19,1,2,0,1,1,1,1,147,5,158,59,158,59,79,1.21966470566,2.31970409444,153,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.279670852819,1,1.67011761654,143,1.1,"a",0,-5,10,5,-5,-22,25,3
"cued",1,0,1,19,1,2,2,2,0,1,1,148,5,12,146,146,12,59,0.509788757772,1.94977885499,145,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.329716535984,1,1.01033662536,127,1.1,"a",0,-1,18,1,-17,-5,10,5
"neutral",0,1,0,19,2,1,0,2,2,1,1,149,5,141,34,141,34,69,1.72967249027,2.96973193096,147,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.359636385372,1,0.90025655285,155,1.1,"a",0,6,8,6,-2,-17,18,1
"cued",1,1,1,19,2,1,1,1,0,1,1,150,5,143,49,49,143,19,0.309957850113,1.24015858865,61,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.319685166178,1,1.08030804369,71,1.5,"a",0,12,10,12,2,-2,8,6
"neutral",0,1,1,19,2,1,0,1,1,1,1,151,5,20,70,70,20,11,0.54978264065,1.1998894951,69,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.29965277185,1,0.930297182495,81,1,"a",0,-1,12,1,-11,2,10,12
"neutral",0,1,1,19,2,1,0,1,1,1,1,152,5,91,153,153,91,74,0.629855132836,1.40994405953,158,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.279717722762,1,0.670368791354,168,1.4,"a",0,5,10,5,-5,-11,12,1
"neutral",0,0,0,19,1,2,0,1,1,1,1,153,5,25,42,25,42,129,0.419951093005,1.40991852139,25,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.249679196277,1,0.940365207003,36,1.4,"a",0,0,11,0,-11,-5,10,5
"cued",1,0,0,19,1,2,1,1,0,1,1,154,5,72,112,72,112,164,0.299879009457,1.39986131305,65,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.259606310487,1,0.990205083042,84,1.2,"a",0,-7,19,7,-12,-11,11,0
"cued",1,1,1,19,2,1,1,1,0,1,1,155,5,122,37,37,122,112,0.259879718506,1.30000970449,33,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.2296404925,1,0.740316173818,45,1.3,"a",0,-4,12,4,-8,-12,19,7
"neutral",0,1,0,19,2,1,0,2,2,1,1,156,5,76,39,76,39,114,0.779731994058,1.67985124202,62,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.319619968883,1,1.06021976596,80,1.1,"a",0,-14,18,14,-4,-8,12,4
"neutral",0,0,1,19,1,2,0,2,2,1,1,157,5,115,125,125,115,136,0.499921132316,1.58994687774,107,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.219675521774,1,0.720229698782,93,1.3,"a",0,-18,14,18,4,-4,18,14
"cued",1,0,0,19,1,2,1,1,0,1,1,158,5,58,176,58,176,3,0.289859657583,1.19002126873,66,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.46957224267,1,1.04022612947,86,1.1,"a",0,8,20,8,-12,4,14,18
"cued",1,1,0,19,2,1,2,2,0,1,1,159,5,62,45,62,45,16,0.339825721923,1.41987357734,65,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.31957069537,1,0.850202156696,85,1.4,"a",0,3,20,3,-17,-12,20,8
"cued",1,0,0,19,1,2,1,1,0,1,1,160,5,176,57,176,57,174,1.95965909926,2.86956244803,20,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.629648724804,1,1.56027039152,90,1.2,"a",1,24,70,24,-46,-17,20,3
"cued",1,1,0,19,2,1,2,2,0,1,1,161,6,112,52,112,52,54,0.489942040498,1.50993477565,102,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.419677084108,1,1.10023317797,115,1.3,"a",0,-10,13,10,-3,-46,70,24
"neutral",0,1,0,19,2,1,0,2,2,1,1,162,6,50,73,50,73,91,0.739808115643,1.72990683999,33,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.329626401479,1,1.12023462611,48,1.2,"a",0,-17,15,17,2,-3,13,10
"cued",1,0,0,19,1,2,1,1,0,1,1,163,6,90,161,90,161,134,0.399903976708,1.38992879074,87,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.339716659189,1,1.26020780811,96,1.3,"a",0,-3,9,3,-6,2,15,17
"cued",1,0,1,19,1,2,2,2,0,1,1,164,6,177,99,99,177,35,2.96946242879,3.96953603864,89,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.389646068827,1,1.00020971295,107,1.3,"a",1,-10,18,10,-8,-6,9,3
"cued",1,1,0,19,2,1,2,2,0,1,1,165,6,174,116,174,116,11,0.259892036906,1.3698708583,173,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.239701005805,1,0.940246830345,163,1.4,"a",0,-1,10,1,-9,-8,18,10
"cued",1,1,1,19,2,1,1,1,0,1,1,166,6,60,15,15,60,58,0.399904277147,1.66985412329,14,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.289657756279,1,1.06015607092,24,1.3,"a",0,-1,10,1,-9,-9,10,1
"neutral",0,1,0,19,2,1,0,2,2,1,1,167,6,26,137,26,137,30,0.489819758019,1.06996150356,23,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.289640630712,1,0.700207820133,46,1.2,"a",0,-3,23,3,-20,-9,10,1
"neutral",0,1,1,19,2,1,0,1,1,1,1,168,6,164,97,97,164,150,0.529834371817,1.70987775055,95,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.229711999214,1,0.840289764397,108,1.2,"a",0,-2,13,2,-11,-20,23,3
"cued",1,1,1,19,2,1,1,1,0,1,1,169,6,7,158,158,7,36,0.779857281013,2.01982838989,159,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.499677769141,1,0.860241939052,172,1.4,"a",0,1,13,1,-12,-11,13,2
"neutral",0,0,1,19,1,2,0,2,2,1,1,170,6,10,7,7,10,134,0.479898051883,2.21973110473,9,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.269631671341,1,0.84024139223,2,1.2,"a",0,2,7,2,-5,-12,13,1
"cued",1,0,1,19,1,2,2,2,0,1,1,171,6,167,57,57,167,54,0.279866745142,0.829986188386,53,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.249646146956,1,0.840523513238,39,1.5,"a",0,-4,14,4,-10,-5,7,2
"neutral",0,1,1,19,2,1,0,1,1,1,1,172,6,20,81,81,20,88,0.419939075102,0.990019405959,75,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.0297266611014,1,0.640253650519,85,1.4,"a",0,-6,10,6,-4,-10,14,4
"cued",1,0,0,19,1,2,1,1,0,1,1,173,6,162,15,162,15,22,0.309894155042,2.06975449462,6,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.489638287196,1,1.81033476256,38,1.4,"a",0,24,32,24,-8,-4,10,6
"cued",1,1,0,19,2,1,2,2,0,1,1,174,6,154,67,154,67,4,0.549902219092,1.600045548,157,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.329708123434,1,0.930219065922,144,1.3,"a",0,3,13,3,-10,-8,32,24
"cued",1,1,1,19,2,1,1,1,0,1,1,175,6,120,84,84,120,179,0.479861697619,2.16979839015,80,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.299670798733,1,0.940303314623,76,1.2,"a",0,-4,4,4,0,-10,13,3
"neutral",0,1,1,19,2,1,0,1,1,1,1,176,6,62,55,55,62,117,0.379866474745,1.53987655777,74,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.289699518587,1,1.09032048527,82,1.4,"a",0,19,8,19,11,0,4,4
"cued",1,0,1,19,1,2,2,2,0,1,1,177,6,13,132,132,13,71,0.319959475513,1.78987933692,119,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.379700627236,1,0.880188104697,133,1.5,"a",0,-13,14,13,-1,11,8,19
"neutral",0,0,0,19,1,2,0,1,1,1,1,178,6,0,162,0,162,107,0.849850632105,1.78987182572,177,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.299612511764,1,0.680215084984,-170,1.4,"a",0,-3,13,3,-10,-1,14,13
"neutral",0,1,0,19,2,1,0,2,2,1,1,179,6,158,158,158,158,176,0.439907774358,1.36991893002,158,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.279694888683,1,0.750288956217,170,1.2,"a",0,0,12,0,-12,-10,13,3
"cued",1,0,0,19,1,2,1,1,0,1,1,180,6,116,138,116,138,48,0.329839118902,2.09986512872,103,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.249656963104,1,0.690295728331,130,1.3,"a",0,-13,27,13,-14,-12,12,0
"neutral",0,1,1,19,2,1,0,1,1,1,1,181,6,2,133,133,2,54,0.70987444566,2.00983036988,126,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.269732321525,1,0.920267314912,144,1.4,"a",0,-7,18,7,-11,-14,27,13
"neutral",0,0,1,19,1,2,0,2,2,1,1,182,6,175,144,144,175,146,5.48904369993,6.2891421869,135,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.369635607203,1,0.770276283292,153,1.4,"a",1,-9,18,9,-9,-11,18,7
"neutral",0,0,0,19,1,2,0,1,1,1,1,183,6,118,105,118,105,29,0.90984385999,2.10979074071,107,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.549523053254,1,1.36004799962,123,1.4,"a",0,-11,16,11,-5,-9,18,9
"cued",1,0,1,19,1,2,2,2,0,1,1,184,6,88,88,88,88,148,0.41993546969,1.68991355802,91,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.279620677931,1,1.20020256229,104,1.4,"a",0,3,13,3,-10,-5,16,11
"neutral",0,1,0,19,2,1,0,2,2,1,1,185,6,82,50,82,50,71,0.509858161327,1.2299268198,70,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.249663572933,1,0.840242894454,90,1.4,"a",0,-12,20,12,-8,-10,13,3
"neutral",0,0,1,19,1,2,0,2,2,1,1,186,6,36,109,109,36,132,0.549859855848,1.7798759088,84,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.339654766809,1,1.45012391993,103,1.2,"a",0,-25,19,25,6,-8,20,12
"neutral",0,0,0,19,1,2,0,1,1,1,1,187,6,73,173,73,173,1,2.49952634316,4.12942864635,69,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.26970437984,1,0.700379977032,86,1.4,"a",1,-4,17,4,-13,6,19,25
"neutral",0,0,1,19,1,2,0,2,2,1,1,188,6,70,31,31,70,99,0.979814677441,1.59984424757,31,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.389724185399,1,1.23021374797,39,1,"a",0,0,8,0,-8,-13,17,4
"cued",1,1,0,19,2,1,2,2,0,1,1,189,6,105,151,105,151,68,0.359902282187,0.940002866293,112,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.27963119364,1,0.550286792975,95,1.3,"a",0,7,17,7,-10,-8,8,0
"neutral",0,0,0,19,1,2,0,1,1,1,1,190,6,146,106,146,106,151,1.28976591767,2.8297278028,146,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.309686845663,1,0.880534822092,116,1.4,"a",0,0,30,0,-30,-10,17,7
"cued",1,1,1,19,2,1,1,1,0,1,1,191,6,79,124,124,79,14,0.359908591578,1.54988960025,115,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.429659180401,1,1.0105748809,130,1.4,"a",0,-9,15,9,-6,-30,30,0
"cued",1,0,0,19,1,2,1,1,0,1,1,192,6,117,72,117,72,25,1.789681041,3.17952180037,73,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.789605628466,1,2.04040279309,114,1.1,"a",0,-44,41,44,3,-6,15,9
"neutral",0,1,0,19,2,1,0,2,2,1,1,193,7,129,126,129,126,10,0.669737248885,1.58979424994,132,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.44959843572,1,0.910190276947,113,1,"a",0,3,19,3,-16,3,41,44
"cued",1,0,1,19,1,2,2,2,0,1,1,194,7,139,131,131,139,137,0.339885811583,1.38994681762,139,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.279535050155,1,1.01042495715,151,1.3,"a",0,8,12,8,-4,-16,19,3
"neutral",0,1,0,19,2,1,0,2,2,1,1,195,7,63,159,63,159,60,0.769772130938,2.1699399013,62,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.259753830644,1,1.02028837634,78,1.4,"a",0,-1,16,1,-15,-4,12,8
"neutral",0,0,1,19,1,2,0,2,2,1,1,196,7,157,49,49,157,79,0.759753980878,1.24992045632,52,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.339652363211,1,0.920181987574,89,1.3,"a",0,3,37,3,-34,-15,16,1
"cued",1,1,1,19,2,1,1,1,0,1,1,197,7,95,28,28,95,136,0.309843379277,1.06998283538,25,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.269606133254,1,0.690262679011,38,1.4,"a",0,-3,13,3,-10,-34,37,3
"cued",1,1,0,19,2,1,2,2,0,1,1,198,7,162,28,162,28,31,0.469909045292,1.90983124118,165,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.329600262485,1,1.02018922838,174,1.2,"a",0,3,9,3,-6,-10,13,3
"cued",1,0,1,19,1,2,2,2,0,1,1,199,7,13,144,144,13,117,0.409921826329,1.15002588363,151,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.0896399697231,1,0.530223151989,159,1.3,"a",0,7,8,7,-1,-6,9,3
"neutral",0,0,1,19,1,2,0,2,2,1,1,200,7,22,59,59,22,21,0.47985508776,1.37984153753,63,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.309644482477,1,0.85021808045,102,1.3,"a",0,4,39,4,-35,-1,8,7
"neutral",0,1,1,19,2,1,0,1,1,1,1,201,7,108,146,146,108,35,0.789851094771,1.94992096705,2,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.359612349508,1,1.44016916445,23,1.5,"a",0,36,21,36,15,-35,39,4
"neutral",0,0,0,19,1,2,0,1,1,1,1,202,7,41,126,41,126,122,1.32984422654,2.49979434308,5,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.289675182255,1,0.910322173761,25,1.1,"a",0,-36,20,36,16,15,21,36
"neutral",0,0,0,19,1,2,0,1,1,1,1,203,7,79,169,79,169,79,0.599820211704,1.48986392395,73,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.239654736768,1,0.610246671102,88,1.2,"a",0,-6,15,6,-9,16,20,36
"cued",1,0,0,19,1,2,1,1,0,1,1,204,7,28,72,28,72,112,1.18970038989,1.8398429977,44,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.29966118437,1,0.650393482181,62,1.4,"a",0,16,18,16,-2,-9,15,6
"neutral",0,0,1,19,1,2,0,2,2,1,1,205,7,166,162,162,166,52,0.649861989019,1.76989591567,164,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.309646585607,1,0.670271746552,157,1.1,"a",0,2,7,2,-5,-2,18,16
"cued",1,1,0,19,2,1,2,2,0,1,1,206,7,28,146,28,146,129,0.459863253927,1.46985226052,24,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.459582034266,1,0.810352489003,16,1.5,"a",0,-4,8,4,-4,-5,7,2
"neutral",0,1,0,19,2,1,0,2,2,1,1,207,7,0,152,0,152,122,0.569919891452,1.48990268176,0,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.319723323104,1,1.04042652849,-2,1.1,"a",0,0,2,0,-2,-4,8,4
"cued",1,0,0,19,1,2,1,1,0,1,1,208,7,112,109,112,109,156,0.419928859832,1.30993020887,103,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.359605138743,1,0.810223296226,115,1.3,"a",0,-9,12,9,-3,-2,2,0
"neutral",0,0,0,19,1,2,0,1,1,1,1,209,7,161,0,161,0,8,0.669854724198,2.11987018227,147,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.769640534563,1,1.24021687562,159,1.1,"a",0,-14,12,14,2,-3,12,9
"cued",1,0,0,19,1,2,1,1,0,1,1,210,7,159,27,159,27,146,0.449822870694,1.16025104263,145,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.269675236341,1,0.84025190791,170,1.2,"a",0,-14,25,14,-11,2,12,14
"neutral",0,1,1,19,2,1,0,1,1,1,1,211,7,56,77,77,56,134,0.529934421123,1.42995422069,70,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.25956815356,1,0.560243952059,77,1,"a",0,-7,7,7,0,-11,25,14
"cued",1,0,1,19,1,2,2,2,0,1,1,212,7,42,24,24,42,76,0.369876867248,1.15989531175,23,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.299735395121,1,0.590331752057,39,1,"a",0,-1,16,1,-15,0,7,7
