cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,0,1,25,1,2,2,2,0,1,1,65,3,73,100,100,73,141,1.10978019565,1.85985628396,111,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.599627925883,1,1.69008814829,90.0,1.2
0,0,1,1,25,2,1,0,1,1,1,1,66,3,33,146,146,33,112,2.05961538519,3.09958811659,153,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.579642461511,1,1.2802420645,135.0,1.3
1,1,0,0,25,1,2,1,1,0,1,1,67,3,108,93,108,93,151,0.849827648315,1.89981609612,121,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.649642512595,1,1.550208826,129.0,1.1
0,0,1,0,25,2,1,0,2,2,1,1,68,3,51,100,51,100,84,1.24977519018,1.87989282438,42,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.409618945501,0,nan,69.0,1.1
1,1,1,0,25,2,1,2,2,0,1,1,69,3,148,50,148,50,141,1.57965508031,2.94957950876,134,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.829511992211,1,2.03001620313,144.0,1.3
0,0,0,1,25,1,2,0,2,2,1,1,70,3,54,53,53,54,70,1.4397571303,3.05967126842,42,[ 1.5],1,12,22,32,42,52,62,72,77,1,0.979498667366,1,2.01004365803,32.0,1.5
0,0,1,1,25,2,1,0,1,1,1,1,71,3,117,146,146,117,122,2.02957935253,3.25969266029,154,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.589631438095,1,1.9701454376,144.0,1.3
1,1,1,1,25,2,1,1,1,0,1,1,72,3,129,161,161,129,16,0.869706453828,1.9297319498,157,[ 1.6],2,14,24,34,44,54,64,74,79,1,3.75909311739,1,5.70948503607,172.0,1.3
0,0,1,0,25,2,1,0,2,2,1,1,73,3,147,133,147,133,89,1.56956395159,2.4896557443,134,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.619647040337,1,1.71014992628,120.0,1.5
0,0,1,0,25,2,1,0,2,2,1,1,74,3,66,110,66,110,59,2.19947547883,3.0095617403,61,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.679558666729,1,1.56015694173,42.0,1.0
0,0,0,1,25,1,2,0,2,2,1,1,75,3,54,123,123,54,20,1.52971830948,3.28956074282,133,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.939612164395,1,2.26008204019,149.0,1.2
