cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,1,0,3,2,1,2,2,0,1,1,33,2,45,179,45,179,41,1.2098180899,2.26989020733,60,[ 2.],2,13,23,33,43,53,63,73,78,1,0.739598153101,1,1.61020052084,50.0,1.4
1,1,0,0,3,1,2,1,1,0,1,1,34,2,127,127,127,127,123,0.589978976524,1.38001546188,128,[ 1.5],2,13,23,33,43,53,63,73,78,1,0.989524314005,1,1.94014061126,113.0,1.1
0,0,0,0,3,1,2,0,1,1,1,1,35,2,107,161,107,161,13,1.11980350839,nan,151,[ 1.9],1,11,21,31,41,51,61,71,76,0,0.869621051534,1,1.54026205896,128.0,1.3
0,0,1,0,3,2,1,0,2,2,1,1,36,2,74,2,74,2,39,1.50982232648,2.55983880692,60,[ 1.7],1,11,21,31,41,51,61,71,76,1,1.24959565024,1,2.44011191692,46.0,1.0
0,0,1,1,3,2,1,0,1,1,1,1,37,2,51,65,65,51,27,1.32974749285,2.76977828442,69,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.499615255569,1,1.11022200406,50.0,1.5
1,1,1,1,3,2,1,1,1,0,1,1,38,2,163,66,66,163,155,2.35971790017,nan,54,[ 1.6],2,14,24,34,44,54,64,74,79,0,0.919623710564,1,2.29018957191,96.0,1.2
0,0,1,0,3,2,1,0,2,2,1,1,39,2,120,41,120,41,23,1.7698020211,3.32978444995,137,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.51965922548,1,1.25023894419,120.0,1.4
1,1,1,1,3,2,1,1,1,0,1,1,40,2,118,46,46,118,120,0.889800230332,2.42985677166,65,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.719538559031,1,1.88006548915,81.0,1.2
1,1,0,1,3,1,2,2,2,0,1,1,41,2,12,10,10,12,47,0.739836120803,1.89985947288,34,[ 2.],2,14,24,34,44,54,64,74,79,1,1.06956047792,1,1.93005973531,51.0,1.1
1,1,0,0,3,1,2,1,1,0,1,1,42,2,23,85,23,85,111,0.939923375612,2.56986650074,25,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.879561911162,1,1.65014784347,41.0,1.4
1,1,1,0,3,2,1,2,2,0,1,1,43,2,145,87,145,87,65,0.649857294513,1.98994466348,129,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.869655604882,1,1.80022642988,137.0,1.5
0,0,1,0,3,2,1,0,2,2,1,1,44,2,131,164,131,164,91,0.709844981495,1.54005744279,73,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.96959722467,1,1.81021776743,85.0,1.4
0,0,0,1,3,1,2,0,2,2,1,1,45,2,70,87,87,70,29,1.25972069445,2.7597289572,126,[ 1.7],1,12,22,32,42,52,62,72,77,1,1.4495975732,1,2.36008206278,110.0,1.3
0,0,1,0,3,2,1,0,2,2,1,1,46,2,71,165,71,165,73,0.699951294751,1.40000264405,65,[ 1.8],1,11,21,31,41,51,61,71,76,1,3.04942847189,1,3.94006188959,84.0,1.1
0,0,0,0,3,1,2,0,1,1,1,1,47,2,79,104,79,104,57,0.879852159589,1.560019386,51,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.899653654837,1,1.76023403759,68.0,1.4
1,1,0,0,3,1,2,1,1,0,1,1,48,2,29,41,29,41,55,1.71979575639,3.06979814509,33,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.559649213974,1,2.09025164781,62.0,1.1
1,1,1,0,3,2,1,2,2,0,1,1,49,2,2,46,2,46,142,0.889815253555,2.27982926421,16,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.749579875846,1,2.45007651323,25.0,1.1
0,0,0,1,3,1,2,0,2,2,1,1,50,2,37,147,147,37,59,0.749856603448,1.76993813145,142,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.749636062654,1,2.19019627228,125.0,1.3
1,1,0,1,3,1,2,2,2,0,1,1,51,2,19,51,51,19,137,3.72951096739,5.38953687344,61,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.779565907316,1,1.71015956759,90.0,1.1
0,0,0,0,3,1,2,0,1,1,1,1,52,2,107,14,107,14,142,1.04980765778,2.26983672474,122,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.679763402441,0,nan,122.0,1.3
0,0,1,1,3,2,1,0,1,1,1,1,53,2,145,103,103,145,53,1.04985933768,2.4399115073,128,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.819640025788,1,1.59016917041,112.0,1.0
