cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,0,5,2,1,0,2,2,1,1,65,3,35,49,35,49,120,0.959832457977,2.34974021733,25,[ 1.5],1,11,21,31,41,51,61,71,76,1,0.359663726178,1,1.86022030676,51.0,1.0
0,0,1,1,5,2,1,0,1,1,1,1,66,3,40,159,159,40,172,0.939827704884,2.4297306871,153,[ 1.5],1,12,22,32,42,52,62,72,77,1,0.489636484526,1,1.4102321895,178.0,1.2
0,0,1,1,5,2,1,0,1,1,1,1,67,3,46,82,82,46,13,0.909826433988,2.68975371948,81,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.289712137423,1,1.19024810725,96.0,1.1
1,1,1,1,5,2,1,1,1,0,1,1,68,3,139,104,104,139,138,0.449850812367,1.8498127756,118,[ 1.7],2,14,24,34,44,54,64,74,79,1,1.55956884459,1,2.41001827027,141.0,1.1
1,1,0,0,5,1,2,1,1,0,1,1,69,3,90,165,90,165,110,0.619863121736,1.85983212748,96,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.279641408875,1,0.950219011831,116.0,1.4
1,1,0,0,5,1,2,1,1,0,1,1,70,3,125,110,125,110,137,0.429885117561,2.2197725666,124,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.339666784743,1,1.02018922839,150.0,1.4
0,0,1,0,5,2,1,0,2,2,1,1,71,3,152,44,152,44,9,0.73990335778,2.16985908071,151,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.39965971219,1,1.44015294023,175.0,1.3
0,0,0,0,5,1,2,0,1,1,1,1,72,3,73,140,73,140,129,0.899876786129,2.71973365854,58,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.289658958061,1,1.4501566688,94.0,1.5
0,0,0,1,5,1,2,0,2,2,1,1,73,3,84,153,153,84,50,0.899798970002,2.24977443839,140,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.519640759907,1,1.35022123515,176.0,1.0
1,1,1,0,5,2,1,2,2,0,1,1,74,3,160,70,160,70,131,0.469854363666,1.79982808345,169,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.579641198561,1,1.69011846378,147.0,1.2
0,0,1,0,5,2,1,0,2,2,1,1,75,3,144,0,144,0,33,0.879773786422,2.38974131096,148,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.609655088288,1,1.28022037286,178.0,1.4
0,0,0,1,5,1,2,0,2,2,1,1,76,3,82,100,100,82,90,1.10974597392,2.4596760746,116,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.739605913906,1,1.50016749996,144.0,1.3
0,0,1,0,5,2,1,0,2,2,1,1,77,3,136,97,136,97,171,0.869761344855,2.36969930227,137,[ 1.5],1,11,21,31,41,51,61,71,76,1,0.299719170918,1,1.09029104132,166.0,1.3
0,0,0,0,5,1,2,0,1,1,1,1,78,3,155,61,155,61,128,0.52988244357,2.22976127275,161,[ 2.],1,11,21,31,41,51,61,71,76,1,0.409712714283,1,1.35034832481,176.0,1.1
1,1,1,0,5,2,1,2,2,0,1,1,79,3,109,104,109,104,59,0.689860378643,2.33980889682,135,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.379671183306,1,1.24020005054,158.0,1.3
0,0,0,1,5,1,2,0,2,2,1,1,80,3,143,152,152,143,155,1.17977928463,2.36979905112,150,[ 1.5],1,12,22,32,42,52,62,72,77,1,0.339677300437,1,1.66010697764,176.0,1.2
1,1,1,1,5,2,1,1,1,0,1,1,81,3,34,72,72,34,76,1.85960799301,3.31957940835,74,[ 1.5],2,14,24,34,44,54,64,74,79,1,0.619585207003,1,1.41014686216,99.0,1.4
0,0,0,0,5,1,2,0,1,1,1,1,82,3,136,160,136,160,28,0.519840558065,2.51993610064,122,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.329442527083,1,0.870032649724,147.0,1.2
0,0,0,0,5,1,2,0,1,1,1,1,83,3,125,94,125,94,98,1.6196684312,2.73971377487,147,[ 2.],1,11,21,31,41,51,61,71,76,1,0.309699164063,1,1.66021063233,-173.0,1.3
1,1,1,1,5,2,1,1,1,0,1,1,84,3,146,134,134,146,148,0.689875100612,2.51978347288,140,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.409664642546,1,1.40019511117,154.0,1.3
1,1,0,0,5,1,2,1,1,0,1,1,85,3,62,157,62,157,59,0.589817384483,1.72987258886,52,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.369739862797,1,1.46020606551,68.0,1.3
0,0,0,1,5,1,2,0,2,2,1,1,86,3,70,162,162,70,57,0.869800403141,2.24969361778,148,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.87958720799,1,1.72018613377,170.0,1.4
1,1,0,1,5,1,2,2,2,0,1,1,87,3,102,134,134,102,137,0.359882452583,1.08992569612,137,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.319683663931,1,1.04021230883,170.0,1.1
1,1,0,1,5,1,2,2,2,0,1,1,88,3,101,71,71,101,148,0.379900725853,1.28991854545,68,[ 1.9],2,14,24,34,44,54,64,74,79,1,2.52927764102,1,3.17989525769,93.0,1.1
1,1,0,1,5,1,2,2,2,0,1,1,89,3,55,98,98,55,105,0.329938567325,1.15998905166,100,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.519635952731,1,1.09047701886,124.0,1.1
1,1,1,0,5,2,1,2,2,0,1,1,90,3,102,94,102,94,162,0.529896865093,2.47972259002,98,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.449554570285,1,1.16016871978,122.0,1.1
1,1,1,0,5,2,1,2,2,0,1,1,91,3,162,152,162,152,66,0.419829711878,1.50986777568,146,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.219689041958,1,1.25020167596,-166.0,1.3
0,0,1,1,5,2,1,0,1,1,1,1,92,3,128,1,1,128,78,0.6998472821,2.19983000632,3,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.349639867574,1,1.62017558803,11.0,1.3
1,1,1,1,5,2,1,1,1,0,1,1,93,3,118,102,102,118,69,0.36990420805,1.3099124824,133,[ 1.5],2,14,24,34,44,54,64,74,79,1,0.339648457393,1,0.89024921891,173.0,1.4
0,0,1,1,5,2,1,0,1,1,1,1,94,3,74,128,128,74,63,1.10982138646,2.44964230121,128,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.5194953429,1,1.45009778092,163.0,1.1
1,1,0,0,5,1,2,1,1,0,1,1,95,3,34,32,34,32,83,0.429924175849,1.96985090851,36,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.359680250838,1,1.01029576437,50.0,1.1
1,1,0,1,5,1,2,2,2,0,1,1,96,3,111,102,102,111,168,0.529881842675,2.00982586314,130,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.469616709015,1,1.50015878696,166.0,1.5
