cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,1,1,10,2,1,1,1,0,1,1,33,2,113,32,32,113,150,0.499932245719,2.40987944545,33,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.439694634013,1,1.41031812062,16.0,1.4
1,1,0,1,10,1,2,2,2,0,1,1,34,2,108,66,66,108,132,0.459896827208,1.45004676698,72,[ 2.],2,14,24,34,44,54,64,74,79,1,0.269721528402,0,nan,58.0,1.4
1,1,0,0,10,1,2,1,1,0,1,1,35,2,69,74,69,74,145,0.0699614777077,1.18015006897,54,[ 2.],2,13,23,33,43,53,63,73,78,1,0.319672507958,1,1.19035707858,69.0,1.2
1,1,0,1,10,1,2,2,2,0,1,1,36,2,161,30,30,161,177,0.409917604185,1.96985971108,33,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.269710411292,1,1.24028221836,15.0,1.2
0,0,1,1,10,2,1,0,1,1,1,1,37,2,80,160,160,80,8,0.96986211478,nan,162,[ 2.],1,12,22,32,42,52,62,72,77,0,0.389689871681,1,0.880305077546,-178.0,1.3
1,1,0,0,10,1,2,1,1,0,1,1,38,2,125,130,125,130,96,0.299936932934,1.41997888951,130,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.619656012568,1,1.77017507646,137.0,1.3
1,1,1,0,10,2,1,2,2,0,1,1,39,2,111,105,111,105,156,0.339876203467,nan,113,[ 1.9],2,13,23,33,43,53,63,73,78,0,0.299708581479,1,1.09026522721,123.0,1.4
0,0,1,0,10,2,1,0,2,2,1,1,40,2,159,31,159,31,49,0.509958677401,2.42986109922,150,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.309726600211,1,1.10026371589,162.0,1.1
1,1,1,1,10,2,1,1,1,0,1,1,41,2,140,140,140,140,16,0.0999317048881,1.99997446069,155,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.399712697814,1,1.22025789893,-178.0,1.3
0,0,0,1,10,1,2,0,2,2,1,1,42,2,18,143,143,18,53,0.48988117612,2.14987006502,155,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.759704561293,1,1.31033353434,175.0,1.5
0,0,1,0,10,2,1,0,2,2,1,1,43,2,23,65,23,65,107,0.58987147118,1.99983534658,17,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.459667574363,1,1.0002920495,-7.0,1.2
