cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,0,1,10,1,2,0,2,2,1,1,97,4,88,79,79,88,58,0.419921200719,1.29001656449,77,[ 2.],1,12,22,32,42,52,62,72,77,1,0.529691848726,1,1.11027211982,62.0,1.1
1,1,1,0,10,2,1,2,2,0,1,1,98,4,105,128,105,128,46,0.239903635687,1.13992626051,111,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.449695526382,1,1.27034378612,95.0,1.3
0,0,1,1,10,2,1,0,1,1,1,1,99,4,27,145,145,27,174,0.579937882394,nan,33,[ 1.7],1,12,22,32,42,52,62,72,77,0,0.369664650865,1,0.69036954777,-3.0,1.4
1,1,0,0,10,1,2,1,1,0,1,1,100,4,55,162,55,162,105,0.129970137037,1.08000022835,46,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.429720482796,1,1.36024154777,27.0,1.5
0,0,1,1,10,2,1,0,1,1,1,1,101,4,165,133,133,165,81,0.529877834975,1.64006161884,123,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.349687804497,1,1.66038129285,139.0,1.3
1,1,1,1,10,2,1,1,1,0,1,1,102,4,158,162,162,158,108,0.289908398016,1.34995972301,167,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.499634487438,1,1.29023710393,-177.0,1.1
0,0,0,1,10,1,2,0,2,2,1,1,103,4,108,107,107,108,34,0.489925644557,nan,111,[ 1.8],1,12,22,32,42,52,62,72,77,0,0.469588844189,1,1.3501381977,126.0,1.2
1,1,0,1,10,1,2,2,2,0,1,1,104,4,126,79,79,126,67,0.549867601225,1.63992851398,73,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.259770212335,1,1.6702391651,79.0,1.3
0,0,0,1,10,1,2,0,2,2,1,1,105,4,124,93,93,124,162,0.48989740109,nan,97,[ 1.8],1,12,22,32,42,52,62,72,77,0,0.11971655575,1,0.690407706501,75.0,1.5
1,1,1,0,10,2,1,2,2,0,1,1,106,4,32,166,32,166,23,0.379859641977,1.87989945325,41,[ 1.7],2,13,23,33,43,53,63,73,78,1,1.57954157244,1,2.43005730119,30.0,1.0
1,1,1,1,10,2,1,1,1,0,1,1,107,4,164,135,135,164,76,1.12984454374,2.13991604478,115,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.379642407628,1,0.87030418517,132.0,1.0
1,1,0,1,10,1,2,2,2,0,1,1,108,4,175,175,175,175,77,0.289901787841,1.63996517039,172,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.629705279393,1,1.22032159697,-174.0,1.4
1,1,0,1,10,1,2,2,2,0,1,1,109,4,178,1,1,178,68,0.259904218583,2.11990134015,178,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.509594216459,1,1.08022677703,-177.0,1.0
