cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,1,0,10,2,1,2,2,0,1,1,161,6,118,88,118,88,68,0.279939354659,1.46995931438,122,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.499673247094,1,1.44018258502,133.0,1.2
1,1,1,1,10,2,1,1,1,0,1,1,162,6,171,175,175,171,118,0.0299086323757,1.58977832782,173,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.339713953748,1,0.990268021513,-176.0,1.4
1,1,0,0,10,1,2,1,1,0,1,1,163,6,109,139,109,139,101,0.179956871623,1.18010620146,108,[ 2.],2,13,23,33,43,53,63,73,78,1,0.489686476456,1,1.40022708951,117.0,1.3
1,1,0,0,10,1,2,1,1,0,1,1,164,6,38,122,38,122,75,0.289924322526,1.75993531645,46,[ 1.8],2,13,23,33,43,53,63,73,78,1,1.36953094508,1,1.95014486797,39.0,1.3
0,0,1,0,10,2,1,0,2,2,1,1,165,6,101,92,101,92,158,0.459961727094,1.93993305096,103,[ 2.],1,11,21,31,41,51,61,71,76,1,0.429706661522,1,1.09028535819,92.0,1.2
1,1,1,0,10,2,1,2,2,0,1,1,166,6,98,166,98,166,82,0.189932825611,1.52999140978,105,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.329640349464,1,1.69019197447,116.0,1.4
0,0,0,1,10,1,2,0,2,2,1,1,167,6,121,3,3,121,90,0.489916330225,1.97990326912,12,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.789538979443,1,1.70012225817,1.0,1.2
1,1,0,1,10,1,2,2,2,0,1,1,168,6,33,87,87,33,27,0.219985379495,nan,55,[ 2.],2,14,24,34,44,54,64,74,79,0,0.0696895592009,1,0.850221576027,41.0,1.3
0,0,0,1,10,1,2,0,2,2,1,1,169,6,172,24,24,172,27,0.609839303674,2.03985123504,39,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.789581645109,1,1.43025951241,30.0,1.0
1,1,1,1,10,2,1,1,1,0,1,1,170,6,36,27,27,36,19,0.369910729605,1.19991298608,18,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.869585779474,1,1.76012490824,6.0,1.1
0,0,1,0,10,2,1,0,2,2,1,1,171,6,34,33,34,33,100,0.549907262266,1.98994322161,31,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.349612688889,1,0.94024583236,20.0,1.1
1,1,0,1,10,1,2,2,2,0,1,1,172,6,52,147,147,52,150,0.279934847724,1.36999576048,160,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.0696390815101,1,0.800311759827,170.0,1.3
1,1,0,0,10,1,2,1,1,0,1,1,173,6,9,133,9,133,131,0.409941641181,1.84998360978,20,[ 2.],2,13,23,33,43,53,63,73,78,1,0.409654098621,1,1.16022880816,9.0,1.5
1,1,0,0,10,1,2,1,1,0,1,1,174,6,52,171,52,171,41,0.339904146473,1.84994965752,54,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.339697127849,1,1.24039158669,42.0,1.5
0,0,1,1,10,2,1,0,1,1,1,1,175,6,16,20,20,16,99,0.439807006966,1.74996026384,30,[ 2.],1,12,22,32,42,52,62,72,77,1,0.519592404667,1,1.23018758171,20.0,1.2
0,0,0,0,10,1,2,0,1,1,1,1,176,6,142,167,142,167,12,0.659947124619,2.40986562418,134,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.649646070266,1,1.54025370448,144.0,1.3
0,0,0,0,10,1,2,0,1,1,1,1,177,6,26,162,26,162,24,0.429833757138,1.38010812442,30,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.369715729481,1,0.900345621947,16.0,1.4
1,1,0,1,10,1,2,2,2,0,1,1,178,6,67,38,38,67,4,0.699853043818,1.62999192056,37,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.469531756327,1,0.940139468657,23.0,1.2
0,0,0,0,10,1,2,0,1,1,1,1,179,6,94,23,94,23,18,0.479887494843,2.02987047365,105,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.289685454882,1,0.930445949361,96.0,1.2
