cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,0,0,15,1,2,1,1,0,1,1,193,7,148,138,148,138,155,0.719815139579,1.65991186621,148,[ 1.5],2,13,23,33,43,53,63,73,78,1,0.429619910652,1,1.16044861882,167.0,1.2
1,1,1,0,15,2,1,2,2,0,1,1,194,7,142,39,142,39,2,0.419883852324,2.11981225527,132,[ 1.5],2,13,23,33,43,53,63,73,78,1,0.559678987991,1,1.34016985599,104.0,1.3
0,0,1,0,15,2,1,0,2,2,1,1,195,7,112,177,112,177,7,0.849806014934,2.61977815427,122,[ 1.5],1,11,21,31,41,51,61,71,76,1,0.599548905479,1,1.62013238395,134.0,1.2
0,0,0,0,15,1,2,0,1,1,1,1,196,7,56,94,56,94,95,0.669797247825,2.0697784397,67,[ 1.8],1,11,21,31,41,51,61,71,76,1,1.06948670347,1,1.82006213892,58.0,1.3
1,1,1,0,15,2,1,2,2,0,1,1,197,7,60,127,60,127,43,1.03976295755,2.67993620861,68,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.489616623738,1,1.53024697831,55.0,1.3
0,0,1,0,15,2,1,0,2,2,1,1,198,7,177,133,177,133,131,1.0597046764,2.65968112118,166,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.499542566,1,1.22011784221,176.0,1.3
0,0,0,1,15,1,2,0,2,2,1,1,199,7,114,13,13,114,101,1.11989097297,2.6297569756,8,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.539636318186,1,1.77020799201,0.0,1.4
1,1,0,1,15,1,2,2,2,0,1,1,200,7,100,125,125,100,131,0.489872606508,1.42994229271,114,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.479702098548,1,1.27024750109,106.0,1.2
1,1,1,0,15,2,1,2,2,0,1,1,201,7,25,143,25,143,104,2.80948542356,3.74972516404,32,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.609611251704,1,1.43018625751,11.0,1.1
0,0,0,1,15,1,2,0,2,2,1,1,202,7,117,128,128,117,132,0.999846470428,1.89982901432,114,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.409683599886,1,0.990369699812,102.0,1.0
0,0,0,0,15,1,2,0,1,1,1,1,203,7,49,145,49,145,89,0.699869815335,2.00985173129,51,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.529556245454,1,1.16012593631,40.0,1.0
0,0,1,1,15,2,1,0,1,1,1,1,204,7,70,71,71,70,25,0.569831769444,1.9897847251,69,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.73971209149,1,1.64022402699,84.0,1.4
1,1,1,1,15,2,1,1,1,0,1,1,205,7,166,24,24,166,43,0.479910009437,1.95986148087,23,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.379642879998,1,1.01018613132,11.0,1.2
1,1,0,1,15,1,2,2,2,0,1,1,206,7,82,98,98,82,51,0.2099470338,1.40992185615,97,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.559629413863,1,1.21024718261,82.0,1.2
1,1,0,1,15,1,2,2,2,0,1,1,207,7,55,158,158,55,174,0.679808818126,2.34973586003,146,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.549587197736,1,1.32030535259,156.0,1.1
0,0,0,1,15,1,2,0,2,2,1,1,208,7,130,24,24,130,31,1.08973157562,2.649600748,23,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.479689479678,1,1.15027420502,11.0,1.0
0,0,0,0,15,1,2,0,1,1,1,1,209,7,89,106,89,106,35,0.929854110851,2.03986480985,95,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.359628752873,1,1.03014527623,67.0,1.2
1,1,1,1,15,2,1,1,1,0,1,1,210,7,74,144,144,74,170,0.409937779961,1.63986108428,136,[ 1.8],2,14,24,34,44,54,64,74,79,1,2.27936553529,1,3.11022071303,147.0,1.1
0,0,1,1,15,2,1,0,1,1,1,1,211,7,53,145,145,53,105,0.949808448573,2.12985777633,146,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.359503165082,1,1.01009659744,159.0,1.5
0,0,0,1,15,1,2,0,2,2,1,1,212,7,172,26,26,172,161,1.26966943671,2.81982027726,15,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.519621590163,1,1.11019487439,8.0,1.2
0,0,1,1,15,2,1,0,1,1,1,1,213,7,166,40,40,166,71,0.569904177717,1.72989851725,39,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.359645277584,1,1.46016388306,63.0,1.2
1,1,0,0,15,1,2,1,1,0,1,1,214,7,61,176,61,176,169,0.559842732839,2.42990293386,63,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.529640070799,1,1.09021169355,53.0,1.2
1,1,0,1,15,1,2,2,2,0,1,1,215,7,57,90,90,57,125,0.759840990231,1.64987926446,76,[ 1.8],2,14,24,34,44,54,64,74,79,1,2.87921849542,1,3.53985744884,65.0,1.4
1,1,1,0,15,2,1,2,2,0,1,1,216,7,156,14,156,14,2,0.549823651307,2.11971250611,157,[ 2.],2,13,23,33,43,53,63,73,78,1,0.359727300232,1,0.940337086044,177.0,1.0
0,0,1,0,15,2,1,0,2,2,1,1,217,7,173,100,173,100,29,0.869722796499,2.42974429665,168,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.659604807068,1,1.77035401035,163.0,1.1
