cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,0,12,2,1,0,2,2,1,1,129,5,87,157,87,157,84,0.739888017528,1.52976494857,76,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.549639193625,1,2.47994067982,90.0,1.1
0,0,1,0,12,2,1,0,2,2,1,1,130,5,149,4,149,4,165,0.599873572053,1.7998986293,106,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.419650352211,1,0.890285899015,92.0,1.4
1,1,1,1,12,2,1,1,1,0,1,1,131,5,13,82,82,13,61,0.459821871194,1.83972102928,102,[ 1.5],2,14,24,34,44,54,64,74,79,1,0.279629296914,1,0.920257855327,86.0,1.3
1,1,0,0,12,1,2,1,1,0,1,1,132,5,127,72,127,72,179,0.379879929504,1.35988670758,124,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.389569033327,1,1.17014864297,111.0,1.3
0,0,1,1,12,2,1,0,1,1,1,1,133,5,20,32,32,20,135,0.429862233195,1.66986261777,18,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.439648381282,1,0.960319110389,30.0,1.3
0,0,0,1,12,1,2,0,2,2,1,1,134,5,75,107,107,75,15,0.439871312694,1.89978962726,119,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.479659762204,1,1.49011620675,106.0,1.4
0,0,0,0,12,1,2,0,1,1,1,1,135,5,19,99,19,99,165,0.89978512056,1.73981170408,46,[ 2.],1,11,21,31,41,51,61,71,76,1,1.24947106368,1,1.90031691112,66.0,1.4
1,1,1,1,12,2,1,1,1,0,1,1,136,5,117,98,98,117,25,0.46984296856,nan,97,[ 1.8],2,14,24,34,44,54,64,74,79,0,0.619591284401,1,1.28031611794,87.0,1.4
0,0,1,0,12,2,1,0,2,2,1,1,137,5,23,138,23,138,98,0.439858093043,1.39982387818,38,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.679617519403,1,1.27019767587,55.0,1.0
1,1,0,0,12,1,2,1,1,0,1,1,138,5,15,41,15,41,78,0.309966896788,1.17996002858,24,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.469607718835,1,0.890302123134,45.0,1.1
