"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session"
"1",1,1,1,0,8,2,1,2,2,0,1,1,1,1,139,102,139,102,20,0.359884904901,2.09983331218,111,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,1.14950225005,1,2.71993836039,97,1.1,"b"
"2",0,0,0,0,8,1,2,0,1,1,1,1,2,1,40,59,40,59,59,0.779770206398,2.27973655637,21,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,1.15948008309,1,2.47990222264,-5,1.4,"b"
"3",1,1,0,0,8,1,2,1,1,0,1,1,3,1,43,32,43,32,141,0.289941226627,1.91985405504,22,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.589629543276,1,2.52996324335,12,1.4,"b"
"4",0,0,1,0,8,2,1,0,2,2,1,1,4,1,97,56,97,56,12,1.27979334077,2.789646188,89,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.339643514046,1,1.1701759836,35,1.4,"b"
"5",1,1,0,1,8,1,2,2,2,0,1,1,5,1,163,146,146,163,13,0.989789621235,NA,167,"[ 1.6]",2,14,24,34,44,54,64,74,79,0,0.589627440146,1,1.79008874594,95,1,"b"
"6",1,1,0,1,8,1,2,2,2,0,1,1,6,1,31,162,162,31,144,0.299947602121,1.3999431555,161,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.769631033501,1,1.75019964681,147,1.5,"b"
"7",0,0,0,0,8,1,2,0,1,1,1,1,7,1,81,112,81,112,143,0.469903358346,1.94982360778,77,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.509613090835,1,2.09003003867,61,1.1,"b"
"8",0,0,0,1,8,1,2,0,2,2,1,1,8,1,34,47,47,34,87,0.879766661121,1.9398301515,59,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.349619844841,1,1.12020479643,43,1.4,"b"
"9",1,1,1,0,8,2,1,2,2,0,1,1,9,1,17,12,17,12,45,0.329889814195,1.6098553109,12,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.319667417585,1,1.7101543154,-3,1.3,"b"
"10",0,0,0,0,8,1,2,0,1,1,1,1,10,1,55,130,55,130,16,0.539850041096,1.34977818024,18,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,1.22945080156,1,2.44992485829,27,1.5,"b"
"11",0,0,1,0,8,2,1,0,2,2,1,1,11,1,171,24,171,24,138,0.409920988546,1.659860749,156,"[ 2.]",1,11,21,31,41,51,61,71,76,1,1.10950709324,1,1.74017374226,132,1.1,"b"
"12",1,1,1,0,8,2,1,2,2,0,1,1,12,1,4,171,4,171,146,0.369912612106,1.75985720372,9,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.489551066625,1,1.90999069216,20,1.4,"b"
"13",0,0,1,1,8,2,1,0,1,1,1,1,13,1,159,143,143,159,9,0.71983680941,2.38978355224,161,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,3.499045481,1,4.2895939103,135,1.4,"b"
"14",1,1,1,0,8,2,1,2,2,0,1,1,14,1,95,8,95,8,53,0.279876864923,1.68976720792,100,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.389607790945,1,1.09014360749,79,1.4,"b"
"15",0,0,0,0,8,1,2,0,1,1,1,1,15,1,168,177,168,177,86,0.399914613081,1.86982878749,162,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.419629921846,1,1.36015260287,137,1.2,"b"
"16",1,1,0,0,8,1,2,1,1,0,1,1,16,1,41,37,41,37,74,0.289856500662,1.39983529513,47,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.759605429426,1,2.39000648362,29,1.1,"b"
"17",0,0,1,1,8,2,1,0,1,1,1,1,17,1,67,156,156,67,152,0.509908129403,2.05971076601,168,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.299648657674,1,0.960226572817,149,1.5,"b"
"18",1,1,1,1,8,2,1,1,1,0,1,1,18,1,29,130,130,29,91,0.239885313524,1.33988056646,114,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,1.289536525,1,2.34996956473,94,1.4,"b"
"19",0,0,1,1,8,2,1,0,1,1,1,1,19,1,83,88,88,83,169,2.92952032492,NA,26,"[ 1.9]",1,12,22,32,42,52,62,72,77,0,0.949478394585,1,2.08000383369,-26,1.1,"b"
"20",0,0,1,0,8,2,1,0,2,2,1,1,20,1,123,6,123,6,172,0.45987354801,1.78987753193,105,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.559596596315,1,1.3902387289,85,1.1,"b"
"21",0,0,0,1,8,1,2,0,2,2,1,1,21,1,167,7,7,167,172,0.579873740324,1.74991332117,15,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.569605074881,1,2.16001217408,-6,1.2,"b"
"22",1,1,0,1,8,1,2,2,2,0,1,1,22,1,52,10,10,52,145,0.309902300767,1.95987715336,174,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.379621845816,1,0.970189383515,161,1.1,"b"
