"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session"
"1",0,0,1,0,18,2,1,0,2,2,1,1,1,1,55,139,55,139,50,1.34986988396,2.57993235348,22,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.57963819898,1,1.43017496334,2,1,"b"
"2",1,1,0,0,18,1,2,1,1,0,1,1,2,1,62,135,62,135,35,0.389955720584,1.96002443375,61,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.449610192709,1,1.26033995126,34,1.1,"b"
"3",1,1,1,1,18,2,1,1,1,0,1,1,3,1,54,19,19,54,113,0.309965527738,1.90002683146,11,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.30965454724,1,0.940267106707,-9,1.3,"b"
"4",1,1,0,1,18,1,2,2,2,0,1,1,4,1,60,23,23,60,39,0.229917044826,1.78002681944,12,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.289696510077,1,0.920368861929,-9,1,"b"
"5",0,0,1,1,18,2,1,0,1,1,1,1,5,1,25,135,135,25,27,1.14982860017,2.84987033465,130,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.289721448609,1,1.49032610286,154,1,"b"
"6",1,1,0,1,18,1,2,2,2,0,1,1,6,1,72,133,133,72,175,0.199942130586,2.12003666866,127,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.309714640091,1,1.32027926349,145,1.3,"b"
"7",1,1,1,1,18,2,1,1,1,0,1,1,7,1,19,179,179,19,162,0.599860043754,2.11988583561,170,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.28965354369,1,1.39021291798,-176,1.1,"b"
"8",0,0,1,1,18,2,1,0,1,1,1,1,8,1,1,82,82,1,37,0.559790732661,2.19981924071,84,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.259734215337,1,1.65035035634,97,1.3,"b"
"9",1,1,1,0,18,2,1,2,2,0,1,1,9,1,35,154,35,154,28,0.339925418764,2.11991618249,20,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.299729912687,1,1.86027210643,-2,1.1,"b"
"10",0,0,1,1,18,2,1,0,1,1,1,1,10,1,175,141,141,175,169,0.56988062255,2.07988442943,134,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.289736772287,1,1.13039998101,158,1.5,"b"
"11",0,0,0,1,18,1,2,0,2,2,1,1,11,1,171,34,34,171,144,0.549822831257,1.56983104595,19,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.349740083404,1,1.00037107335,-3,1.1,"b"
"12",0,0,1,1,18,2,1,0,1,1,1,1,12,1,91,2,2,91,72,0.509920277822,NA,177,"[ 1.5]",1,12,22,32,42,52,62,72,77,0,0.309686095989,1,0.990330459594,-168,1.4,"b"
"13",1,1,0,1,18,1,2,2,2,0,1,1,13,1,176,34,34,176,54,0.359932732064,1.61999204972,14,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.279695557607,1,0.820318474074,-14,1.1,"b"
"14",1,1,0,0,18,1,2,1,1,0,1,1,14,1,23,168,23,168,11,0.339937136871,1.66000577492,15,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.309683692272,1,1.09032466063,36,1,"b"
"15",1,1,1,1,18,2,1,1,1,0,1,1,15,1,35,151,151,35,175,0.329934682077,1.83989221747,153,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.309665363953,1,1.22033734323,-176,1,"b"
"16",1,1,1,1,18,2,1,1,1,0,1,1,16,1,143,139,139,143,176,0.389974950296,1.79991364658,108,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.379672331719,1,1.27035803019,129,1.4,"b"
"17",0,0,0,1,18,1,2,0,2,2,1,1,17,1,39,107,107,39,22,0.689892352673,2.63989570285,101,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.549731490126,1,1.51052511235,123,1.1,"b"
"18",0,0,0,1,18,1,2,0,2,2,1,1,18,1,46,69,69,46,0,0.619930454546,2.13991237862,104,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.409657161281,1,1.18027944978,124,1.2,"b"
"19",0,0,1,0,18,2,1,0,2,2,1,1,19,1,124,54,124,54,119,0.669962859616,1.48996494484,100,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.409673386348,1,1.70017514061,119,1.3,"b"
"20",0,0,0,0,18,1,2,0,1,1,1,1,20,1,13,25,13,25,119,0.629871013703,1.90989197409,10,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.469668284466,1,1.21036343254,-15,1.3,"b"
"21",0,0,0,0,18,1,2,0,1,1,1,1,21,1,140,31,140,31,66,0.719865464129,2.12988077879,111,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.409672785419,1,1.50026035227,130,1.1,"b"
"22",1,1,1,0,18,2,1,2,2,0,1,1,22,1,94,174,94,174,112,0.429949915615,1.37005026466,101,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.259771172439,1,1.32035768466,124,1,"b"
"23",0,0,0,1,18,1,2,0,2,2,1,1,23,1,90,80,80,90,66,0.609837860478,1.99994411365,97,"[ 2.]",1,12,22,32,42,52,62,72,77,1,1.18966024404,1,2.21019667488,79,1.4,"b"
"24",0,0,0,0,18,1,2,0,1,1,1,1,24,1,116,121,116,121,56,0.459910708036,1.57993655998,108,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.259744130657,1,1.23027790239,131,1.1,"b"
"25",1,1,1,0,18,2,1,2,2,0,1,1,25,1,170,146,170,146,15,0.599880475322,2.43985141442,176,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.479698982899,1,1.41024937631,-175,1.3,"b"
