"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session"
"1",0,0,0,1,5,1,2,0,2,2,1,1,1,1,7,143,143,7,56,2.01965863658,3.59962792475,155,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.739519685225,1,2.11005844021,143,1.2,"a"
"2",0,0,0,1,5,1,2,0,2,2,1,1,2,1,1,141,141,1,158,1.02970352657,2.50970763671,147,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.789518498455,1,1.88006221685,175,1,"a"
"3",1,1,0,1,5,1,2,2,2,0,1,1,3,1,144,163,163,144,53,0.969770989248,2.55968301496,160,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.829595605523,1,1.57014432638,153,1.4,"a"
"4",1,1,0,0,5,1,2,1,1,0,1,1,4,1,169,75,169,75,171,0.459838917615,2.0096666255,158,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.509599174849,1,1.69013979562,169,1.2,"a"
"5",1,1,1,0,5,2,1,2,2,0,1,1,5,1,159,22,159,22,178,0.959803614935,2.62972533912,152,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.469639242641,1,1.62009657011,170,1.4,"a"
"6",0,0,0,0,5,1,2,0,1,1,1,1,6,1,101,27,101,27,8,0.939920543427,2.79970489962,107,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.909561438535,1,2.11999066206,97,1.4,"a"
"7",0,0,1,0,5,2,1,0,2,2,1,1,7,1,127,103,127,103,157,1.12979038619,2.66975257176,131,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.769627314843,1,1.78021932129,115,1.5,"a"
"8",1,1,0,1,5,1,2,2,2,0,1,1,8,1,149,22,22,149,161,0.559853669633,1.90984926806,29,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.449731233921,0,NA,24,1.4,"a"
"9",0,0,1,1,5,2,1,0,1,1,1,1,9,1,134,90,90,134,125,1.2297330306,3.09964099425,79,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.609622339418,1,1.86012806912,96,1.4,"a"
"10",1,1,0,0,5,1,2,1,1,0,1,1,10,1,106,114,106,114,174,0.569839371294,1.94977885499,106,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.499639311745,1,1.6200989737,128,1.2,"a"
"11",1,1,1,0,5,2,1,2,2,0,1,1,11,1,37,21,37,21,108,2.65938139486,4.20936924172,46,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.669623979866,1,1.41018862448,60,1.3,"a"
"12",0,0,1,1,5,2,1,0,1,1,1,1,12,1,172,85,85,172,18,1.06979625696,2.83972341926,65,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.669625181659,1,1.62014614409,81,1.5,"a"
"13",1,1,1,0,5,2,1,2,2,0,1,1,13,1,66,63,66,63,168,0.259946117592,NA,55,"[ 1.7]",2,13,23,33,43,53,63,73,78,0,0.389649373761,1,1.10027403895,67,1.3,"a"
