"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session"
"15",1,1,1,1,4,2,1,1,1,0,1,1,15,1,169,96,96,169,160,0.529937806888,NA,96,"[ 1.8]",2,14,24,34,44,54,64,74,79,0,0.569590975065,1,1.98014832719,110,1.2,"a"
"16",1,1,1,1,4,2,1,1,1,0,1,1,16,1,135,119,119,135,122,0.469862384314,1.83005922451,127,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.949558963533,1,2.15020868741,115,1.3,"a"
"17",1,1,0,0,4,1,2,1,1,0,1,1,17,1,77,115,77,115,108,0.589886433503,2.1199528391,68,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.959609192156,1,2.14021013869,57,1.2,"a"
"18",0,0,1,1,4,2,1,0,1,1,1,1,18,1,166,8,8,166,4,0.939807095914,NA,13,"[ 2.]",1,12,22,32,42,52,62,72,77,0,1.02961195342,1,1.94022083521,33,1.4,"a"
"19",1,1,0,0,4,1,2,1,1,0,1,1,19,1,104,171,104,171,114,0.699871371267,NA,97,"[ 1.9]",2,13,23,33,43,53,63,73,78,0,0.569677809195,1,1.74018135422,125,1.4,"a"
"20",1,1,1,1,4,2,1,1,1,0,1,1,20,1,51,61,61,51,113,0.59986455075,1.83993728715,65,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.94969867944,1,2.16018890787,53,1.1,"a"
"21",0,0,1,1,4,2,1,0,1,1,1,1,21,1,159,155,155,159,53,0.969820469618,2.83981890418,152,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,4.56923492486,1,5.39995276701,135,1.1,"a"
"22",0,0,1,0,4,2,1,0,2,2,1,1,22,1,162,39,162,39,44,0.909757666581,2.2098412257,158,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.729698457115,1,1.48027016543,144,1.1,"a"
"23",0,0,0,0,4,1,2,0,1,1,1,1,23,1,56,106,56,106,121,0.979864088004,2.40983293287,57,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.939638535492,1,2.35025658144,66,1.1,"a"
"24",0,0,0,0,4,1,2,0,1,1,1,1,24,1,178,59,178,59,93,0.709910482692,2.60982524103,3,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.42962150817,1,1.66021790268,15,1.2,"a"
"25",0,0,0,1,4,1,2,0,2,2,1,1,25,1,157,165,165,157,67,0.859856263909,2.67976400332,166,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.49958881468,1,1.35020700487,141,1.5,"a"
"26",0,0,1,0,4,2,1,0,2,2,1,1,26,1,175,59,175,59,90,0.879911951954,2.30988500331,173,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.58967941365,1,1.58018083742,157,1.4,"a"
"27",0,0,0,1,4,1,2,0,2,2,1,1,27,1,55,33,33,55,10,0.789900375123,2.16987857944,7,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.43965521123,1,1.24020704388,22,1.4,"a"
"28",0,0,1,1,4,2,1,0,1,1,1,1,28,1,128,112,112,128,28,0.909837590065,NA,117,"[ 1.6]",1,12,22,32,42,52,62,72,77,0,0.569724080677,1,1.370253078,101,1.5,"a"
"29",1,1,1,0,4,2,1,2,2,0,1,1,29,1,107,148,107,148,150,0.569888735074,1.98992333055,103,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,2.6494192176,1,3.43021913158,92,1.3,"a"
"30",0,0,1,1,4,2,1,0,1,1,1,1,30,1,17,116,116,17,115,0.819831121073,2.05992729368,102,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.91958855628,1,1.75021385547,83,1.4,"a"
"31",1,1,0,1,4,1,2,2,2,0,1,1,31,1,4,178,178,4,37,0.439879658108,1.76990628219,176,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,5.16913943738,1,5.79978444695,161,1,"a"
"32",0,0,0,0,4,1,2,0,1,1,1,1,32,1,122,5,122,5,45,1.03981752205,1.92991160642,102,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.609617920651,1,1.76019137172,117,1.1,"a"
"33",0,0,0,1,4,1,2,0,2,2,1,1,33,2,70,105,105,70,124,1.05980079825,2.89981440327,104,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,1.24958693678,1,2.23022321786,110,1.1,"a"
"34",1,1,0,1,4,1,2,2,2,0,1,1,34,2,132,18,18,132,40,0.449876704486,1.99991707184,13,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.429670784331,1,1.85030390456,20,1.4,"a"
"35",1,1,0,1,4,1,2,2,2,0,1,1,35,2,56,153,153,56,15,0.439893178933,1.86993413523,156,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.629616820952,1,1.74020238669,148,1.1,"a"
"36",0,0,1,0,4,2,1,0,2,2,1,1,36,2,173,18,173,18,116,1.00976568891,2.84966391569,161,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.769280114735,1,1.72990908253,155,1.2,"a"
"37",0,0,1,1,4,2,1,0,1,1,1,1,37,2,106,125,125,106,163,0.879787860205,2.62978027354,128,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.749622541771,1,2.71008054545,116,1,"a"
"38",1,1,1,0,4,2,1,2,2,0,1,1,38,2,52,178,52,178,133,0.459886069992,2.36990393861,48,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.499652813596,1,1.71018841217,36,1.4,"a"
"39",1,1,1,0,4,2,1,2,2,0,1,1,39,2,94,128,94,128,143,0.449892028177,2.08987005823,84,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,1.86952400155,0,NA,68,1.4,"a"
"40",1,1,0,0,4,1,2,1,1,0,1,1,40,2,72,134,72,134,140,0.929915812914,1.94998351956,75,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.639726541471,1,1.92021832935,88,1.5,"a"
"41",0,0,0,1,4,1,2,0,2,2,1,1,41,2,115,114,114,115,102,0.789867323998,2.50987490773,93,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.529535785725,1,1.64020668331,105,1.3,"a"
"42",1,1,1,1,4,2,1,1,1,0,1,1,42,2,112,23,23,112,153,0.459913111757,NA,14,"[ 1.6]",2,14,24,34,44,54,64,74,79,0,0.629669702612,1,1.83024881745,24,1.5,"a"
"43",0,0,0,0,4,1,2,0,1,1,1,1,43,2,95,125,95,125,177,0.779871178966,2.58985638706,106,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.849600217305,1,2.13017733698,97,1.2,"a"
"44",1,1,0,0,4,1,2,1,1,0,1,1,44,2,130,170,130,170,113,0.679849936103,2.16985604458,126,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.999557416188,1,2.00016916136,139,1,"a"
"45",1,1,0,0,4,1,2,1,1,0,1,1,45,2,11,172,11,172,122,0.539913219865,NA,11,"[ 1.8]",2,13,23,33,43,53,63,73,78,0,0.499549453845,1,1.52020336618,20,1.1,"a"
"46",0,0,0,0,4,1,2,0,1,1,1,1,46,2,19,12,19,12,174,1.02981566818,2.34983863571,12,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.80963066034,1,2.18014874781,19,1.1,"a"
"47",0,0,0,0,4,1,2,0,1,1,1,1,47,2,135,100,135,100,101,0.889874144574,2.56979288702,138,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.649643063487,1,2.14011969895,148,1.4,"a"
"48",1,1,1,1,4,2,1,1,1,0,1,1,48,2,10,71,71,10,55,0.589935409196,2.17990597273,66,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.729591491807,1,1.69018830999,59,1.5,"a"
"49",0,0,1,0,4,2,1,0,2,2,1,1,49,2,38,66,38,66,74,0.909757967049,2.34978335025,49,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.549671397253,1,1.50017231627,66,1.1,"a"
"50",1,1,0,1,4,1,2,2,2,0,1,1,50,2,151,135,135,151,140,0.769869024632,2.26994248817,128,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.719641618256,1,1.79041777452,120,1.4,"a"
"51",0,0,1,1,4,2,1,0,1,1,1,1,51,2,19,48,48,19,147,1.00992553594,2.87983323034,54,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.859549189452,1,2.16010147281,64,1.2,"a"
"52",0,0,1,1,4,2,1,0,1,1,1,1,52,2,25,156,156,25,3,0.849863123498,NA,149,"[ 1.8]",1,12,22,32,42,52,62,72,77,0,0.799636618525,1,2.3201725987,140,1.1,"a"
"53",0,0,0,0,4,1,2,0,1,1,1,1,53,2,55,73,55,73,44,0.809872534068,2.20991634176,48,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.52968962345,1,1.58030583052,62,1.2,"a"
"54",0,0,0,1,4,1,2,0,2,2,1,1,54,2,11,18,18,11,124,0.929876752547,2.85979707242,32,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.939621108584,1,1.81040916318,21,1.4,"a"
"55",0,0,0,1,4,1,2,0,2,2,1,1,55,2,111,127,127,111,86,1.0298030487,NA,21,"[ 1.7]",1,12,22,32,42,52,62,72,77,0,0.539650013205,1,1.63025050005,-1,1.1,"a"
"56",0,0,1,1,4,2,1,0,1,1,1,1,56,2,132,164,164,132,3,0.989781210956,2.42982251878,160,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.459695275174,1,1.7702710458,147,1.2,"a"
"57",1,1,1,1,4,2,1,1,1,0,1,1,57,2,49,170,170,49,97,0.619899206271,NA,167,"[ 1.8]",2,14,24,34,44,54,64,74,79,0,0.409655358468,1,1.39024326485,177,1.2,"a"
"58",1,1,1,0,4,2,1,2,2,0,1,1,58,2,164,118,164,118,4,0.579882175953,2.24977893342,166,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,2.32952665159,1,3.4900574878,156,1.4,"a"
"59",1,1,0,0,4,1,2,1,1,0,1,1,59,2,142,105,142,105,173,4.39945820282,5.6896204325,137,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.739683785418,1,1.81026674318,82,1.4,"a"
"60",0,0,1,0,4,2,1,0,2,2,1,1,60,2,66,61,66,61,66,1.08981206862,NA,53,"[ 1.6]",1,11,21,31,41,51,61,71,76,0,0.819635819353,1,1.74016482872,114,1.2,"a"
"61",1,1,0,1,4,1,2,2,2,0,1,1,61,2,89,90,90,89,86,0.589936611068,2.20994368399,83,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.469656265865,1,1.92020090239,93,1.2,"a"
"62",1,1,1,0,4,2,1,2,2,0,1,1,62,2,49,116,49,116,164,0.509892935574,2.33987403935,78,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.879634923942,1,1.87014235696,67,1.1,"a"
"63",0,0,1,0,4,2,1,0,2,2,1,1,63,2,16,33,16,33,117,0.739854749583,NA,1,"[ 1.9]",1,11,21,31,41,51,61,71,76,0,0.50968771847,1,1.66024644679,19,1,"a"
"64",1,1,1,1,4,2,1,1,1,0,1,1,64,2,15,161,161,15,111,0.529866897385,1.90989407734,162,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,1.05968662183,1,2.11014358286,153,1,"a"
"65",0,0,1,0,4,2,1,0,2,2,1,1,65,3,128,131,128,131,19,0.909884462482,2.42988471483,135,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.389688006951,1,1.34030280187,128,1.3,"a"
"66",1,1,0,0,4,1,2,1,1,0,1,1,66,3,81,151,81,151,55,0.649997611297,2.01992528659,76,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.559621871798,1,1.73027655034,85,1.1,"a"
"67",0,0,0,1,4,1,2,0,2,2,1,1,67,3,172,115,115,172,44,0.999823026534,2.98006720183,112,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.479615153337,0,NA,117,1.2,"a"
"68",0,0,0,0,4,1,2,0,1,1,1,1,68,3,25,52,25,52,38,0.869891469309,2.14995719888,29,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.689605409279,1,1.78013678931,38,1.3,"a"
"69",0,0,0,0,4,1,2,0,1,1,1,1,69,3,39,84,39,84,71,0.799841234693,2.34984164033,40,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.469675495639,1,1.83029298572,27,1,"a"
"70",1,1,1,0,4,2,1,2,2,0,1,1,70,3,172,86,172,86,22,0.459812756744,1.97002869134,165,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,1.41955685732,1,2.87010449846,158,1.4,"a"
"71",1,1,0,1,4,1,2,2,2,0,1,1,71,3,142,43,43,142,141,0.69989420654,NA,40,"[ 1.6]",2,14,24,34,44,54,64,74,79,0,0.499674446997,1,2.09047759691,46,1,"a"
"72",1,1,0,1,4,1,2,2,2,0,1,1,72,3,109,37,37,109,154,0.459892379702,NA,41,"[ 1.5]",2,14,24,34,44,54,64,74,79,0,0.38966667396,1,1.49019449949,32,1.3,"a"
"73",0,0,1,1,4,2,1,0,1,1,1,1,73,3,114,83,83,114,125,0.919831932348,2.63988759031,80,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.529655070044,1,1.69016397232,86,1.2,"a"
"74",0,0,0,1,4,1,2,0,2,2,1,1,74,3,89,2,2,89,137,0.799886003893,2.31993312872,0,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.389709640353,1,1.46023881499,-7,1.3,"a"
"75",1,1,0,0,4,1,2,1,1,0,1,1,75,3,102,174,102,174,105,0.429871794942,1.75998435181,98,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,1.03961951612,1,2.31020019029,89,1.3,"a"
"76",0,0,1,0,4,2,1,0,2,2,1,1,76,3,26,90,26,90,98,0.949836893007,NA,15,"[ 1.9]",1,11,21,31,41,51,61,71,76,0,3.17945106985,1,4.06008684018,27,1.4,"a"
"77",1,1,1,1,4,2,1,1,1,0,1,1,77,3,69,124,124,69,91,0.479885571171,1.97996895004,120,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.579643006437,1,1.53023406467,127,1.3,"a"
"78",0,0,1,1,4,2,1,0,1,1,1,1,78,3,156,59,59,156,8,0.709879534843,2.48983784846,59,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.469593468879,1,1.59018809965,66,1.1,"a"
"79",1,1,1,1,4,2,1,1,1,0,1,1,79,3,97,152,152,97,177,0.469865388994,2.3098597643,157,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.849644385569,1,1.7702770551,149,1.1,"a"
"80",1,1,1,0,4,2,1,2,2,0,1,1,80,3,109,54,109,54,116,1.37975796399,NA,125,"[ 1.9]",2,13,23,33,43,53,63,73,78,0,0.659614570439,1,1.49016685679,111,1.4,"a"
"81",1,1,0,1,4,1,2,2,2,0,1,1,81,3,57,8,8,57,93,0.559905509988,NA,96,"[ 1.7]",2,14,24,34,44,54,64,74,79,0,0.529626826465,1,1.36024731817,113,1.1,"a"
"82",1,1,1,0,4,2,1,2,2,0,1,1,82,3,74,152,74,152,168,0.369914454815,1.98990139662,77,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.669646771217,1,1.82016433589,88,1.5,"a"
"83",1,1,0,0,4,1,2,1,1,0,1,1,83,3,35,40,35,40,122,0.389901036047,1.78991539823,34,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.779663858644,1,1.85022878851,45,1.3,"a"
"84",0,0,1,0,4,2,1,0,2,2,1,1,84,3,159,25,159,25,165,1.9297541632,3.3098071831,169,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.649604303588,1,1.7304285852,-180,1,"a"
"85",0,0,0,1,4,1,2,0,2,2,1,1,85,3,163,71,71,163,144,0.929858724703,NA,68,"[ 2.]",1,12,22,32,42,52,62,72,77,0,0.769568560412,0,NA,79,1.1,"a"
"86",1,1,1,0,4,2,1,2,2,0,1,1,86,3,3,17,3,17,107,0.919844251359,2.41993544227,33,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.819523145212,1,1.69006842474,49,1.2,"a"
"87",1,1,1,1,4,2,1,1,1,0,1,1,87,3,56,122,122,56,9,0.609818029799,2.11990236113,119,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.389600872295,1,1.44030541589,133,1.3,"a"
"88",0,0,0,1,4,1,2,0,2,2,1,1,88,3,48,35,35,48,155,1.97980730026,3.42975972174,32,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.459707293776,1,1.55025519931,44,1.1,"a"
"89",1,1,0,1,4,1,2,2,2,0,1,1,89,3,9,156,156,9,95,0.439939150005,2.19991568971,147,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,1.09964956855,1,2.31011726218,163,1.5,"a"
"90",0,0,1,1,4,2,1,0,1,1,1,1,90,3,2,112,112,2,124,0.78991329507,1.94992192439,108,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.459659519896,1,1.59017758339,117,1.2,"a"
"91",0,0,1,1,4,2,1,0,1,1,1,1,91,3,130,58,58,130,98,1.0697662959,2.45983228687,73,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.519695882103,1,1.41027431487,84,1.1,"a"
"92",1,1,0,0,4,1,2,1,1,0,1,1,92,3,118,117,118,117,68,0.419903593021,1.83992677083,112,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.53967374994,1,2.40010900848,128,1.4,"a"
"93",0,0,1,0,4,2,1,0,2,2,1,1,93,3,55,152,55,152,14,0.759918550146,2.4699164679,63,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.529710055038,1,1.41019228811,74,1.2,"a"
"94",0,0,0,0,4,1,2,0,1,1,1,1,94,3,63,104,63,104,156,0.929821767611,NA,70,"[ 1.5]",1,11,21,31,41,51,61,71,76,0,0.539671947132,1,2.11016912229,60,1.4,"a"
"95",0,0,0,0,4,1,2,0,1,1,1,1,95,3,29,117,29,117,18,1.16986235429,2.28989331413,49,"[ 2.]",1,11,21,31,41,51,61,71,76,1,4.83910079463,1,5.8597835516,60,1.4,"a"
"96",1,1,1,1,4,2,1,1,1,0,1,1,96,3,128,173,173,128,81,0.499966798699,2.16993206204,168,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.569694034231,1,1.68033158028,-180,1.2,"a"
"97",0,0,1,0,4,2,1,0,2,2,1,1,97,4,56,143,56,143,157,0.929839194519,2.1998586015,71,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.449723467755,1,1.50027567596,61,1.4,"a"
"98",0,0,0,1,4,1,2,0,2,2,1,1,98,4,118,100,100,118,56,0.75985575316,2.14985413966,93,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.429683103401,1,1.26032372622,107,1.1,"a"
"99",1,1,1,0,4,2,1,2,2,0,1,1,99,4,99,137,99,137,13,0.46989062801,2.0399692565,98,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.459686261253,1,1.5702012179,106,1.4,"a"
"100",1,1,0,1,4,1,2,2,2,0,1,1,100,4,141,166,166,141,138,0.459951270721,1.7400127938,160,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.529633136175,1,1.45018167573,165,1.2,"a"
"101",1,1,0,1,4,1,2,2,2,0,1,1,101,4,8,122,122,8,48,0.439919018885,2.39988726581,122,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.519602738204,1,2.15022881853,114,1.2,"a"
"102",0,0,0,0,4,1,2,0,1,1,1,1,102,4,121,163,121,163,162,0.809840985283,NA,125,"[ 1.8]",1,11,21,31,41,51,61,71,76,0,0.439638685726,1,1.33015672519,113,1.1,"a"
"103",0,0,1,1,4,2,1,0,1,1,1,1,103,4,99,141,141,99,133,0.839860067819,2.03999088996,140,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.459653210186,1,1.39026099222,148,1.1,"a"
"104",1,1,0,0,4,1,2,1,1,0,1,1,104,4,75,109,75,109,17,0.899812299991,2.16991102952,74,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.46959797584,1,1.57018769701,81,1.2,"a"
"105",1,1,1,1,4,2,1,1,1,0,1,1,105,4,167,26,26,167,82,0.449940102408,2.12992614886,31,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.929653507599,1,1.95024762762,38,1.4,"a"
"106",1,1,0,1,4,1,2,2,2,0,1,1,106,4,47,22,22,47,80,2.05978277035,3.71972965426,19,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.439688562765,1,1.24031491054,34,1.2,"a"
"107",0,0,1,0,4,2,1,0,2,2,1,1,107,4,156,22,156,22,143,0.829842890264,2.75973256276,167,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.469650256622,1,1.42021547497,171,1.1,"a"
"108",0,0,0,1,4,1,2,0,2,2,1,1,108,4,1,20,20,1,117,0.859813297517,2.52980440075,26,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.589683319675,1,1.42027316405,38,1.5,"a"
"109",1,1,1,1,4,2,1,1,1,0,1,1,109,4,100,177,177,100,95,0.649929405889,2.55985322921,173,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.899568323046,1,1.63019581558,163,1.2,"a"
"110",1,1,1,0,4,2,1,2,2,0,1,1,110,4,34,2,34,2,151,0.119955242844,1.9199217711,28,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,2.78945989453,1,3.87998436386,38,1.1,"a"
"111",0,0,1,0,4,2,1,0,2,2,1,1,111,4,39,38,39,38,39,0.909886565758,2.37988866598,40,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.409616598627,1,1.21025316213,53,1.2,"a"
"112",0,0,1,1,4,2,1,0,1,1,1,1,112,4,171,74,74,171,15,0.879909848678,2.22987978725,72,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.989623467205,1,2.27016843727,79,1.4,"a"
"113",1,1,1,0,4,2,1,2,2,0,1,1,113,4,56,85,56,85,132,0.899873294227,2.08995118353,59,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.589664390485,1,1.5102787317,73,1.1,"a"
"114",0,0,1,0,4,2,1,0,2,2,1,1,114,4,140,104,140,104,127,2.61973304953,3.64978788729,134,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.399617749383,1,1.62011794426,117,1.1,"a"
"115",0,0,0,1,4,1,2,0,2,2,1,1,115,4,164,100,100,164,39,0.819882500451,2.309866675,116,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.429686107964,1,1.47048194165,103,1.4,"a"
"116",0,0,0,1,4,1,2,0,2,2,1,1,116,4,7,7,7,7,104,0.54989794729,2.26988329669,16,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.619689782674,1,1.5702357713,23,1.4,"a"
"117",1,1,0,1,4,1,2,2,2,0,1,1,117,4,163,178,178,163,168,0.469927585102,2.07992198743,176,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,1.27959610394,1,2.30017399881,168,1.3,"a"
"118",1,1,0,0,4,1,2,1,1,0,1,1,118,4,107,33,107,33,45,2.87969261309,4.57966463984,176,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.579599739576,1,1.49019750417,165,1.1,"a"
"119",0,0,0,0,4,1,2,0,1,1,1,1,119,4,104,153,104,153,27,0.739878786728,2.44995392382,107,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.659596843063,1,1.75014414772,99,1.4,"a"
"120",0,0,0,0,4,1,2,0,1,1,1,1,120,4,56,161,56,161,73,2.70963315421,4.57969829184,70,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.399579289951,1,1.36020284944,79,1.5,"a"
"121",1,1,0,0,4,1,2,1,1,0,1,1,121,4,159,34,159,34,38,0.459892680228,1.64984767966,154,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.38971144316,1,1.19028791384,143,1.3,"a"
"122",0,0,0,0,4,1,2,0,1,1,1,1,122,4,107,16,107,16,140,0.789860112825,2.73978173675,108,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.779625399213,1,1.88024366449,97,1.2,"a"
