"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session"
"26",1,1,0,0,7,1,2,1,1,0,1,1,26,1,44,33,44,33,86,0.289928975562,1.82986944351,31,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.319603964916,1,1.05013143382,39,1.3,"b"
"27",1,1,1,0,7,2,1,2,2,0,1,1,27,1,109,126,109,126,114,0.259973962613,1.40988483278,112,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.30967093923,1,1.49019782224,125,1.3,"b"
"28",0,0,0,1,7,1,2,0,2,2,1,1,28,1,133,16,16,133,160,0.359863966223,1.9598304355,31,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.339649988538,1,1.40019487479,41,1,"b"
"29",1,1,0,1,7,1,2,2,2,0,1,1,29,1,141,154,154,141,86,0.329865387372,1.83977152238,25,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.229667117448,1,1.48020470566,44,1.5,"b"
"30",1,1,0,1,7,1,2,2,2,0,1,1,30,1,97,1,1,97,175,0.309881557834,1.34988016373,165,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.279650427201,1,1.55019828495,-179,1.2,"b"
"31",0,0,1,0,7,2,1,0,2,2,1,1,31,1,166,153,166,153,127,0.429880680505,1.55985369068,171,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.339630458995,1,1.30020842528,179,1.2,"b"
"32",0,0,0,0,7,1,2,0,1,1,1,1,32,1,60,18,60,18,5,0.539878273863,2.44979330233,63,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.459583011223,1,1.86005430415,76,1.3,"b"
"33",0,0,1,1,7,2,1,0,1,1,1,1,33,2,171,30,30,171,57,0.57984232749,1.62993590404,44,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.30972231695,1,1.25023142508,57,1.1,"b"
"34",1,1,1,0,7,2,1,2,2,0,1,1,34,2,57,164,57,164,18,0.299976474413,1.57996611474,44,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.28967659378,1,1.11022083105,63,1.3,"b"
"35",0,0,1,0,7,2,1,0,2,2,1,1,35,2,80,30,80,30,172,0.5898504668,2.52974574639,68,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.389645917377,1,1.98007956636,52,1,"b"
"36",1,1,1,1,7,2,1,1,1,0,1,1,36,2,7,3,3,7,32,0.329878607368,1.29996776123,7,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.299764954449,1,0.820296362308,-16,1,"b"
"37",0,0,0,1,7,1,2,0,2,2,1,1,37,2,135,97,97,135,154,0.56988796953,NA,90,"[ 1.6]",1,12,22,32,42,52,62,72,77,0,0.309759573309,1,1.15023896649,105,1.1,"b"
"38",0,0,1,0,7,2,1,0,2,2,1,1,38,2,103,109,103,109,12,0.299898957153,2.08979563386,105,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.399681698505,1,1.74014141191,128,1.3,"b"
"39",0,0,0,1,7,1,2,0,2,2,1,1,39,2,97,135,135,97,160,0.619882696556,2.27986495171,127,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.369701747833,1,1.75016697759,137,1.3,"b"
"40",1,1,1,1,7,2,1,1,1,0,1,1,40,2,111,130,130,111,15,0.329884616458,1.96981513936,134,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.289634830606,1,1.55011505905,146,1.4,"b"
"41",0,0,0,1,7,1,2,0,2,2,1,1,41,2,159,122,122,159,60,0.539868058411,1.9399130064,121,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.349685469209,1,1.16042767895,133,1,"b"
"42",1,1,0,0,7,1,2,1,1,0,1,1,42,2,49,150,49,150,136,0.309892374196,2.24979396333,41,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.029706837533,1,1.3202709739,22,1.5,"b"
"43",0,0,1,1,7,2,1,0,1,1,1,1,43,2,34,144,144,34,140,0.459881963445,1.44990026413,150,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.669598301349,1,1.43011713819,160,1.3,"b"
"44",1,1,0,1,7,1,2,2,2,0,1,1,44,2,154,154,154,154,4,0.309898383286,1.83986496373,154,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.289673288782,1,0.990254758373,164,1,"b"
"45",0,0,0,1,7,1,2,0,2,2,1,1,45,2,68,161,161,68,156,0.409929300055,1.27996500306,161,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.299706365822,1,1.72010860829,170,1.4,"b"
"46",1,1,0,0,7,1,2,1,1,0,1,1,46,2,166,45,166,45,145,0.389880572344,1.64992273813,161,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.259689131748,1,1.32016311074,169,1.5,"b"
"47",1,1,0,1,7,1,2,2,2,0,1,1,47,2,55,47,47,55,132,0.289892620567,2.03986310091,62,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.349737447839,1,1.33024966867,44,1,"b"
"48",0,0,0,0,7,1,2,0,1,1,1,1,48,2,22,67,22,67,22,0.549859973184,1.46989911639,20,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.299681127639,1,1.3601962689,8,1.1,"b"
"49",1,1,1,0,7,2,1,2,2,0,1,1,49,2,168,163,168,163,57,0.299910073969,1.72986556764,164,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.359617593534,1,1.83007435347,175,1.4,"b"
"50",0,0,1,0,7,2,1,0,2,2,1,1,50,2,121,147,121,147,33,0.549921566351,2.50981059048,120,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.339640674447,1,1.44016583886,135,1.3,"b"
"51",0,0,0,0,7,1,2,0,1,1,1,1,51,2,117,9,117,9,153,0.549851860909,2.21983173947,111,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.309661324685,1,1.15034202237,123,1.4,"b"
"52",1,1,1,1,7,2,1,1,1,0,1,1,52,2,124,170,170,124,42,0.279898001707,NA,4,"[ 1.7]",2,14,24,34,44,54,64,74,79,0,0.279628494023,1,1.05029698425,-13,1.3,"b"
"53",0,0,1,1,7,2,1,0,1,1,1,1,53,2,133,141,141,133,167,0.379835176671,1.92977777484,135,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.259606807216,1,0.890198302972,143,1.4,"b"
"54",1,1,0,0,7,1,2,1,1,0,1,1,54,2,56,107,56,107,162,0.299918486693,1.84996504212,47,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.289700329689,1,1.33023855186,63,1.5,"b"
"55",1,1,0,1,7,1,2,2,2,0,1,1,55,2,53,156,156,53,104,0.289938890561,1.5299470509,162,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.259711966293,1,1.19031358737,171,1.4,"b"
"56",0,0,0,0,7,1,2,0,1,1,1,1,56,2,51,122,51,122,93,0.599862812476,1.93979042097,53,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.289667279696,1,1.16027234398,35,1.1,"b"
"57",1,1,1,0,7,2,1,2,2,0,1,1,57,2,48,8,48,8,137,0.279947276245,2.17984515176,52,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.289721962414,1,1.48018818066,32,1,"b"
"58",0,0,1,1,7,2,1,0,1,1,1,1,58,2,164,15,15,164,20,0.409883330514,1.58991025724,12,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.259671104479,1,1.41035744771,0,1.2,"b"
"59",0,0,1,0,7,2,1,0,2,2,1,1,59,2,67,166,67,166,19,0.529957266357,1.95990344594,61,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.249678588803,1,0.950231515213,77,1.4,"b"
"60",1,1,0,1,7,1,2,2,2,0,1,1,60,2,33,101,101,33,167,0.499919928876,2.40972799554,103,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.179662775878,1,1.47017823862,116,1.5,"b"
"61",0,0,0,0,7,1,2,0,1,1,1,1,61,2,176,127,176,127,168,0.519930799321,2.17982802586,174,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.29959008993,1,1.10014989675,179,1.2,"b"
"62",1,1,1,0,7,2,1,2,2,0,1,1,62,2,109,118,109,118,109,0.379945743924,1.47988081571,122,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.309659221504,1,1.07018256517,134,1.4,"b"
"63",1,1,1,1,7,2,1,1,1,0,1,1,63,2,65,143,143,65,177,0.569879857259,1.84992718485,141,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.28962311288,1,0.880260770467,157,1.1,"b"
"64",1,1,0,0,7,1,2,1,1,0,1,1,64,2,75,3,75,3,90,0.28997043828,1.15020892103,76,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.279657337654,1,1.00022684315,87,1.3,"b"
"65",1,1,0,1,7,1,2,2,2,0,1,1,65,3,137,172,172,137,151,0.349975107343,1.79995799646,176,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.269640485163,1,1.42012912934,-178,1.3,"b"
"66",1,1,1,1,7,2,1,1,1,0,1,1,66,3,11,151,151,11,8,0.319924549865,1.93991841458,139,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.279715926281,1,1.20018862533,153,1.5,"b"
"67",1,1,1,0,7,2,1,2,2,0,1,1,67,3,83,78,83,78,156,0.319892701689,1.75991582467,80,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.639637579767,1,1.85011857437,90,1.2,"b"
"68",0,0,0,1,7,1,2,0,2,2,1,1,68,3,55,102,102,55,132,0.419929627547,1.55987682568,104,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.249700221524,1,1.40021440433,115,1.4,"b"
"69",1,1,1,0,7,2,1,2,2,0,1,1,69,3,94,172,94,172,11,0.359905428944,2.24974108334,97,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.369667796473,1,1.23021274282,112,1,"b"
"70",1,1,0,0,7,1,2,1,1,0,1,1,70,3,120,146,120,146,66,0.299898356243,1.53998824021,118,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.369667195566,1,1.43017783,130,1,"b"
"71",1,1,0,1,7,1,2,2,2,0,1,1,71,3,9,13,13,9,56,0.369851674626,1.87987859235,8,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.319667661272,1,1.38017138525,-3,1.3,"b"
"72",1,1,1,1,7,2,1,1,1,0,1,1,72,3,116,49,49,116,162,0.299908872152,2.21983113856,59,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.279715024921,1,1.37022453866,71,1.3,"b"
"73",0,0,1,0,7,2,1,0,2,2,1,1,73,3,142,145,142,145,151,0.49985533116,1.57987207249,151,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.339701666711,1,1.89017336525,163,1.3,"b"
"74",0,0,1,1,7,2,1,0,1,1,1,1,74,3,94,159,159,94,139,0.589859179981,2.24979336242,145,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.279615574476,1,1.54010571792,155,1.4,"b"
"75",1,1,0,1,7,1,2,2,2,0,1,1,75,3,91,133,133,91,18,0.319950388955,1.42998854367,150,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,1.02957283483,1,1.70025547646,158,1.5,"b"
"76",0,0,0,0,7,1,2,0,1,1,1,1,76,3,102,132,102,132,73,0.469821899587,1.39990914256,72,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.269621256073,1,1.54028298607,96,1,"b"
"77",0,0,1,0,7,2,1,0,2,2,1,1,77,3,41,2,41,2,35,0.639845794733,1.73988692695,64,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.299609919926,1,1.28015248667,85,1.2,"b"
"78",1,1,1,1,7,2,1,1,1,0,1,1,78,3,60,67,67,60,18,0.349876858723,1.58009861518,68,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.219632237688,1,0.90026683364,81,1.4,"b"
"79",0,0,0,1,7,1,2,0,2,2,1,1,79,3,110,131,131,110,79,0.509928669097,2.29988363397,141,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.319630705369,1,1.29013959416,154,1.3,"b"
"80",0,0,1,1,7,2,1,0,1,1,1,1,80,3,3,159,159,3,62,0.439883411636,1.79984712875,160,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.389618275563,1,1.34046422023,168,1.4,"b"
"81",0,0,0,1,7,1,2,0,2,2,1,1,81,3,117,18,18,117,139,0.489927413197,2.2397984431,21,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.339619041726,1,2.03000729203,10,1.1,"b"
"82",1,1,1,1,7,2,1,1,1,0,1,1,82,3,52,108,108,52,137,0.28994429874,1.61991214109,103,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.339643979445,1,1.34017638482,114,1.1,"b"
"83",1,1,0,0,7,1,2,1,1,0,1,1,83,3,116,170,116,170,176,0.30990078692,1.98989841934,117,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.349741654201,1,1.53021024905,129,1,"b"
"84",0,0,1,1,7,2,1,0,1,1,1,1,84,3,9,30,30,9,69,0.54990684408,1.98987768798,24,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.789507287674,1,2.09002698382,12,1.5,"b"
"85",0,0,1,1,7,2,1,0,1,1,1,1,85,3,88,146,146,88,2,0.659811597005,NA,152,"[ 1.6]",1,12,22,32,42,52,62,72,77,0,0.329597381959,1,0.9803328495,-165,1,"b"
"86",0,0,0,0,7,1,2,0,1,1,1,1,86,3,82,152,82,152,119,0.559841372044,1.74993021944,82,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.269681647427,1,0.910302915221,95,1.4,"b"
"87",1,1,1,0,7,2,1,2,2,0,1,1,87,3,5,28,5,28,84,0.319880082603,1.62277727518,8,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.359643432617,1,1.43025654908,0,1.3,"b"
"88",0,0,1,0,7,2,1,0,2,2,1,1,88,3,80,107,80,107,171,0.549835936821,NA,72,"[ 1.5]",1,11,21,31,41,51,61,71,76,0,0.279694594014,1,0.710307482128,77,1.3,"b"
"89",1,1,0,0,7,1,2,1,1,0,1,1,89,3,64,155,64,155,52,0.299927800785,1.63987283564,64,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.289712047412,1,0.900300784997,74,1.1,"b"
"90",1,1,1,0,7,2,1,2,2,0,1,1,90,3,37,46,37,46,13,0.349934846443,1.41995156073,53,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.319696805356,1,1.14046668395,64,1.2,"b"
"91",0,0,0,0,7,1,2,0,1,1,1,1,91,3,21,99,21,99,23,0.499856532977,1.26990999285,30,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.359604974445,1,0.82021433823,42,1,"b"
"92",1,1,0,0,7,1,2,1,1,0,1,1,92,3,95,38,95,38,118,0.289936186469,1.33995615167,96,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.299592193111,1,1.19012339967,103,1.4,"b"
"93",0,0,0,0,7,1,2,0,1,1,1,1,93,3,166,12,166,12,83,0.359888903946,1.83986496373,169,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.269634476073,1,1.22019288578,175,1.2,"b"
"94",0,0,0,1,7,1,2,0,2,2,1,1,94,3,138,84,84,138,29,0.4499116814,1.83990642645,89,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.279643817201,1,1.11019589333,97,1.1,"b"
"95",0,0,1,0,7,2,1,0,2,2,1,1,95,3,32,16,32,16,68,0.509880896832,1.55997026702,49,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.299654988099,1,0.940195433632,70,1,"b"
"96",1,1,0,1,7,1,2,2,2,0,1,1,96,3,48,56,56,48,95,0.599851996114,1.71991661787,59,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.269603529261,1,0.790229279832,73,1.3,"b"
"97",0,0,0,0,7,1,2,0,1,1,1,1,97,4,42,11,42,11,66,0.489873331386,1.69987660334,34,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.27969429356,1,1.09023760242,24,1.1,"b"
"98",0,0,0,0,7,1,2,0,1,1,1,1,98,4,91,131,91,131,157,0.539899906591,2.08992332702,71,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.269733626057,1,1.39021948502,90,1.1,"b"
"99",0,0,0,1,7,1,2,0,2,2,1,1,99,4,105,8,8,105,152,0.329897235551,1.55989485294,8,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.249726661521,1,0.990346997904,0,1.2,"b"
"100",1,1,1,1,7,2,1,1,1,0,1,1,100,4,33,158,158,33,148,0.269900378305,1.26995265739,170,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.2396512204,1,1.39020716638,-179,1.4,"b"
"101",1,1,1,0,7,2,1,2,2,0,1,1,101,4,122,84,122,84,166,0.149970059709,1.49993705478,123,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.24972395743,1,0.780327501412,133,1.4,"b"
"102",1,1,1,1,7,2,1,1,1,0,1,1,102,4,136,88,88,136,106,0.399859567566,1.76991795489,96,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.249711037886,1,0.900338642263,106,1.2,"b"
"103",0,0,0,1,7,1,2,0,2,2,1,1,103,4,57,133,133,57,58,0.349950770531,1.57997152292,134,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.249660861988,1,0.880511950429,147,1.5,"b"
"104",0,0,0,0,7,1,2,0,1,1,1,1,104,4,86,134,86,134,11,0.569851914992,2.05979044501,77,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.0497210129761,1,1.24028007166,93,1.4,"b"
"105",0,0,0,1,7,1,2,0,2,2,1,1,105,4,20,2,2,20,126,0.469825805496,1.88008079823,2,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.279682876288,1,1.01026833291,-8,1.2,"b"
"106",0,0,1,0,7,2,1,0,2,2,1,1,106,4,133,150,133,150,43,0.529886659548,2.16980546472,110,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.279713522646,1,0.950297915657,130,1.1,"b"
"107",0,0,1,0,7,2,1,0,2,2,1,1,107,4,48,147,48,147,38,0.439906546631,1.0800083286,38,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.309716908767,1,1.08032290446,48,1.4,"b"
"108",0,0,1,1,7,2,1,0,1,1,1,1,108,4,167,16,16,167,146,0.539898103863,2.20981308425,7,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.319657746273,1,1.28024712983,16,1,"b"
"109",1,1,0,1,7,1,2,2,2,0,1,1,109,4,78,59,59,78,57,0.309949761002,1.21003692285,52,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.189674520647,1,1.21025084646,62,1.4,"b"
"110",1,1,0,0,7,1,2,1,1,0,1,1,110,4,50,47,50,47,27,0.25994902489,1.46005352297,64,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.279672360379,1,1.19022194874,75,1.4,"b"
"111",0,0,1,0,7,2,1,0,2,2,1,1,111,4,171,4,171,4,11,0.379919003477,1.85990227417,176,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.279696997648,1,1.19020722647,-178,1.4,"b"
"112",1,1,0,0,7,1,2,1,1,0,1,1,112,4,130,177,130,177,166,0.239874758547,1.77982664376,142,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.13968430044,1,1.68011030286,160,1.5,"b"
"113",1,1,0,1,7,1,2,2,2,0,1,1,113,4,117,97,97,117,86,0.279908217162,1.53010478952,104,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.309703388317,1,1.39024231956,115,1.1,"b"
"114",1,1,1,1,7,2,1,1,1,0,1,1,114,4,163,142,142,163,165,0.309922119191,1.90990210892,136,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.299671813555,1,1.02025664222,148,1.2,"b"
"115",1,1,1,0,7,2,1,2,2,0,1,1,115,4,171,30,171,30,102,0.249933975123,1.60988897906,172,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.549650556397,1,1.52027391836,179,1.3,"b"
"116",1,1,0,0,7,1,2,1,1,0,1,1,116,4,72,12,72,12,140,0.269963473744,1.8399265569,71,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.219692629042,1,0.980329844959,80,1.3,"b"
"117",1,1,1,0,7,2,1,2,2,0,1,1,117,4,38,27,38,27,32,0.459835993908,1.91977654598,52,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.649650225896,1,2.11023314969,72,1.1,"b"
"118",1,1,1,0,7,2,1,2,2,0,1,1,118,4,1,171,1,171,46,0.249914746033,1.74981935173,179,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.289695522417,1,1.38028255342,-175,1.1,"b"
"119",0,0,1,1,7,2,1,0,1,1,1,1,119,4,5,99,99,5,147,0.549834134097,2.12979934747,107,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.299667306736,1,1.26026660529,123,1.1,"b"
"120",0,0,0,0,7,1,2,0,1,1,1,1,120,4,169,152,169,152,49,0.439949511627,2.23984861901,165,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.249716145612,1,1.79016468211,174,1.5,"b"
"121",1,1,1,1,7,2,1,1,1,0,1,1,121,4,123,96,96,123,118,0.279909719433,1.3599426853,97,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.249687001527,1,0.960298243153,106,1.2,"b"
"122",0,0,1,0,7,2,1,0,2,2,1,1,122,4,89,175,89,175,89,0.529948252723,1.54996002453,92,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.0997136368205,1,1.1202914649,99,1.2,"b"
