cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,1,2,2,1,0,1,1,1,1,65,3,110,161,161,110,104,3.40933838368,4.83930200829,141,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.709588748054,1,1.86010751877,162.0,1.5
1,1,1,0,2,2,1,2,2,0,1,1,66,3,124,148,124,148,152,0.509870809823,nan,128,[ 1.6],2,13,23,33,43,53,63,73,78,0,0.519644724754,0,nan,139.0,1.1
0,0,0,1,2,1,2,0,2,2,1,1,67,3,137,133,133,137,39,0.759819057435,nan,128,[ 1.9],1,12,22,32,42,52,62,72,77,0,0.749645244534,0,nan,135.0,1.4
0,0,1,0,2,2,1,0,2,2,1,1,68,3,16,111,16,111,125,0.769830928188,2.51972494471,22,[ 1.5],1,11,21,31,41,51,61,71,76,1,0.519670262944,1,1.18031582626,32.0,1.4
0,0,0,0,2,1,2,0,1,1,1,1,69,3,75,5,75,5,179,0.979766544915,2.24977789288,60,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.979609409951,1,1.65015808138,71.0,1.1
1,1,1,1,2,2,1,1,1,0,1,1,70,3,24,34,34,24,82,0.669833602184,nan,57,[ 1.8],2,14,24,34,44,54,64,74,79,0,0.779603040424,1,2.18009319335,72.0,1.3
1,1,1,1,2,2,1,1,1,0,1,1,71,3,177,150,150,177,157,0.419877843338,2.23983632726,136,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.839565201844,1,1.54016390709,142.0,1.3
1,1,0,1,2,1,2,2,2,0,1,1,72,3,86,97,97,86,130,2.51953836572,nan,95,[ 1.7],2,14,24,34,44,54,64,74,79,0,0.599631829475,0,nan,110.0,1.1
0,0,0,1,2,1,2,0,2,2,1,1,73,3,129,67,67,129,112,2.15962719054,nan,80,[ 1.5],1,12,22,32,42,52,62,72,77,0,0.499630597631,0,nan,93.0,1.4
1,1,0,0,2,1,2,1,1,0,1,1,74,3,92,88,92,88,63,1.68971312804,nan,94,[ 1.9],2,13,23,33,43,53,63,73,78,0,0.469688124653,1,1.57018599912,99.0,1.3
