cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,1,0,2,2,1,2,2,0,1,1,193,7,59,15,59,15,168,0.739822356369,1.46991796834,58,[ 1.5],2,13,23,33,43,53,63,73,78,1,0.299683717061,1,0.820270951153,45.0,1.3
1,1,1,1,2,2,1,1,1,0,1,1,194,7,57,81,81,57,31,1.25979246768,nan,102,[ 1.7],2,14,24,34,44,54,64,74,79,0,0.539654946042,1,1.45017033971,118.0,1.3
0,0,1,1,2,2,1,0,1,1,1,1,195,7,93,145,145,93,174,0.359877224411,nan,146,[ 1.8],1,12,22,32,42,52,62,72,77,0,0.309665542885,1,2.10002977452,163.0,1.3
1,1,1,1,2,2,1,1,1,0,1,1,196,7,119,99,99,119,137,1.23972335834,2.73965410479,116,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.529618438453,1,2.36000371355,128.0,1.0
1,1,0,1,2,1,2,2,2,0,1,1,197,7,70,23,23,70,97,0.0699851487916,1.87989029997,19,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.389698015442,1,0.960280607593,8.0,1.0
0,0,1,1,2,2,1,0,1,1,1,1,198,7,29,15,15,29,77,1.19979785773,nan,19,[ 1.9],1,12,22,32,42,52,62,72,77,0,0.849548529917,1,2.11004194572,2.0,1.4
0,0,0,1,2,1,2,0,2,2,1,1,199,7,106,110,110,106,134,1.01982214005,nan,125,[ 1.8],1,12,22,32,42,52,62,72,77,0,0.619572947428,1,1.93013052417,138.0,1.2
0,0,0,0,2,1,2,0,1,1,1,1,200,7,87,111,87,111,13,0.519815379939,1.8598112758,75,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.489588081058,1,1.61014394824,63.0,1.2
0,0,0,0,2,1,2,0,1,1,1,1,201,7,53,127,53,127,100,0.589860017684,nan,47,[ 1.5],1,11,21,31,41,51,61,71,76,0,0.259716754463,1,1.71029660652,23.0,1.3
0,0,1,0,2,2,1,0,2,2,1,1,202,7,123,49,123,49,78,0.69978208415,nan,122,[ 1.7],1,11,21,31,41,51,61,71,76,0,0.299597788573,1,1.79008811876,127.0,1.3
0,0,0,1,2,1,2,0,2,2,1,1,203,7,95,131,131,95,178,2.89948770397,3.98946204259,151,[ 2.],1,12,22,32,42,52,62,72,77,1,0.259702032447,1,1.0002640949,163.0,1.2
1,1,0,0,2,1,2,1,1,0,1,1,204,7,93,65,93,65,107,0.0799122928511,nan,48,[ 2.],2,13,23,33,43,53,63,73,78,0,0.499620682807,1,1.21017477434,78.0,1.2
1,1,0,1,2,1,2,2,2,0,1,1,205,7,91,22,22,91,101,0.28996869018,nan,26,[ 1.6],2,14,24,34,44,54,64,74,79,0,0.309580816196,1,0.920183850914,10.0,1.2
