cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,1,1,2,2,1,1,1,0,1,1,97,4,103,179,179,103,55,1.39973392214,nan,178,[ 1.6],2,14,24,34,44,54,64,74,79,0,0.479692484172,1,1.35027096017,-178.0,1.3
0,0,0,1,2,1,2,0,2,2,1,1,98,4,105,126,126,105,100,0.699783586399,nan,132,[ 2.],1,12,22,32,42,52,62,72,77,0,0.339653684154,1,1.27021625436,139.0,1.4
0,0,0,0,2,1,2,0,1,1,1,1,99,4,150,169,150,169,91,0.859860249031,nan,150,[ 1.9],1,11,21,31,41,51,61,71,76,0,0.369679982479,1,1.94015351155,159.0,1.0
0,0,0,1,2,1,2,0,2,2,1,1,100,4,164,75,75,164,69,0.809802097076,nan,81,[ 1.7],1,12,22,32,42,52,62,72,77,0,0.419677744132,0,nan,77.0,1.3
1,1,0,1,2,1,2,2,2,0,1,1,101,4,75,94,94,75,155,0.439905791132,nan,113,[ 1.9],2,14,24,34,44,54,64,74,79,0,0.339720083441,1,1.59018750738,119.0,1.2
0,0,0,1,2,1,2,0,2,2,1,1,102,4,91,37,37,91,130,0.939839241615,nan,27,[ 1.8],1,12,22,32,42,52,62,72,77,0,0.939568536833,1,1.74011078766,16.0,1.5
0,0,1,1,2,2,1,0,1,1,1,1,103,4,79,167,167,79,25,2.81952223159,4.59946177519,169,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.749616701854,1,1.30019267811,-178.0,1.1
1,1,0,0,2,1,2,1,1,0,1,1,104,4,108,71,108,71,151,0.489850072816,nan,116,[ 1.6],2,13,23,33,43,53,63,73,78,0,0.679651382714,1,1.65032783521,123.0,1.1
0,0,0,0,2,1,2,0,1,1,1,1,105,4,20,25,20,25,12,0.809811110554,nan,21,[ 1.8],1,11,21,31,41,51,61,71,76,0,0.419567178804,0,nan,12.0,1.1
1,1,1,1,2,2,1,1,1,0,1,1,106,4,137,176,176,137,127,0.419878444238,nan,175,[ 1.9],2,14,24,34,44,54,64,74,79,0,0.79967094797,1,2.66000921177,-178.0,1.3
1,1,1,0,2,2,1,2,2,0,1,1,107,4,5,89,5,89,88,0.499870055693,nan,15,[ 1.6],2,13,23,33,43,53,63,73,78,0,0.509652683657,1,1.86008618687,5.0,1.4
0,0,1,0,2,2,1,0,2,2,1,1,108,4,166,21,166,21,100,1.25973988906,nan,173,[ 1.7],1,11,21,31,41,51,61,71,76,0,1.09948445911,1,1.85004336985,163.0,1.2
1,1,0,0,2,1,2,1,1,0,1,1,109,4,127,45,127,45,134,4.10939057172,nan,107,[ 1.7],2,13,23,33,43,53,63,73,78,0,0.719495762016,1,1.17011196843,115.0,1.3
1,1,0,1,2,1,2,2,2,0,1,1,110,4,51,50,50,51,12,0.179932152547,2.05986842125,47,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.379666014593,1,1.16022748816,66.0,1.4
1,1,1,0,2,2,1,2,2,0,1,1,111,4,118,90,118,90,157,0.569834473488,nan,115,[ 1.6],2,13,23,33,43,53,63,73,78,0,0.68967977817,1,1.87015814748,130.0,1.3
1,1,1,1,2,2,1,1,1,0,1,1,112,4,18,152,152,18,168,0.339851980669,nan,145,[ 1.7],2,14,24,34,44,54,64,74,79,0,0.479633596115,1,1.13022642758,154.0,1.0
0,0,1,1,2,2,1,0,1,1,1,1,113,4,87,156,156,87,110,0.699792599877,2.03976836564,155,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.689602262264,1,1.66011406857,162.0,1.0
0,0,0,0,2,1,2,0,1,1,1,1,114,4,141,30,141,30,44,0.579767926982,nan,147,[ 1.9],1,11,21,31,41,51,61,71,76,0,0.519629101393,1,1.58016001327,162.0,1.2
0,0,1,1,2,2,1,0,1,1,1,1,115,4,90,124,124,90,39,0.70985584745,nan,129,[ 1.8],1,12,22,32,42,52,62,72,77,0,0.379687646939,1,1.14025362124,141.0,1.5
0,0,0,1,2,1,2,0,2,2,1,1,116,4,72,32,32,72,45,0.659837054347,nan,32,[ 1.9],1,12,22,32,42,52,62,72,77,0,0.539637219532,1,1.29016097771,20.0,1.4
0,0,1,0,2,2,1,0,2,2,1,1,117,4,88,33,88,33,109,0.819844012753,nan,78,[ 1.6],1,11,21,31,41,51,61,71,76,0,8.86838219189,1,10.2487602712,67.0,1.5
0,0,1,0,2,2,1,0,2,2,1,1,118,4,169,87,169,87,121,3.1595214324,4.36933837167,159,[ 1.7],1,11,21,31,41,51,61,71,76,1,2.84930366377,1,3.65981271796,166.0,1.1
