cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,0,1,2,1,0,2,2,1,1,257,9,108,4,108,4,43,2.51950922214,3.549499767,108,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.709591151648,1,1.57008534862,126.0,1.0
0,0,1,1,1,2,1,0,1,1,1,1,258,9,159,140,140,159,160,0.769814103029,1.73985390354,148,[ 1.5],1,12,22,32,42,52,62,72,77,1,0.699609025376,1,1.82009849328,159.0,1.4
0,0,1,0,1,2,1,0,2,2,1,1,259,9,106,82,106,82,63,0.719825655302,1.95989332849,108,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.619639647164,1,1.60019517184,122.0,1.4
1,1,1,1,1,2,1,1,1,0,1,1,260,9,78,4,4,78,167,0.829846870025,1.85982870186,170,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.459666939974,1,1.52011673055,166.0,1.0
0,0,0,1,1,1,2,0,2,2,1,1,261,9,74,78,78,74,157,0.689831805497,2.05983417003,56,[ 2.],1,12,22,32,42,52,62,72,77,1,0.689563504309,1,1.70015163674,81.0,1.1
0,0,0,0,1,1,2,0,1,1,1,1,262,9,53,42,53,42,113,1.34978633551,2.69984788254,46,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.759523715813,1,1.6100814548,68.0,1.3
1,1,1,0,1,2,1,2,2,0,1,1,263,9,56,63,56,63,87,0.569848895053,1.91989301603,41,[ 1.5],2,13,23,33,43,53,63,73,78,1,0.729527161964,1,1.68011737952,59.0,1.4
1,1,0,0,1,1,2,1,1,0,1,1,264,9,93,174,93,174,148,0.489866897971,1.80971556769,109,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.569636176975,1,1.72017988498,131.0,1.5
0,0,1,0,1,2,1,0,2,2,1,1,265,9,32,59,32,59,96,1.38967998849,2.76961129978,18,[ 1.6],1,11,21,31,41,51,61,71,76,1,1.01956795997,1,1.68016184601,32.0,1.3
0,0,0,0,1,1,2,0,1,1,1,1,266,9,88,46,88,46,2,0.629818567704,1.88978229146,78,[ 1.5],1,11,21,31,41,51,61,71,76,1,0.579645343681,1,1.6701734103,93.0,1.0
1,1,0,1,1,1,2,2,2,0,1,1,267,9,171,49,49,171,151,0.529921291307,2.03981072898,63,[ 2.],2,14,24,34,44,54,64,74,79,1,1.68950641895,1,2.65002348011,88.0,1.2
1,1,0,0,1,1,2,1,1,0,1,1,268,9,159,50,159,50,124,0.649841107408,1.77983198277,165,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.719694358975,1,1.73012956273,154.0,1.5
0,0,1,0,1,2,1,0,2,2,1,1,269,9,114,102,114,102,87,0.639858079787,1.94986132764,109,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.569685150205,1,1.55027192161,125.0,1.3
0,0,1,1,1,2,1,0,1,1,1,1,270,9,0,28,28,0,67,0.909875436741,2.04984843837,125,[ 1.5],1,12,22,32,42,52,62,72,77,1,0.739580194264,1,2.1900666066,163.0,1.3
1,1,0,0,1,1,2,1,1,0,1,1,271,9,39,161,39,161,77,0.659789583364,1.90983307339,34,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.519612576685,1,1.33012944255,52.0,1.4
1,1,0,1,1,1,2,2,2,0,1,1,272,9,97,94,94,97,31,3.19949079859,4.57954649588,101,[ 1.5],2,14,24,34,44,54,64,74,79,1,0.699580783146,1,1.86006245138,116.0,1.2
1,1,1,0,1,2,1,2,2,0,1,1,273,9,93,127,93,127,41,1.45963959909,2.72972065129,102,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.929486961853,1,1.89010226992,112.0,1.3
1,1,1,1,1,2,1,1,1,0,1,1,274,9,114,115,115,114,45,0.859737665731,2.04975980584,111,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.519600859165,1,1.46013624172,128.0,1.5
0,0,0,1,1,1,2,0,2,2,1,1,275,9,68,15,15,68,115,0.659845767375,2.38988549578,16,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.569663517857,1,1.69017221451,92.0,1.3
0,0,0,1,1,1,2,0,2,2,1,1,276,9,68,48,48,68,161,0.73985480489,2.17980265892,113,[ 2.],1,12,22,32,42,52,62,72,77,1,0.549662310053,1,1.31029798858,143.0,1.0
1,1,1,1,1,2,1,1,1,0,1,1,277,9,82,179,179,82,120,0.739856006687,2.14969944558,175,[ 1.9],2,14,24,34,44,54,64,74,79,1,2.92928866534,1,3.87987016987,165.0,1.5
1,1,1,0,1,2,1,2,2,0,1,1,278,9,135,154,135,154,92,0.529857896512,1.719806727,138,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.619636642672,1,1.30017435071,157.0,1.0
1,1,1,1,1,2,1,1,1,0,1,1,279,9,94,73,73,94,31,0.649836300219,1.68979665293,69,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.519674168785,1,1.34020230451,85.0,1.2
1,1,0,0,1,1,2,1,1,0,1,1,280,9,124,57,124,57,115,0.669820682868,1.99983355111,110,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.529699259303,1,1.26025455864,126.0,1.3
0,0,0,0,1,1,2,0,1,1,1,1,281,9,147,17,147,17,140,0.78986608676,1.84983966525,150,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.669562596951,1,1.61012712309,165.0,1.1
0,0,1,1,1,2,1,0,1,1,1,1,282,9,55,111,111,55,102,0.699899559813,1.63988572112,116,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.479578013003,1,1.40012690977,134.0,1.4
0,0,1,1,1,2,1,0,1,1,1,1,283,9,169,178,178,169,164,0.899792960414,1.93983173039,169,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.589565877857,1,2.08001955324,158.0,1.4
1,1,1,0,1,2,1,2,2,0,1,1,284,9,89,132,89,132,33,0.48987140471,2.0898223113,102,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.609660224934,1,1.38023356325,113.0,1.4
0,0,0,1,1,1,2,0,2,2,1,1,285,9,107,170,170,107,45,0.599841543059,2.24982836836,172,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.519608370396,1,1.68013029884,163.0,1.3
1,1,0,1,1,1,2,2,2,0,1,1,286,9,90,128,128,90,17,0.799875553916,2.16982564028,147,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.659610215154,1,1.65011421579,161.0,1.4
0,0,0,0,1,1,2,0,1,1,1,1,287,9,54,122,54,122,7,0.8298363543,2.41985831414,74,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.499611669329,1,1.19025949502,88.0,1.2
1,1,0,1,1,1,2,2,2,0,1,1,288,9,20,74,74,20,3,1.31972458417,2.64977651082,66,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.489646668664,1,1.15034451015,81.0,1.4
