cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,0,1,2,1,0,2,2,1,1,289,10,161,157,161,157,116,2.7195420312,4.10948521324,171,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.94956598602,1,1.66016033775,162.0,1.3
0,0,1,1,1,2,1,0,1,1,1,1,290,10,66,67,67,66,96,0.819840407361,1.8598539396,69,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.759513200088,1,1.59019201412,87.0,1.4
1,1,1,1,1,2,1,1,1,0,1,1,291,10,6,16,16,6,36,0.509711571713,1.57970633488,9,[ 2.],2,14,24,34,44,54,64,74,79,1,0.78962182151,1,1.58019726898,22.0,1.1
0,0,1,0,1,2,1,0,2,2,1,1,292,10,1,92,1,92,43,0.679807015431,1.92973152755,1,[ 1.7],1,11,21,31,41,51,61,71,76,1,0.54970737744,1,1.24023682612,5.0,1.4
1,1,1,0,1,2,1,2,2,0,1,1,293,10,154,9,154,9,1,1.07979001,2.33994271634,160,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.599644448343,1,1.48008216686,168.0,1.4
0,0,0,1,1,1,2,0,2,2,1,1,294,10,98,139,139,98,106,0.55988299304,1.74987478777,146,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.549632265125,1,1.57009796749,159.0,1.3
1,1,0,1,1,1,2,2,2,0,1,1,295,10,163,98,98,163,38,2.17960075701,3.55957322985,113,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.509626544572,1,1.25021053982,127.0,1.4
1,1,0,1,1,1,2,2,2,0,1,1,296,10,150,114,114,150,9,0.459833388866,1.77983018007,112,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.509693244307,1,1.31028987645,126.0,1.3
1,1,0,0,1,1,2,1,1,0,1,1,297,10,3,142,3,142,76,0.489888530319,2.03981673797,179,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.639540204467,1,1.24013497383,170.0,1.1
1,1,0,0,1,1,2,1,1,0,1,1,298,10,29,104,29,104,16,0.559853549012,1.77986533263,22,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.579606285279,1,1.51010786429,42.0,1.4
0,0,0,0,1,1,2,0,1,1,1,1,299,10,42,99,42,99,172,0.60988586233,2.06982530979,28,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.649566496782,1,1.75001900342,45.0,1.5
0,0,1,1,1,2,1,0,1,1,1,1,300,10,27,129,129,27,90,0.799786320486,1.9498568209,125,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.499539261056,1,1.49002072799,138.0,1.2
0,0,0,1,1,1,2,0,2,2,1,1,301,10,69,38,38,69,48,0.929802433579,1.98985623202,39,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.799585019478,1,1.84008107323,56.0,1.2
1,1,1,1,1,2,1,1,1,0,1,1,302,10,57,89,89,57,2,3.01946130048,4.49941397371,89,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.749586356478,1,1.44020654084,100.0,1.3
1,1,1,0,1,2,1,2,2,0,1,1,303,10,22,165,22,165,42,0.689854038745,1.81986143881,13,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.589674640489,1,1.42016086654,26.0,1.0
1,1,0,1,1,1,2,2,2,0,1,1,304,10,172,150,150,172,146,0.519831003299,1.55987187642,155,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.529627752379,1,1.52022128689,146.0,1.2
1,1,0,0,1,1,2,1,1,0,1,1,305,10,138,14,138,14,122,0.499852930086,1.63988542067,136,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.459662433235,1,1.33016429467,152.0,1.0
0,0,1,0,1,2,1,0,2,2,1,1,306,10,44,32,44,32,165,0.619867387704,2.50990596238,30,[ 2.],1,11,21,31,41,51,61,71,76,1,0.599678098661,1,1.19021412719,41.0,1.3
1,1,1,0,1,2,1,2,2,0,1,1,307,10,79,106,79,106,177,0.589816152093,2.35980000895,72,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.549602220199,1,1.40014012954,82.0,1.1
0,0,0,0,1,1,2,0,1,1,1,1,308,10,64,162,64,162,43,1.00983400479,2.23980357829,68,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.599625820489,1,1.51012529035,84.0,1.4
0,0,0,1,1,1,2,0,2,2,1,1,309,10,36,120,120,36,15,0.679834356313,2.1697958958,128,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.589608842103,1,1.42014133734,142.0,1.3
1,1,0,0,1,1,2,1,1,0,1,1,310,10,94,61,94,61,83,1.09976117288,2.44975421748,98,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.469612411438,1,1.15022372954,113.0,1.3
