cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
1,1,0,1,1,1,2,2,2,0,1,1,129,5,166,5,5,166,108,0.779838592649,2.04981839345,11,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.869506473029,1,1.74001043761,21.0,1.3
0,0,1,0,1,2,1,0,2,2,1,1,130,5,83,76,83,76,74,0.529841972702,1.46995672629,66,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.609525323214,1,1.48010590236,77.0,1.2
0,0,1,1,1,2,1,0,1,1,1,1,131,5,145,39,39,145,40,0.709860354189,1.85996991301,63,[ 1.5],1,12,22,32,42,52,62,72,77,1,0.739495167125,1,1.85999725389,75.0,1.1
0,0,0,1,1,1,2,0,2,2,1,1,132,5,24,166,166,24,39,1.21981168441,2.41968555581,159,[ 1.9],1,12,22,32,42,52,62,72,77,1,0.829622434425,1,2.12012081666,171.0,1.5
1,1,0,0,1,1,2,1,1,0,1,1,133,5,87,120,87,120,69,0.459870344126,1.57995180193,77,[ 2.],2,13,23,33,43,53,63,73,78,1,0.669610067935,1,1.80017299869,94.0,1.0
1,1,1,1,1,2,1,1,1,0,1,1,134,5,106,94,94,106,25,0.89981489321,1.98991632188,90,[ 1.5],2,14,24,34,44,54,64,74,79,1,0.879614487543,1,1.91008454943,104.0,1.0
1,1,1,1,1,2,1,1,1,0,1,1,135,5,2,5,5,2,175,0.479890179786,1.4998664503,10,[ 2.],2,14,24,34,44,54,64,74,79,1,0.619657373671,1,1.4902403564,22.0,1.0
1,1,1,1,1,2,1,1,1,0,1,1,136,5,56,171,171,56,10,0.519868259007,1.78983273689,171,[ 1.9],2,14,24,34,44,54,64,74,79,1,0.579660666595,1,1.38021643764,160.0,1.4
1,1,1,0,1,2,1,2,2,0,1,1,137,5,170,21,170,21,136,0.589852206003,1.90993402435,168,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.569629867539,1,1.48019783983,160.0,1.5
1,1,0,0,1,1,2,1,1,0,1,1,138,5,22,103,22,103,9,0.889825856604,2.16970696282,10,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.539636318188,1,1.70014021967,32.0,1.1
1,1,0,1,1,1,2,2,2,0,1,1,139,5,17,109,109,17,158,0.459871245474,1.72981799685,102,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.809583970911,1,1.64014741243,119.0,1.4
0,0,0,1,1,1,2,0,2,2,1,1,140,5,37,148,148,37,2,0.889763062707,2.42970974498,160,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.549629861533,1,1.77010944465,148.0,1.1
1,1,1,1,1,2,1,1,1,0,1,1,141,5,54,61,61,54,45,1.10979707957,2.14976223948,66,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.539634215042,1,1.59010458338,83.0,1.4
0,0,1,1,1,2,1,0,1,1,1,1,142,5,33,73,73,33,84,1.2597407904,2.00979524683,108,[ 2.],1,12,22,32,42,52,62,72,77,1,0.769600483603,1,1.60012066042,131.0,1.2
0,0,1,0,1,2,1,0,2,2,1,1,143,5,19,96,19,96,119,0.569847092358,1.96982918558,13,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.579629119422,1,1.52018523298,29.0,1.3
1,1,0,0,1,1,2,1,1,0,1,1,144,5,68,71,68,71,16,0.649870551435,1.60993303286,69,[ 1.7],2,13,23,33,43,53,63,73,78,1,1.40951144246,1,2.14011691683,82.0,1.3
0,0,0,0,1,1,2,0,1,1,1,1,145,5,156,31,156,31,18,1.17975368569,2.58977799504,150,[ 1.6],1,11,21,31,41,51,61,71,76,1,0.789612507584,1,2.07057282755,177.0,1.2
