cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,1,1,2,1,0,1,1,1,1,33,2,145,162,162,145,118,0.909846894061,1.84993971486,158,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.789558426715,1,1.63009227698,173.0,1.1
0,0,0,0,1,1,2,0,1,1,1,1,34,2,26,19,26,19,155,0.689886487265,2.68975308779,2,[ 1.9],1,11,21,31,41,51,61,71,76,1,1.09947664743,1,2.36996781287,25.0,1.1
0,0,0,0,1,1,2,0,1,1,1,1,35,2,31,41,31,41,143,0.869813231726,2.17971823267,28,[ 1.9],1,11,21,31,41,51,61,71,76,1,0.829627842513,1,1.87014522816,47.0,1.3
1,1,1,1,1,2,1,1,1,0,1,1,36,2,166,137,137,166,107,0.7898492616,2.07982636436,144,[ 2.],2,14,24,34,44,54,64,74,79,1,1.44940870083,1,2.33001737498,166.0,1.2
1,1,1,1,1,2,1,1,1,0,1,1,37,2,85,148,148,85,85,1.41976066813,2.80960590371,150,[ 1.6],2,14,24,34,44,54,64,74,79,1,0.679631853511,1,1.48018732411,170.0,1.3
1,1,1,0,1,2,1,2,2,0,1,1,38,2,146,113,146,113,93,1.30980735494,2.44976052692,147,[ 1.8],2,13,23,33,43,53,63,73,78,1,0.879655048194,1,1.82013665033,165.0,1.3
0,0,1,1,1,2,1,0,1,1,1,1,39,2,22,149,149,22,23,1.89967067756,3.48964246237,164,[ 1.7],1,12,22,32,42,52,62,72,77,1,1.00959274403,1,2.44001215017,176.0,1.4
1,1,0,1,1,1,2,2,2,0,1,1,40,2,83,92,92,83,44,0.669816777027,1.84979880415,75,[ 1.8],2,14,24,34,44,54,64,74,79,1,0.959521672758,1,1.81004666278,97.0,1.1
0,0,1,0,1,2,1,0,2,2,1,1,41,2,173,117,173,117,147,1.17976450186,2.17976870815,161,[ 1.5],1,11,21,31,41,51,61,71,76,1,0.87952194917,1,2.12003068188,176.0,1.4
0,0,0,1,1,1,2,0,2,2,1,1,42,2,121,9,9,121,141,1.26971149961,3.08961530176,22,[ 2.],1,12,22,32,42,52,62,72,77,1,0.729584547775,1,1.63022928185,39.0,1.1
