cond,cue,colcond,pside,subid,stimcol1,stimcol2,cuecol,probedcol,pcol,delay1,delay2,trialnum,block,ori1,ori2,targori,nontargori,pstartang,DT,CT,resp,ITI,arraytrig,cuetrig,prbontrig,moveontrig,moveofftrig,confontrig,confmovontrig,confmovofftrig,fbtrig,clickresp,confDT,confclicked,confCT,confang,DialConfInterv
0,0,1,1,1,2,1,0,1,1,1,1,161,6,145,126,126,145,113,1.27977204314,2.71972740839,152,[ 1.7],1,12,22,32,42,52,62,72,77,1,0.819590433575,1,2.03003380955,172.0,1.3
1,1,0,0,1,1,2,1,1,0,1,1,162,6,23,111,23,111,125,0.77984640433,2.25983242743,10,[ 1.8],2,13,23,33,43,53,63,73,78,1,1.05950668034,1,2.10001385071,24.0,1.2
1,1,0,1,1,1,2,2,2,0,1,1,163,6,54,107,107,54,7,2.16960390873,3.80955753138,111,[ 1.8],2,14,24,34,44,54,64,74,79,1,1.81938943302,1,2.94997189297,95.0,1.4
0,0,1,0,1,2,1,0,2,2,1,1,164,6,27,12,27,12,114,1.20978839659,2.69972499879,13,[ 1.6],1,11,21,31,41,51,61,71,76,1,1.23943612884,1,2.48996364263,30.0,1.3
0,0,0,0,1,1,2,0,1,1,1,1,165,6,166,115,166,115,65,1.80961882302,3.33956234758,165,[ 1.8],1,11,21,31,41,51,61,71,76,1,2.61936804103,1,3.72980958427,179.0,1.1
1,1,1,1,1,2,1,1,1,0,1,1,166,6,11,106,106,11,75,0.699825649293,2.09978280523,116,[ 1.5],2,14,24,34,44,54,64,74,79,1,0.899620502536,1,2.00004056065,136.0,1.5
1,1,1,0,1,2,1,2,2,0,1,1,167,6,163,104,163,104,97,2.65957235855,3.93948651418,166,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.549644883995,1,1.38018248687,-179.0,1.2
1,1,1,0,1,2,1,2,2,0,1,1,168,6,143,177,143,177,91,1.60968335953,2.60970348963,135,[ 1.9],2,13,23,33,43,53,63,73,78,1,0.779657421743,1,1.80017690453,149.0,1.5
1,1,1,0,1,2,1,2,2,0,1,1,169,6,6,133,6,133,155,0.709844430377,1.96985292107,14,[ 1.7],2,13,23,33,43,53,63,73,78,1,0.72959476305,1,1.65014155667,29.0,1.1
0,0,1,1,1,2,1,0,1,1,1,1,170,6,14,136,136,14,116,1.6697257409,2.70967617879,140,[ 1.8],1,12,22,32,42,52,62,72,77,1,0.879563411168,1,1.84017150846,123.0,1.3
1,1,0,1,1,1,2,2,2,0,1,1,171,6,92,90,90,92,147,0.729804176184,1.89985034622,122,[ 1.6],2,14,24,34,44,54,64,74,79,1,1.31950135037,1,2.38008363907,139.0,1.3
1,1,1,1,1,2,1,1,1,0,1,1,172,6,6,142,142,6,107,0.409881295502,1.50993330327,139,[ 1.5],2,14,24,34,44,54,64,74,79,1,0.869523899088,1,1.92005465773,160.0,1.5
1,1,0,0,1,1,2,1,1,0,1,1,173,6,39,50,39,50,167,2.77950689666,4.3594337613,31,[ 1.6],2,13,23,33,43,53,63,73,78,1,0.759620460474,1,1.70014412551,49.0,1.5
0,0,0,0,1,1,2,0,1,1,1,1,174,6,125,90,125,90,148,1.14984005584,2.32986264361,111,[ 1.8],1,11,21,31,41,51,61,71,76,1,0.739595216728,1,1.73012024881,130.0,1.4
0,0,0,1,1,1,2,0,2,2,1,1,175,6,97,15,15,97,80,0.899785449181,2.27970384115,18,[ 1.6],1,12,22,32,42,52,62,72,77,1,0.499597247765,1,1.140148464,29.0,1.2
1,1,1,1,1,2,1,1,1,0,1,1,176,6,34,133,133,34,145,2.12965136769,3.40956912872,117,[ 1.7],2,14,24,34,44,54,64,74,79,1,0.579709038924,1,1.6402174171,130.0,1.1
1,1,1,0,1,2,1,2,2,0,1,1,177,6,73,150,73,150,17,0.709836919144,1.83977461498,65,[ 2.],2,13,23,33,43,53,63,73,78,1,0.719631565078,1,1.53021843563,80.0,1.3
